line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4,National partenaires manquants,1752,,,Italie,Exports,Acier,,,261,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,,,
7,National partenaires manquants,1752,,,Savoye,Exports,Acier,,,189,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,,,
9,National partenaires manquants,1752,,,Italie,Exports,Agaric,,,175,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,175,,,,Annick Davis,,,,,,,,,,,,,
18,National partenaires manquants,1752,,,Italie,Exports,Ajamis,,,114264,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,369414,,,,Annick Davis,,,,,,,,,,,,,
24,National partenaires manquants,1752,,,Savoye,Exports,Ails,,,16,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,116,,,,Annick Davis,,,,,,,,,,,,,
29,National partenaires manquants,1752,,,Italie,Exports,Alun,,,1844,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,,,
31,National partenaires manquants,1752,,,Savoye,Exports,Alun,,,19,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,,,
39,National partenaires manquants,1752,,,Italie,Exports,Amandes ; cassées,,,171604,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
43,National partenaires manquants,1752,,,Savoye,Exports,Amandes ; cassées,,,20614,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
47,National partenaires manquants,1752,,,Savoye,Exports,Amandes ; en coques,,,10535,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
55,National partenaires manquants,1752,,,Italie,Exports,Amidon,,,3177,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,,,
58,National partenaires manquants,1752,,,Savoye,Exports,Amidon,,,46,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,,,
67,National partenaires manquants,1752,,,Savoye,Exports,Anchois,,,98,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6067,,,,Annick Davis,,,,,,,,,,,,,
74,National partenaires manquants,1752,,,Italie,Exports,Anis,,,4156,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6070,,,,Annick Davis,,,,,,,,,,,,,
76,National partenaires manquants,1752,,,Italie,Exports,Antimoine,,,232,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,232,,,,Annick Davis,,,,,,,,,,,,,
82,National partenaires manquants,1752,,,Italie,Exports,Arbres ; à planter,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,1976,,,,Annick Davis,,,,,,,,,,,,,
86,National partenaires manquants,1752,,,Italie,Exports,Arcenic,,,259,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,502,,,,Annick Davis,,,,,,,,,,,,,
92,National partenaires manquants,1752,,,Italie,Exports,Argent ; vif,,,12,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,4162,,,,Annick Davis,,,,,,,,,,,,,
100,National partenaires manquants,1752,,,Italie,Exports,Argenterie,,,60990,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,192364,,,,Annick Davis,,,,,,,,,,,,,
103,National partenaires manquants,1752,,,Italie,Exports,Aristoloche,,,365,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,365,,,,Annick Davis,,,,,,,,,,,,,
