source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Danemark,Imports,Acier,,,1437.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,4,232502,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Alun,,,715,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,34,249601,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Amidon,,,257,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,58,196000,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Anspects,,,338.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,77,588,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Avirons,,,1246.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,110,17467,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Bled ; froment,,,186287.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,224,24041999,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Bled ; Seigle,,,183540,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,234,24041999,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Bois ; en barreaux,,,271.2,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,248,2266155,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Bois ; à bruler,,,220,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,256,2266155,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Danemark,Imports,Bois ; de chesne,,,1200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Danemark_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,274,2266155,,,,Annick Davis,,,,,,,,,,,
