line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
5,National partenaires manquants,1752,,,Levant,Exports,Acier,,,3356,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,
19,National partenaires manquants,1752,,,Levant,Exports,Ajamis,,,18945,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,369414,,,,Annick Davis,,,,,,,,,,,
30,National partenaires manquants,1752,,,Levant,Exports,Alun,,,1499,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,
40,National partenaires manquants,1752,,,Levant,Exports,Amandes ; cassées,,,8767,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,
56,National partenaires manquants,1752,,,Levant,Exports,Amidon,,,138,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,
60,National partenaires manquants,1752,,,Levant,Exports,Amomum,,,716,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,716,,,,Annick Davis,,,,,,,,,,,
70,National partenaires manquants,1752,,,Levant,Exports,Ancres ; de fer,,,2560,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,2560,,,,Annick Davis,,,,,,,,,,,
93,National partenaires manquants,1752,,,Levant,Exports,Argent ; vif,,,3300,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,4162,,,,Annick Davis,,,,,,,,,,,
108,National partenaires manquants,1752,,,Levant,Exports,Arquifou,,,33159,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,39420,,,,Annick Davis,,,,,,,,,,,
121,National partenaires manquants,1752,,,Levant,Exports,Azur,,,1137,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,6855,,,,Annick Davis,,,,,,,,,,,
130,National partenaires manquants,1752,,,Levant,Exports,Baleine ; coupée,,,2500,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,6501,,,,Annick Davis,,,,,,,,,,,
136,National partenaires manquants,1752,,,Levant,Exports,Baracan,,,900,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,127816,,,,Annick Davis,,,,,,,,,,,
153,National partenaires manquants,1752,,,Levant,Exports,Bas ; de fil,,,84,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,
177,National partenaires manquants,1752,,,Levant,Exports,Bas ; de Soye,,,14600,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,
196,National partenaires manquants,1752,,,Levant,Exports,Bazannes ; tannées,,,300,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,11796,,,,Annick Davis,,,,,,,,,,,
204,National partenaires manquants,1752,,,Levant,Exports,Benjoin,,,595,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,595,,,,Annick Davis,,,,,,,,,,,
221,National partenaires manquants,1752,,,Levant,Exports,Beurre,,,2360,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,305731,,,,Annick Davis,,,,,,,,,,,
233,National partenaires manquants,1752,,,Levant,Exports,Bierre,,,24,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,2281,,,,Annick Davis,,,,,,,,,,,
257,National partenaires manquants,1752,,,Levant,Exports,Bois ; de brezil,,,5897,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,524059,,,,Annick Davis,,,,,,,,,,,
270,National partenaires manquants,1752,,,Levant,Exports,Bois ; de campesche,,,11738,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,524059,,,,Annick Davis,,,,,,,,,,,
283,National partenaires manquants,1752,,,Levant,Exports,Bois ; de gayac,,,267,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,524059,,,,Annick Davis,,,,,,,,,,,
313,National partenaires manquants,1752,,,Levant,Exports,Bonnets ; de laine,,,235620,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,396899,,,,Annick Davis,,,,,,,,,,,
346,National partenaires manquants,1752,,,Levant,Exports,Bouralisse,,,204,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,204,,,,Annick Davis,,,,,,,,,,,
353,National partenaires manquants,1752,,,Levant,Exports,Bours ; de levant,,,4000,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,11000,,,,Annick Davis,,,,,,,,,,,
377,National partenaires manquants,1752,,,Levant,Exports,Boutons ; de fil blanc,,,12,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,
406,National partenaires manquants,1752,,,Levant,Exports,Bray ; Sec,,,1475,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",110,147166,,,,Annick Davis,,,,,,,,,,,
416,National partenaires manquants,1752,,,Levant,Exports,brun ; rouge,,,30031,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",110,37676,,,,Annick Davis,,,,,,,,,,,
427,National partenaires manquants,1752,,,Levant,Exports,Cacao,,,44289,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",111,1980671,,,,Annick Davis,,,,,,,,,,,
