line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1784,,,Angleterre,Imports,Bois d'Inde de Campeche,,,62300,,454000,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
2,National partenaires manquants,1784,,,Angleterre,Imports,Bois de Sainte Marthe,,,49100,,98300,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
3,National partenaires manquants,1784,,,Angleterre,Imports,Bois de Sandal,,,20000,,100000,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
4,National partenaires manquants,1784,,,Angleterre,Imports,Cendre dite soude,,,33000,,367200,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
5,National partenaires manquants,1784,,,Angleterre,Imports,Charbon de terre,,,3781800,,90600,muids,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
6,National partenaires manquants,1784,,,Angleterre,Imports,Cuivre,,,35700,,27100,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
7,National partenaires manquants,1784,,,Angleterre,Imports,Etain,,,701400,,694500,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
8,National partenaires manquants,1784,,,Angleterre,Imports,Fer divers,,,84500,,982200,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
9,National partenaires manquants,1784,,,Angleterre,Imports,Graines diverses,,,9300,,16200,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
10,National partenaires manquants,1784,,,Angleterre,Imports,Graines de Lin,,,13000,,60200,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
11,National partenaires manquants,1784,,,Angleterre,Imports,Plomb,,,751000,,3074700,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
12,National partenaires manquants,1784,,,Angleterre,Imports,Suif en pain,,,13200,,27800,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
13,National partenaires manquants,1784,,,Angleterre,Imports,Laine,,,344600,,219800,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
14,National partenaires manquants,1784,,,Angleterre,Imports,Gaze de Soye,,,54700,,680,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
15,National partenaires manquants,1784,,,Angleterre,Imports,Toile peinte,,,367500,,22760,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
16,National partenaires manquants,1784,,,Angleterre,Imports,Toile de Coton diverses,,,2385600,,187680,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Imports_1784.csv,AN F12 1835,4,,,,,Demba,,,,,,,,,,,,,
