line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
8,National partenaires manquants,1752,,,Suisse,Exports,Acier,,,1920,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,
12,National partenaires manquants,1752,,,Suisse,Exports,Agrémens ; de fil,,,100,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,
15,National partenaires manquants,1752,,,Suisse,Exports,Agrémens ; de soye,,,200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,
32,National partenaires manquants,1752,,,Suisse,Exports,Alun,,,1099,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,
45,National partenaires manquants,1752,,,Suisse,Exports,Amandes ; cassées,,,4218,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,
59,National partenaires manquants,1752,,,Suisse,Exports,Amidon,,,2352,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,
69,National partenaires manquants,1752,,,Suisse,Exports,Anchois,,,1139,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6067,,,,Annick Davis,,,,,,,,,,,
102,National partenaires manquants,1752,,,Suisse,Exports,Argenterie,,,684,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,192364,,,,Annick Davis,,,,,,,,,,,
109,National partenaires manquants,1752,,,Suisse,Exports,Artichaux,,,90,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,90,,,,Annick Davis,,,,,,,,,,,
125,National partenaires manquants,1752,,,Suisse,Exports,Balais ; de jongs,,,15,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,18,,,,Annick Davis,,,,,,,,,,,
138,National partenaires manquants,1752,,,Suisse,Exports,Baracan,,,4041,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,127816,,,,Annick Davis,,,,,,,,,,,
140,National partenaires manquants,1752,,,Suisse,Exports,Bariteau,,,1350,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,2280,,,,Annick Davis,,,,,,,,,,,
