line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
80,National partenaires manquants,1752,,,Russie,Imports,Anspects,,,37.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,588,,,,Annick Davis,,,,,,,,,,,,,
115,National partenaires manquants,1752,,,Russie,Imports,Avirons,,,180,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,17467,,,,Annick Davis,,,,,,,,,,,,,
261,National partenaires manquants,1752,,,Russie,Imports,Bois ; à bruler,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,2266155,,,,Annick Davis,,,,,,,,,,,,,
399,National partenaires manquants,1752,,,Russie,Imports,Bray ; gras,,,1200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",110,174806,,,,Annick Davis,,,,,,,,,,,,,
528,National partenaires manquants,1752,,,Russie,Imports,Chanvre ; crü,,,1054747.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,2326562,,,,Annick Davis,,,,,,,,,,,,,
598,National partenaires manquants,1752,,,Russie,Imports,Cire ; jaune,,,5185,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",120,3297693,,,,Annick Davis,,,,,,,,,,,,,
638,National partenaires manquants,1752,,,Russie,Imports,Colle ; de poisson,,,9700,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",121,150094,,,,Annick Davis,,,,,,,,,,,,,
751,National partenaires manquants,1752,,,Russie,Imports,Crin,,,1425,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",126,46860,,,,Annick Davis,,,,,,,,,,,,,
939,National partenaires manquants,1752,,,Russie,Imports,Espars,,,1611.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",137,31290,,,,Annick Davis,,,,,,,,,,,,,
1013,National partenaires manquants,1752,,,Russie,Imports,Fer ; en barres,,,39700,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",142,2313083,,,,Annick Davis,,,,,,,,,,,,,
1062,National partenaires manquants,1752,,,Russie,Imports,Fer ; en taule,,,400.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",143,2313083,,,,Annick Davis,,,,,,,,,,,,,
1229,National partenaires manquants,1752,,,Russie,Imports,Gaudron,,,33840,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",151,426584,,,,Annick Davis,,,,,,,,,,,,,
1291,National partenaires manquants,1752,,,Russie,Imports,Graine ; de lin,,,6816,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",154,137898,,,,Annick Davis,,,,,,,,,,,,,
1453,National partenaires manquants,1752,,,Russie,Imports,Laine ; commune,,,200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",161,14947117,,,,Annick Davis,,,,,,,,,,,,,
1540,National partenaires manquants,1752,,,Russie,Imports,Lin ; crü,,,6930,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",164,191845,,,,Annick Davis,,,,,,,,,,,,,
1544,National partenaires manquants,1752,,,Russie,Imports,Lin ; Peigné,,,180,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",164,191845,,,,Annick Davis,,,,,,,,,,,,,
1569,National partenaires manquants,1752,,,Russie,Imports,Manches ; de gaffe,,,377,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",165,804,,,,Annick Davis,,,,,,,,,,,,,
1603,National partenaires manquants,1752,,,Russie,Imports,Marchandises ; meslées,,,23,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",166,180257,,,,Annick Davis,,,,,,,,,,,,,
1614,National partenaires manquants,1752,,,Russie,Imports,Mats ; divers,,,76200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",166,302529,,,,Annick Davis,,,,,,,,,,,,,
1618,National partenaires manquants,1752,,,Russie,Imports,Mats ; petits,,,3540,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",166,302529,,,,Annick Davis,,,,,,,,,,,,,
1703,National partenaires manquants,1752,,,Russie,Imports,Nattes,,,975,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",171,11645,,,,Annick Davis,,,,,,,,,,,,,
1828,National partenaires manquants,1752,,,Russie,Imports,Peaux ; d'hermine,,,5480,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",177,352103,,,,Annick Davis,,,,,,,,,,,,,
1847,National partenaires manquants,1752,,,Russie,Imports,Peaux ; de loup ; cervier,,,192,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",177,352103,,,,Annick Davis,,,,,,,,,,,,,
1866,National partenaires manquants,1752,,,Russie,Imports,Peaux ; d'ours,,,600,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",178,352103,,,,Annick Davis,,,,,,,,,,,,,
1896,National partenaires manquants,1752,,,Russie,Imports,Peaux ; pelleterie ; aprestée,,,851.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",179,352103,,,,Annick Davis,,,,,,,,,,,,,
1903,National partenaires manquants,1752,,,Russie,Imports,Peaux ; pelleterie ; crüe,,,1120,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",179,352103,,,,Annick Davis,,,,,,,,,,,,,
1960,National partenaires manquants,1752,,,Russie,Imports,Planches ; de Prusse,,,630,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",182,1646365,,,,Annick Davis,,,,,,,,,,,,,
1969,National partenaires manquants,1752,,,Russie,Imports,Planches ; de Sapin,,,55251.4,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",182,1646365,,,,Annick Davis,,,,,,,,,,,,,
2081,National partenaires manquants,1752,,,Russie,Imports,Poutres,,,774,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",186,13643,,,,Annick Davis,,,,,,,,,,,,,
2287,National partenaires manquants,1752,,,Russie,Imports,Soye ; de porc,,,15000,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",197,65361,,,,Annick Davis,,,,,,,,,,,,,
2391,National partenaires manquants,1752,,,Russie,Imports,Thé,,,70,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",202,56088,,,,Annick Davis,,,,,,,,,,,,,
2414,National partenaires manquants,1752,,,Russie,Imports,Toile ; de chanvre,,,170,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",205,5853518,,,,Annick Davis,,,,,,,,,,,,,
2453,National partenaires manquants,1752,,,Russie,Imports,Toile ; linge de table,,,75,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",207,5853518,,,,Annick Davis,,,,,,,,,,,,,
