line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3,National partenaires manquants,1752,,,Hollande,Exports,Acier,,,438,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,,,
25,National partenaires manquants,1752,,,Hollande,Exports,Aloës,,,100,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,100,,,,Annick Davis,,,,,,,,,,,,,
28,National partenaires manquants,1752,,,Hollande,Exports,Alun,,,136,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,,,
38,National partenaires manquants,1752,,,Hollande,Exports,Amandes ; cassées,,,19035,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
48,National partenaires manquants,1752,,,Hollande,Exports,Ambre ; gris,,,55,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,55,,,,Annick Davis,,,,,,,,,,,,,
54,National partenaires manquants,1752,,,Hollande,Exports,Amidon,,,945,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,,,
65,National partenaires manquants,1752,,,Hollande,Exports,Anchois,,,848,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6067,,,,Annick Davis,,,,,,,,,,,,,
81,National partenaires manquants,1752,,,Hollande,Exports,Arbres ; à planter,,,27,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,1976,,,,Annick Davis,,,,,,,,,,,,,
99,National partenaires manquants,1752,,,Hollande,Exports,Argenterie,,,5144,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,192364,,,,Annick Davis,,,,,,,,,,,,,
105,National partenaires manquants,1752,,,Hollande,Exports,Armoisin,,,23664,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23664,,,,Annick Davis,,,,,,,,,,,,,
113,National partenaires manquants,1752,,,Hollande,Exports,Avirons,,,700,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,1040,,,,Annick Davis,,,,,,,,,,,,,
123,National partenaires manquants,1752,,,Hollande,Exports,Bajutapeau,,,300,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,300,,,,Annick Davis,,,,,,,,,,,,,
151,National partenaires manquants,1752,,,Hollande,Exports,Bas ; de fil,,,4320,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
175,National partenaires manquants,1752,,,Hollande,Exports,Bas ; de Soye,,,16355,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
194,National partenaires manquants,1752,,,Hollande,Exports,Bazannes ; tannées,,,108,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,11796,,,,Annick Davis,,,,,,,,,,,,,
201,National partenaires manquants,1752,,,Hollande,Exports,Bazin,,,53640,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,111031,,,,Annick Davis,,,,,,,,,,,,,
205,National partenaires manquants,1752,,,Hollande,Exports,Berline ; vieille,,,500,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Hollande_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,500,,,,Annick Davis,,,,,,,,,,,,,
