numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,dents d'elephant,Marseille,Danemark,"225,00",livres,"1,5000000","337,00","-0,50",
12,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,eau de senteur,Marseille,Danemark,"200,00",livres,"1,0000000","200,00","0,00",
13,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,eau de vie,Marseille,Danemark,"315 100,00",livres,"0,3000000","94530,00","0,00",
14,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,encens,Marseille,Danemark,"1 018,00",livres,"0,5000000","509,00","0,00",
15,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,galles,Marseille,Danemark,"38 085,00",livres,"0,5000000","19042,00","-0,50",
16,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,gomme arabique,Marseille,Danemark,"29 460,00",livres,"0,7500000","22095,00","0,00",
17,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,grabeau de cochenille,Marseille,Danemark,"2 270,00",livres,"10,0000000","22700,00","0,00",
18,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,graine de cochenille,Marseille,Danemark,"2 680,00",livres,"12,0000000","32160,00","0,00",
19,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,graine jaune,Marseille,Danemark,"2 722,00",livres,"0,0500000","136,00","-0,10",
20,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,1,1780,Exports,huille d'olive,Marseille,Danemark,"173 777,00",livres,"0,7500000","130332,00","-0,75",
21,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,jus de reglisse,Marseille,Danemark,"21 872,00",livres,"0,3500000","7655,00","-0,20",
22,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,laine de chevron,Marseille,Danemark,"1 045,00",livres,"3,0000000","3135,00","0,00",
23,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,laine lavée,Marseille,Danemark,"786,00",livres,"0,6000000","471,00","-0,60",
24,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,manne,Marseille,Danemark,"4 073,00",livres,"1,5000000","6109,00","-0,50",
25,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,marbre ouvré,Marseille,Danemark,"2 000,00",livres,"3,0000000","6000,00","0,00",
26,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,mastic,Marseille,Danemark,"490,00",livres,"2,0000000","980,00","0,00",
27,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,miel,Marseille,Danemark,"1 690,00",livres,"0,2500000","422,00","-0,50",
28,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,mirrhe,Marseille,Danemark,"775,00",livres,"0,5000000","387,00","-0,50",
29,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,olives,Marseille,Danemark,"6 110,00",livres,"0,1000000","611,00","0,00",
30,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,pierres ponces,Marseille,Danemark,"21 200,00",livres,"0,1000000","2120,00","0,00",
31,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,poil de chameau,Marseille,Danemark,"1 540,00",livres,"1,5000000","2310,00","0,00",
32,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,poivre,Marseille,Danemark,"2 415,00",livres,"1,0000000","2415,00","0,00",
33,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,prunes,Marseille,Danemark,"39 480,00",livres,"0,2500000","9870,00","0,00",
34,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,raisins secs,Marseille,Danemark,"252 415,00",livres,"0,2000000","50483,00","0,00",
35,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,ris,Marseille,Danemark,"812 690,00",livres,"0,2000000","162538,00","0,00",
36,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,saffran,Marseille,Danemark,"3 250,00",livres,"24,0000000","78000,00","0,00",
37,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,savon,Marseille,Danemark,"243 672,00",livres,"0,4000000","97468,00","-0,80",
38,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,sel armoniac,Marseille,Danemark,"5 395,00",livres,"1,5000000","8092,00","-0,50",
39,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,sel de saturne,Marseille,Danemark,"420,00",livres,"1,2500000","525,00","0,00",
40,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,sené,Marseille,Danemark,"945,00",livres,"1,5000000","1417,00","-0,50",
41,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,souffre,Marseille,Danemark,"453 225,00",livres,"0,2000000","90645,00","0,00",
42,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,storax,Marseille,Danemark,"400,00",livres,"2,0000000","800,00","0,00",
43,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,sumac,Marseille,Danemark,"5 330,00",livres,"0,1000000","533,00","0,00",
44,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,tartre,Marseille,Danemark,"7 180,00",livres,"0,2500000","1795,00","0,00",
45,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,verdet,Marseille,Danemark,"4 380,00",livres,"0,6000000","2628,00","0,00",
46,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,verres communs,Marseille,Danemark,"600,00",livres,"1,0000000","600,00","0,00",
47,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,vin de provence,Marseille,Danemark,"4 532,00",milleroles,"8,0000000","36256,00","0,00",
48,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,vitriol,Marseille,Danemark,"875,00",livres,"0,2500000","218,00","-0,75",
49,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,2,1780,Exports,acier,Marseille,Espagne,"3 030,00",livres,"0,3500000","1060,00","-0,50",
50,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,alun,Marseille,Espagne,"2 050,00",livres,"0,2000000","410,00","0,00",
51,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,amandes,Marseille,Espagne,"2 100,00",livres,"0,2000000","420,00","0,00",
52,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,anchoix,Marseille,Espagne,"1 000,00",livres,"0,5000000","500,00","0,00",
53,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,azur,Marseille,Espagne,"1 711,00",livres,"1,5000000","2566,00","-0,50",
54,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bas de soye,Marseille,Espagne,"1 049,00",livres,"40,0000000","41960,00","0,00",
55,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bœuf salé,Marseille,Espagne,"3 250,00",livres,"0,2500000","812,00","-0,50",
56,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bled froment,Marseille,Espagne,"21 194,00",charges,"30,0000000","635820,00","0,00",
57,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bled seigle,Marseille,Espagne,"1 650,00",charges,"20,0000000","33000,00","0,00",
58,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bois a teindre,Marseille,Espagne,"19 640,00",livres,"0,2000000","3928,00","0,00",
59,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bougie,Marseille,Espagne,"2 600,00",livres,"2,0000000","5200,00","0,00",
60,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,bray et gaudron,Marseille,Espagne,"80 300,00",livres,"0,2000000","16060,00","0,00",
61,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,cacao,Marseille,Espagne,"9 200,00",livres,"1,5000000","13800,00","0,00",
62,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,caffé des isles,Marseille,Espagne,"490,00",livres,"0,7500000","367,00","-0,50",
63,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,ceruze,Marseille,Espagne,"2 400,00",livres,"0,2000000","480,00","0,00",
64,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,chandelle,Marseille,Espagne,"13 423,00",livres,"0,4000000","5369,00","-0,20",
65,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,chanvre peigné,Marseille,Espagne,"26 290,00",livres,"0,5000000","13145,00","0,00",
66,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,chapeaux poil et laine,Marseille,Espagne,"932,00",douzaines,"60,0000000","55920,00","0,00",
67,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,chataignes,Marseille,Espagne,"8 000,00",livres,"0,0500000","400,00","0,00",
68,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,cire jaune,Marseille,Espagne,"6 975,00",livres,"1,7500000","12206,00","-0,25",
69,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,citrons et oranges,Marseille,Espagne,"7 500,00",livres,"0,1000000","750,00","0,00",
70,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,clous de fer,Marseille,Espagne,"1 174,00",livres,"0,2500000","293,00","-0,50",
71,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,colle forte,Marseille,Espagne,"900,00",livres,"0,4000000","360,00","0,00",
72,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,confitures,Marseille,Espagne,"5 083,00",livres,"0,5000000","2541,00","-0,50",
73,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,corail brut,Marseille,Espagne,"270,00",livres,"24,0000000","6480,00","0,00",
74,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,coton filé,Marseille,Espagne,"48 488,00",livres,"1,2500000","60610,00","0,00",
75,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,coton en laine,Marseille,Espagne,"15 630,00",livres,"1,0000000","15630,00","0,00",
76,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,couperose,Marseille,Espagne,"3 360,00",livres,"0,1000000","336,00","0,00",
77,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,cuirs tannés,Marseille,Espagne,"4 708,00",livres,"0,6000000","2824,00","-0,80",
78,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,dorure fine,Marseille,Espagne,"172,00",livres,"100,0000000","17200,00","0,00",
79,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,drapiné ordinaire,Marseille,Espagne,"17 744,00",livres,"6,0000000","106464,00","0,00",
80,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,drogueries,Marseille,Espagne,"9 100,00",livres,"2,0000000","18200,00","0,00",
81,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,eau de vie,Marseille,Espagne,"37 242,00",livres,"0,2500000","9310,00","-0,50",
82,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,3,1780,Exports,encens,Marseille,Espagne,"800,00",livres,"0,5000000","400,00","0,00",
83,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,eponges,Marseille,Espagne,"2 400,00",livres,"0,7500000","1800,00","0,00",
84,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,etoffe de soye,Marseille,Espagne,"215,00",livres,"40,0000000","8600,00","0,00",
85,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,farine,Marseille,Espagne,"11 550,00",livres,"0,2500000","2887,00","-0,50",
86,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,fayance,Marseille,Espagne,"700,00",livres,"0,5000000","350,00","0,00",
87,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,fer en barres,Marseille,Espagne,"158 940,00",livres,"0,1500000","23841,00","0,00",
88,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,fromage,Marseille,Espagne,"3 440,00",livres,"0,3000000","1032,00","0,00",
89,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,galles,Marseille,Espagne,"1 960,00",livres,"0,5000000","980,00","0,00",
90,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,graine longue,Marseille,Espagne,"2 120,00",livres,"0,1000000","212,00","0,00",
91,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,huille d'olives,Marseille,Espagne,"11 437,00",livres,"0,7500000","8577,00","-0,75",
92,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,huille de vitriol,Marseille,Espagne,"2 430,00",livres,"0,5000000","1215,00","0,00",
93,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,legumes,Marseille,Espagne,"725 175,00",livres,"0,1000000","72517,00","-0,50",
94,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,librairie,Marseille,Espagne,"1 470,00",livres,"2,0000000","2940,00","0,00",
95,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,liqueurs,Marseille,Espagne,"17 600,00",livres,"1,0000000","17600,00","0,00",
96,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,mercerie,Marseille,Espagne,"68 108,00",livres,"4,0000000","272432,00","0,00",
97,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,millet,Marseille,Espagne,"1 820,00",charges,"15,0000000","27300,00","0,00",
98,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,noisettes,Marseille,Espagne,"7 000,00",livres,"0,1000000","700,00","0,00",
99,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,papier blanc,Marseille,Espagne,"528,00",rames,"6,0000000","3168,00","0,00",
100,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,parfumerie,Marseille,Espagne,"7 160,00",livres,"3,0000000","21480,00","0,00",
101,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,peaux de veaux tannées,Marseille,Espagne,"5 010,00",livres,"1,2500000","6262,00","-0,50",
102,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,peignes de buis,Marseille,Espagne,"6 880,00",livres,"0,5000000","3440,00","0,00",
103,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,pierres a fusil,Marseille,Espagne,"8 800,00",livres,"0,2000000","1760,00","0,00",
104,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,plomb en grenaille,Marseille,Espagne,"1 300,00",livres,"0,3000000","390,00","0,00",
105,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,poivre,Marseille,Espagne,"5 223,00",livres,"1,5000000","7834,00","-0,50",
106,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,poudre a poudrer,Marseille,Espagne,"600,00",livres,"0,4000000","240,00","0,00",
107,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,prunes,Marseille,Espagne,"1 700,00",livres,"0,2500000","425,00","0,00",
108,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,quincaille,Marseille,Espagne,"20 244,00",livres,"1,0000000","20244,00","0,00",
109,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,raisins secs,Marseille,Espagne,"8 400,00",livres,"0,2000000","1680,00","0,00",
110,Hasna,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1780.csv,Local,4,1780,Exports,ris,Marseille,Espagne,"78 765,00",livres,"0,2000000","15753,00","0,00",
