numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
20,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Merceries,Marseille,Danemark,720,Livres,"3,5",2520,0,
21,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Peaux de veaux tannées,Marseille,Danemark,1150,Livres,"1,25",1437,"0,5",
22,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Prunes,Marseille,Danemark,31140,Livres,"0,25",7785,0,
23,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Racines d'alizary,Marseille,Danemark,3800,Livres,"0,5",1900,0,
24,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Raisins secs,Marseille,Danemark,264844,Livres,"0,2",52969,"-0,2",
25,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Riz,Marseille,Danemark,119900,Livres,"0,2",23980,0,
26,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Saffranum,Marseille,Danemark,7910,Livres,"0,8",6328,0,
27,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Savon,Marseille,Danemark,36140,Livres,"0,4",14456,0,
28,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Sel armoniac,Marseille,Danemark,4290,Livres,"1,5",6435,0,
29,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Soufre,Marseille,Danemark,41270,Livres,"0,2",8254,0,
30,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Tartre,Marseille,Danemark,5360,Livres,"0,3",1608,0,
31,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Verdet,Marseille,Danemark,4445,Livres,1,4445,0,
32,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Vin de Provence,Marseille,Danemark,3638,Milleroles,5,18190,0,
33,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Vin de Provence,Marseille,Danemark,1172,Livres,"0,05",586,"-527,4",Erreur de calcul (dizaines)
34,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Acier,Marseille,Espagne,6550,Livres,"0,35",2292,"0,5",
35,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Alun,Marseille,Espagne,7645,Livres,"0,2",1529,0,
36,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Azur,Marseille,Espagne,9900,Livres,"0,7",6930,0,
37,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Bas fil et coton,Marseille,Espagne,500,Livres,5,2500,0,
38,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Bas de soye,Marseille,Espagne,220,Livres,45,9900,0,
39,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Blé froment,Marseille,Espagne,10,Charges,40,400,0,Unité de mesure illisible
40,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Blonde de soye,Marseille,Espagne,40,Livres,350,14000,0,
41,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Bougies,Marseille,Espagne,2108,Livres,"2,25",4743,0,
42,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Cacao,Marseille,Espagne,2800,Livres,"1,3",3640,0,
43,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Café,Marseille,Espagne,400,Livres,"0,8",320,0,
44,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Chandelles,Marseille,Espagne,3380,Livres,"0,5",1690,0,
45,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Chanvre peigné,Marseille,Espagne,2970,Livres,"0,75",2227,"0,5",
46,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Chapeaux de poil et laine,Marseille,Espagne,7050,Livres,6,42300,0,
47,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Citrons,Marseille,Espagne,6000,Livres,"0,1",600,0,
48,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Cloux de fer,Marseille,Espagne,1200,Livres,"0,3",360,0,
49,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Confiture,Marseille,Espagne,5820,Livres,1,5820,0,
50,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Coton filé,Marseille,Espagne,42600,Livres,"1,5",63900,0,
51,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Coton en laine,Marseille,Espagne,9685,Livres,"1,1",10653,"0,5",
52,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Couperose,Marseille,Espagne,47500,Livres,"0,1",4750,0,
53,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Cuirs tannés de bœuf,Marseille,Espagne,8882,Livres,"0,6",5329,"0,2",
54,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Dorures fines,Marseille,Espagne,340,Livres,120,40800,0,
55,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Draperies ordinaires,Marseille,Espagne,26350,Livres,6,158100,0,
56,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Drogueries,Marseille,Espagne,17860,Livres,2,35720,0,
57,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Eau de fleur d'orange,Marseille,Espagne,700,Livres,1,700,0,
58,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Epicerie,Marseille,Espagne,7000,Livres,4,28000,0,
59,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Fer en barre,Marseille,Espagne,130145,Livres,"0,15",19521,"0,75",
60,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Feves,Marseille,Espagne,1647,Charges,17,27999,0,
61,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Futailles,Marseille,Espagne,426,En nombre,10,4260,0,
62,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Fil blanc,Marseille,Espagne,1550,Livres,"2,5",3875,0,
63,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Fleurs d'aspic,Marseille,Espagne,21225,Livres,"0,03",636,"0,75",
64,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Fromage,Marseille,Espagne,1195,Livres,"0,3",358,"0,5",
65,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Gingembre,Marseille,Espagne,1005,Livres,"0,2",201,0,
66,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Galles,Marseille,Espagne,2325,Livres,"0,55",1278,"0,75",
67,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Gomme arabique,Marseille,Espagne,2080,Livres,"0,75",1560,0,
68,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Huile d'olive,Marseille,Espagne,11160,Livres,"0,4",4464,0,
69,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Huile de noix,Marseille,Espagne,1000,Livres,"0,75",750,0,
70,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Legumes,Marseille,Espagne,112873,Livres,"0,15",16930,"0,95",
71,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Librairies,Marseille,Espagne,3043,Livres,2,6086,0,
72,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Liqueurs,Marseille,Espagne,11275,Livres,1,11275,0,
73,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Marchandises mêlées,Marseille,Espagne,1,valeur,123,123,0,En valeur
74,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Mercerie,Marseille,Espagne,67395,Livres,"3,5",235882,"0,5",
75,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Mortiers de marbre,Marseille,Espagne,1800,Livres,"0,2",360,0,
76,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1779,Exports,Parapluyes,Marseille,Espagne,12,Douzaines,60,720,0,
77,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Parfumeries,Marseille,Espagne,900,Livres,2,1800,0,
78,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Peaux de veau tanées,Marseille,Espagne,3300,Livres,"1,25",4125,0,
79,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Pierres à fusils,Marseille,Espagne,8000,Livres,"0,2",1600,0,
80,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Plomb en grenaille,Marseille,Espagne,14105,Livres,"0,3",4231,"0,5",
81,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Poil de chameau,Marseille,Espagne,900,Livres,"1,5",1350,0,
82,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Pomade,Marseille,Espagne,54,Livres,3,162,0,
83,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Poterie de terre,Marseille,Espagne,5200,Douzaines,1,5200,0,
84,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Pruneaux,Marseille,Espagne,4950,Livres,"0,25",1237,"0,5",
85,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Quincailles,Marseille,Espagne,20905,Livres,1,20905,0,
86,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Riz,Marseille,Espagne,2510,Livres,"0,2",502,0,
87,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Rocou,Marseille,Espagne,362,Livres,"2,5",905,0,
88,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Salaisons,Marseille,Espagne,1200,Livres,"0,25",300,0,
89,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Savon,Marseille,Espagne,74800,Livres,"0,4",29920,0,
90,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Sel armoniac,Marseille,Espagne,365,Livres,"1,5",547,"0,5",
91,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Sirop de capilaire,Marseille,Espagne,7000,Livres,1,7000,0,
92,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Soye apretée,Marseille,Espagne,2150,Livres,20,43000,0,
93,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Soyeries,Marseille,Espagne,1252,Livres,40,50080,0,
94,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Sucre blanc terré,Marseille,Espagne,66070,Livres,"0,75",49552,"0,5",
95,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Sucre en pain,Marseille,Espagne,2000,Livres,"0,75",1500,0,
96,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Sumac,Marseille,Espagne,20190,Livres,"0,1",2019,0,
97,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Tartre,Marseille,Espagne,7456,Livres,"0,3",2236,"0,8",
98,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Toile blanche,Marseille,Espagne,94140,Livres,5,470700,0,
99,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Toile manouf,Marseille,Espagne,1200,Livres,"0,9",1080,0,
100,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Toile peinte,Marseille,Espagne,500,Livres,5,2500,0,
101,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Verdet,Marseille,Espagne,5880,Livres,1,5880,0,
102,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Vermichel,Marseille,Espagne,3000,Livres,"0,25",750,0,
103,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Vin muscat,Marseille,Espagne,370,Livres,"0,3",111,0,
104,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Vin de Provence,Marseille,Espagne,251,Milleroles,5,1255,0,
105,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Vin de Provence,Marseille,Espagne,3170,Livres,"0,05",158,"0,5",
106,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Eau de senteur,Marseille,Geneve,"637,5",Livres,1,637,"0,5",
107,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Mercerie,Marseille,Geneve,285,Livres,"3,5",997,"0,5",
108,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Marchandises mêlées,Marseille,Geneve,1,valeur,94,94,0,En valeur
109,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Pomade,Marseille,Geneve,226,Livres,2,452,0,
110,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Prunes,Marseille,Geneve,4153,Livres,"0,25",1038,"0,25",
111,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Savonnettes,Marseille,Geneve,398,Livres,3,1194,0,
112,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Truffes,Marseille,Geneve,275,Livres,"1,5",412,"0,5",
113,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Alun,Marseille,Hollande,41010,Livres,"0,2",8202,0,
114,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Amandes,Marseille,Hollande,430785,Livres,"0,2",86157,0,
115,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Anchoix,Marseille,Hollande,32374,Livres,"0,5",16187,0,
116,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Anis,Marseille,Hollande,1560,Livres,"0,25",390,0,
117,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Bois fustel,Marseille,Hollande,2341,Livres,"0,25",585,"0,25",
118,Laura,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1779,Exports,Bois à teindre,Marseille,Hollande,660,Livres,"0,2",132,0,
