numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
11,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Caffé des Isles,Marseille,Angleterre,3130,livres,"0,75",2347,"-0,5",
12,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Camphre,Marseille,Angleterre,120,livres,3,360,0,
13,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Canefice,Marseille,Angleterre,1000,livres,"0,3",300,0,
14,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Capres,Marseille,Angleterre,1900,livres,"0,5",950,0,
15,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Chaises de paille,Marseille,Angleterre,43,douzaines,12,516,0,
16,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Chandelle,Marseille,Angleterre,34776,livres,"0,5",17388,0,
17,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Chanvre peigné,Marseille,Angleterre,4336,livres,"0,5",2168,0,
18,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,1,1770,Exports,Chapeaux poil et laine,Marseille,Angleterre,97,douzaines,60,5820,0,
19,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Chataignes,Marseille,Angleterre,5650,livres,"0,1",565,0,
20,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cire jaune,Marseille,Angleterre,180,livres,"1,5",270,0,
21,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Citrons et oranges,Marseille,Angleterre,125,milliers,15,1875,0,
22,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cloux de fer,Marseille,Angleterre,1895,livres,"0,25",473,"-0,75",
23,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cochon salé,Marseille,Angleterre,600,livres,"0,35",210,0,
24,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Colle forte,Marseille,Angleterre,3050,livres,"0,4",1220,0,
25,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Confitures,Marseille,Angleterre,945,livres,1,945,0,
26,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cordages de chanvre,Marseille,Angleterre,6260,livres,"0,3",1878,0,
27,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Coton filé,Marseille,Angleterre,574,livres,"1,1",631,"-0,4",
28,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Coton en laine,Marseille,Angleterre,100,livres,1,100,0,
29,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cotonne,Marseille,Angleterre,100,livres,3,300,0,
30,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Couperose,Marseille,Angleterre,1400,livres,"0,15",210,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cuirs de beuf en poil,Marseille,Angleterre,757,cuirs,18,13626,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cuirs de beuf tannés,Marseille,Angleterre,2510,livres,"0,6",1506,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Cuivre ouvré,Marseille,Angleterre,160,livres,"1,5",240,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Drap londrin,Marseille,Angleterre,400,livres,6,2400,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Draperie ordinaire,Marseille,Angleterre,1750,livres,5,8750,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Draperie petite,Marseille,Angleterre,2627,livres,3,7881,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Eau de la Reyne d'hongrie,Marseille,Angleterre,1100,livres,1,1100,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Eau de vie,Marseille,Angleterre,19200,livres,"0,25",4800,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Epicerie,Marseille,Angleterre,200,livres,4,800,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Etoffe de soye,Marseille,Angleterre,660,livres,40,26400,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Farine,Marseille,Angleterre,16420,livres,"0,25",4105,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Fayance,Marseille,Angleterre,3000,livres,"0,5",1500,0,
43,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Fer en barres,Marseille,Angleterre,21620,livres,"0,15",3243,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Figues,Marseille,Angleterre,22800,livres,"0,1",2280,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Fruit crud,Marseille,Angleterre,81,charges,20,1620,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Fruit crud,Marseille,Angleterre,18000,livres,"0,1",1800,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Fromage,Marseille,Angleterre,2000,livres,"0,3",600,0,
48,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Gerofle,Marseille,Angleterre,115,livres,10,1150,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Harangs blancs,Marseille,Angleterre,20,barils,40,800,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Huille d'olive,Marseille,Angleterre,32200,livres,"0,4",12880,0,
51,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Indienne,Marseille,Angleterre,80,pièces,12,960,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Legumes,Marseille,Angleterre,64060,livres,"0,15",9609,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Limes d'acier,Marseille,Angleterre,1100,livres,1,1100,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Liqueurs,Marseille,Angleterre,1800,livres,1,1800,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Marbre ouvré,Marseille,Angleterre,9000,livres,3,27000,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Marchandises meslées,Marseille,Angleterre,1,valeur,592,592,0,
57,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Mercerie,Marseille,Angleterre,19248,livres,"3,5",67368,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Morue seche,Marseille,Angleterre,7400,livres,"0,25",1850,0,
59,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Olives,Marseille,Angleterre,3000,livres,"0,1",300,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Papier blanc,Marseille,Angleterre,856,rames,6,5136,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Peaux de veau tannées,Marseille,Angleterre,1708,livres,"1,25",2135,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Pignons d'epine,Marseille,Angleterre,484,livres,"0,2",96,"-0,8",
63,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Planches de sapin,Marseille,Angleterre,333,douzaines,9,2997,0,
64,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Poisson salé,Marseille,Angleterre,2495,livres,"0,25",623,"-0,75",
65,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Poivre,Marseille,Angleterre,2374,livres,"1,5",3561,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Poivre geroflé,Marseille,Angleterre,600,livres,"0,75",450,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Potterie terraille,Marseille,Angleterre,165,charges,30,4950,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Poutres,Marseille,Angleterre,54,en nombre,"1,5",81,0,
69,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Prunes,Marseille,Angleterre,1770,livres,"0,25",442,"-0,5",
70,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Quincailles,Marseille,Angleterre,10912,livres,1,10912,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Raisin sec,Marseille,Angleterre,1800,livres,"0,2",360,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Ris,Marseille,Angleterre,148170,livres,"0,15",22225,"-0,5",
73,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Roseaux coupés,Marseille,Angleterre,1300,livres,"0,5",650,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Rubans de soye,Marseille,Angleterre,50,livres,60,3000,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Savon,Marseille,Angleterre,120630,livres,"0,4",48252,0,
76,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sirop de capillaire,Marseille,Angleterre,4086,livres,1,4086,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sirop melasse,Marseille,Angleterre,1800,livres,"0,15",270,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Souffre,Marseille,Angleterre,9440,livres,"0,1",944,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sucre blanc,Marseille,Angleterre,45428,livres,"0,5",22714,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sucre brut,Marseille,Angleterre,19848,livres,"0,25",4962,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sucre raffiné,Marseille,Angleterre,950,livres,"0,6",570,0,
82,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Sumac,Marseille,Angleterre,2740,livres,8,21920,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Thé,Marseille,Angleterre,495,livres,3,1485,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Toile d'aman,Marseille,Angleterre,150,livres,10,1500,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Toile d'antioche,Marseille,Angleterre,100,livres,8,800,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Toile blanche,Marseille,Angleterre,12910,livres,5,64550,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Toile de Laval,Marseille,Angleterre,916,livres,3,2748,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,2,1770,Exports,Toile peinte,Marseille,Angleterre,300,livres,"2,5",750,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Vin de Malaga,Marseille,Angleterre,12,milleroles,40,480,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Vin muscat,Marseille,Angleterre,13,milleroles,50,650,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Vitriol,Marseille,Angleterre,1260,livres,"0,6",756,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Acier,Marseille,Espagne,4650,livres,"0,35",1627,"-0,5",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Ajamis,Marseille,Espagne,75,pièces,9,675,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Alun,Marseille,Espagne,5330,livres,"0,2",1066,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Amadou,Marseille,Espagne,475,livres,1,475,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Azur,Marseille,Espagne,500,livres,"0,75",375,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bas de coton et fil,Marseille,Espagne,4960,livres,5,24800,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bas de filoselle,Marseille,Espagne,300,livres,8,2400,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bas de laine,Marseille,Espagne,4760,livres,6,28560,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bas de soye,Marseille,Espagne,29051,livres,40,1162040,0,
101,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Batanonis,Marseille,Espagne,600,pièces,3,1800,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bazin,Marseille,Espagne,300,livres,6,1800,0,
103,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bœuf salé,Marseille,Espagne,10000,livres,"0,25",2500,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bled froment,Marseille,Espagne,12925,charges,30,387750,0,
105,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois de brezil,Marseille,Espagne,11525,livres,"0,5",5762,"-0,5",
106,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois de campeche,Marseille,Espagne,5000,livres,"0,25",1250,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois d'ebenne,Marseille,Espagne,1000,livres,"0,5",500,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois fustel,Marseille,Espagne,7600,livres,"0,05",380,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois de gayac,Marseille,Espagne,10000,livres,"0,5",5000,0,
110,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bois merrain,Marseille,Espagne,600,tonneaux,5,3000,0,
111,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bonnets de coton,Marseille,Espagne,300,livres,5,1500,0,
112,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bonnets de laine,Marseille,Espagne,240,douzaines,14,3360,0,
113,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bonnets de laine,Marseille,Espagne,480,livres,6,2880,0,
114,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1770.csv,Local,3,1770,Exports,Bouchons de liege,Marseille,Espagne,600,livres,3,1800,0,
