line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1768,,,Allemagne,Imports,Acier,,,40892,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
2,Objet Général,1768,,,Danemark,Imports,Acier,,,98026,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
3,Objet Général,1768,,,Flandre,Imports,Acier,,,5429,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
4,Objet Général,1768,,,Gènes,Imports,Acier,,,5962,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
5,Objet Général,1768,,,Hollande,Imports,Acier,,,142326,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
6,Objet Général,1768,,,Italie,Imports,Acier,,,1050,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
7,Objet Général,1768,,,Nord,Imports,Acier,,,10967,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
8,Objet Général,1768,,,Suisse,Imports,Acier,,,5897,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
9,Objet Général,1768,,,Suède,Imports,Acier,,,135099,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
10,Objet Général,1768,,,Venise,Imports,Acier,,,2919,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,429506,,,,Pascale Gouttenegre,,,,,,,,,,,
11,Objet Général,1768,,,Suisse,Imports,Agaric,,,1207,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,1207,,,,Pascale Gouttenegre,,,,,,,,,,,
12,Objet Général,1768,,,Flandre,Imports,Aigre de vitriol,,,11174,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,13384,,,,Pascale Gouttenegre,,,,,,,,,,,
13,Objet Général,1768,,,Hollande,Imports,Aigre de vitriol,,,2210,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,13384,,,,Pascale Gouttenegre,,,,,,,,,,,
14,Objet Général,1768,,,Allemagne,Imports,Aiguilles,,,346429,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,377814,,,,Pascale Gouttenegre,,,,,,,,,,,
15,Objet Général,1768,,,Flandre,Imports,Aiguilles,,,28815,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,377814,,,,Pascale Gouttenegre,,,,,,,,,,,
16,Objet Général,1768,,,Hollande,Imports,Aiguilles,,,2570,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,377814,,,,Pascale Gouttenegre,,,,,,,,,,,
17,Objet Général,1768,,,Espagne,Imports,Ails,,,4859,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,7384,,,,Pascale Gouttenegre,,,,,,,,,,,
18,Objet Général,1768,,,Gènes,Imports,Ails,,,2525,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,7384,,,,Pascale Gouttenegre,,,,,,,,,,,
19,Objet Général,1768,,,Allemagne,Imports,Alun,,,21448,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
20,Objet Général,1768,,,Angleterre,Imports,Alun,,,154651,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
21,Objet Général,1768,,,Espagne,Imports,Alun,,,55869,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
22,Objet Général,1768,,,Flandre,Imports,Alun,,,19737,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
23,Objet Général,1768,,,Hollande,Imports,Alun,,,64335,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
24,Objet Général,1768,,,Italie,Imports,Alun,,,189292,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
25,Objet Général,1768,,,Nord,Imports,Alun,,,6505,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
26,Objet Général,1768,,,Savoye,Imports,Alun,,,21192,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
27,Objet Général,1768,,,Suède,Imports,Alun,,,9836,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,2,536859,,,,Pascale Gouttenegre,,,,,,,,,,,
28,Objet Général,1768,,,Allemagne,Imports,Amadou,,,25992,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,3,27172,,,,Pascale Gouttenegre,,,,,,,,,,,
29,Objet Général,1768,,,Gènes,Imports,Amadou,,,1180,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,3,27172,,,,Pascale Gouttenegre,,,,,,,,,,,
30,Objet Général,1768,,,Espagne,Imports,Amandes,,,207546,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,3,349607,,,,Pascale Gouttenegre,,,,,,,,,,,
31,Objet Général,1768,,,Gènes,Imports,Amandes,,,4001,0,,,,sources/Objet Général/IIHS-122B_Imports_1768.csv,IIHS-122B,3,349607,,,,Pascale Gouttenegre,,,,,,,,,,,
