line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
19,Objet Général,1760,,,Allemagne,Imports,Acier,,,33028.6,0,,,33029,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
20,Objet Général,1760,,,Angleterre,Imports,Acier,,,700,0,,,700,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
21,Objet Général,1760,,,Espagne,Imports,Acier,,,15,0,,,15,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
22,Objet Général,1760,,,Flandre,Imports,Acier,,,609,0,,,609,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
23,Objet Général,1760,,,Genève,Imports,Acier,,,10.2,0,,,10.3333333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
24,Objet Général,1760,,,Gènes,Imports,Acier,,,1832,0,,,1832,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
25,Objet Général,1760,,,Hollande,Imports,Acier,,,120279.25,0,,,120279.416667,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
26,Objet Général,1760,,,Levant,Imports,Acier,,,1750,0,,,1750,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
27,Objet Général,1760,,,Nord,Imports,Acier,,,5320.5,0,,,5320.83333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
28,Objet Général,1760,,,Savoye,Imports,Acier,,,16.5,0,,,16.8333333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,186645.3,,,,Pascale Gouttenegre,,,,,,,,,,,,,
