source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Objet Général,1771,,,Allemagne,Imports,Acier,,,41973,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Danemark,Imports,Acier,,,232635,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Flandre,Imports,Acier,,,5449,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Genes,Imports,Acier,,,2852,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Acier,,,251251,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Italie,Imports,Acier,,,2800,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Nord,Imports,Acier,,,14201,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Suede,Imports,Acier,,,182409,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Suisse,Imports,Acier,,,10067,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,743637,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Agaric,,,3519,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Allemagne,Imports,Aiguilles,,,565997,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,604647,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Flandre,Imports,Aiguilles,,,38650,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,604647,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Espagne,Imports,Ails,,,5634,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,7519,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Genes,Imports,Ails,,,1885,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,7519,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Allemagne,Imports,Aloës,,,1218,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,20761,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Flandre,Imports,Aloës,,,1762,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,20761,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Aloës,,,6192,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,20761,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Isles,Imports,Aloës,,,1597,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,20761,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Nord,Imports,Aloës,,,9992,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,20761,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Alumettes,,,1480,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Allemagne,Imports,Alun,,,13905,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Angleterre,Imports,Alun,,,261056,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Espagne,Imports,Alun,,,19140,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Flandre,Imports,Alun,,,50130,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Genes,Imports,Alun,,,7132,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Alun,,,60579,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Italie,Imports,Alun,,,106480,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Levant,Imports,Alun,,,15531,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Naples,Imports,Alun,,,8000,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Savoye,Imports,Alun,,,46202,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,588155,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Allemagne,Imports,Amadou,,,6737,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,9493,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Genes,Imports,Amadou,,,1146,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,9493,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Naples,Imports,Amadou,,,1610,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,2,,9493,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Espagne,Imports,Amandes,,,204815,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Genes,Imports,Amandes,,,21894,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Hollande,Imports,Amandes,,,127504,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Italie,Imports,Amandes,,,1180,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Levant,Imports,Amandes,,,39724,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Naples,Imports,Amandes,,,67522,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Savoye,Imports,Amandes,,,3673,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,466312,,,,Milewski,,,,,,,,,,,
Objet Général,1771,,,Allemagne,Imports,Amidon,,,40578,0,,livres,,sources/Objet Général/IIHS-122E_Imports_1771.csv,IIHS-122E,4,,381542,,,,Milewski,,,,,,,,,,,
