line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1760,,,Espagne,Exports,Acier,,,2154,0,,,2154,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,4464,,,,Pascale Gouttenegre,,,,,,,,,,,,,
2,Objet Général,1760,,,Isles,Exports,Acier,,,420,0,,,420,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,4464,,,,Pascale Gouttenegre,,,,,,,,,,,,,
3,Objet Général,1760,,,Savoye,Exports,Acier,,,35,0,,,35,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,4464,,,,Pascale Gouttenegre,,,,,,,,,,,,,
4,Objet Général,1760,,,Suisse,Exports,Acier,,,1855,0,,,1855,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,4464,,,,Pascale Gouttenegre,,,,,,,,,,,,,
5,Objet Général,1760,,,Gènes,Exports,Agarie,,,600,0,,,600,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,600,,,,Pascale Gouttenegre,,,,,,,,,,,,,
6,Objet Général,1760,,,Allemagne,Exports,Agneaux,,,607,0,,,607,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,620,,,,Pascale Gouttenegre,,,,,,,,,,,,,
7,Objet Général,1760,,,Espagne,Exports,Agneaux,,,9,0,,,9,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,620,,,,Pascale Gouttenegre,,,,,,,,,,,,,
8,Objet Général,1760,,,Savoye,Exports,Agneaux,,,4,0,,,4,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,620,,,,Pascale Gouttenegre,,,,,,,,,,,,,
9,Objet Général,1760,,,Allemagne,Exports,Agréments ; de soye,,,15,0,,,15,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,2841,,,,Pascale Gouttenegre,,,,,,,,,,,,,
10,Objet Général,1760,,,Flandre,Exports,Agréments ; de soye,,,2814,0,,,2814,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,2841,,,,Pascale Gouttenegre,,,,,,,,,,,,,
11,Objet Général,1760,,,Savoye,Exports,Agréments ; de soye,,,12,0,,,12,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,2841,,,,Pascale Gouttenegre,,,,,,,,,,,,,
12,Objet Général,1760,,,Espagne,Exports,Aiguilles,,,1200,0,,,1200,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,1270,,,,Pascale Gouttenegre,,,,,,,,,,,,,
13,Objet Général,1760,,,Flandre,Exports,Aiguilles,,,70,0,,,70,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,1270,,,,Pascale Gouttenegre,,,,,,,,,,,,,
14,Objet Général,1760,,,Espagne,Exports,Ajamis,,,21366,0,,,21366,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,57906,,,,Pascale Gouttenegre,,,,,,,,,,,,,
15,Objet Général,1760,,,Italie,Exports,Ajamis,,,25578,0,,,25578,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,57906,,,,Pascale Gouttenegre,,,,,,,,,,,,,
16,Objet Général,1760,,,Levant,Exports,Ajamis,,,1008,0,,,1008,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,57906,,,,Pascale Gouttenegre,,,,,,,,,,,,,
17,Objet Général,1760,,,Naples,Exports,Ajamis,,,2925,0,,,2925,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,57906,,,,Pascale Gouttenegre,,,,,,,,,,,,,
18,Objet Général,1760,,,Savoye,Exports,Ajamis,,,7029,0,,,7029,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",2,57906,,,,Pascale Gouttenegre,,,,,,,,,,,,,
42,Objet Général,1760,,,Allemagne,Exports,Ajustements,,,10323,0,,,10323,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,10323,,,,Pascale Gouttenegre,,,,,,,,,,,,,
43,Objet Général,1760,,,Espagne,Exports,Alun,,,2264,0,,,2264,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
44,Objet Général,1760,,,Flandre,Exports,Alun,,,119,0,,,119,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
45,Objet Général,1760,,,Gènes,Exports,Alun,,,600,0,,,600,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
46,Objet Général,1760,,,Hollande,Exports,Alun,,,2000,0,,,2000,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
47,Objet Général,1760,,,Levant,Exports,Alun,,,8863,0,,,8863,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
48,Objet Général,1760,,,Nord,Exports,Alun,,,2034,0,,,2034,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
49,Objet Général,1760,,,Savoye,Exports,Alun,,,2246.5,0,,,2246.83333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
50,Objet Général,1760,,,Suède,Exports,Alun,,,460,0,,,460,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,18586.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
51,Objet Général,1760,,,Allemagne,Exports,Amandes,,,680.1,0,,,680.166666667,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
52,Objet Général,1760,,,Espagne,Exports,Amandes,,,1137,0,,,1137,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
53,Objet Général,1760,,,Flandre,Exports,Amandes,,,10,0,,,10,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
54,Objet Général,1760,,,Genève,Exports,Amandes,,,328.75,0,,,329.25,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
55,Objet Général,1760,,,Gènes,Exports,Amandes,,,47375,0,,,47375,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
56,Objet Général,1760,,,Hollande,Exports,Amandes,,,41605.1,0,,,41605.1666667,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
57,Objet Général,1760,,,Isles,Exports,Amandes,,,12265,0,,,12265,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
58,Objet Général,1760,,,Italie,Exports,Amandes,,,22316.5,0,,,22316.8333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
59,Objet Général,1760,,,Levant,Exports,Amandes,,,25840,0,,,25840,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
60,Objet Général,1760,,,Naples,Exports,Amandes,,,11549,0,,,11549,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
61,Objet Général,1760,,,Nord,Exports,Amandes,,,101323,0,,,101323,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
62,Objet Général,1760,,,Savoye,Exports,Amandes,,,58978.5,0,,,58978.8333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
63,Objet Général,1760,,,Suède,Exports,Amandes,,,12735,0,,,12735,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,336142.95,,,,Pascale Gouttenegre,,,,,,,,,,,,,
64,Objet Général,1760,,,Allemagne,Exports,Amidon,,,1522,0,,,1522,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
65,Objet Général,1760,,,Danemark,Exports,Amidon,,,10,0,,,10,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
66,Objet Général,1760,,,Espagne,Exports,Amidon,,,1195,0,,,1195,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
67,Objet Général,1760,,,Flandre,Exports,Amidon,,,28393,0,,,28393,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
68,Objet Général,1760,,,Genève,Exports,Amidon,,,521,0,,,521,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",3,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
100,Objet Général,1760,,,Gènes,Exports,Amidon,,,40,0,,,40,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
101,Objet Général,1760,,,Italie,Exports,Amidon,,,875,0,,,875,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
102,Objet Général,1760,,,Levant,Exports,Amidon,,,46,0,,,46,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
103,Objet Général,1760,,,Savoye,Exports,Amidon,,,626.2,0,,,626.333333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,33228.2,,,,Pascale Gouttenegre,,,,,,,,,,,,,
104,Objet Général,1760,,,Allemagne,Exports,Anchoix,,,142.5,0,,,142.833333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
105,Objet Général,1760,,,Flandre,Exports,Anchoix,,,207.8,0,,,208.333333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
106,Objet Général,1760,,,Gènes,Exports,Anchoix,,,39,0,,,39,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
107,Objet Général,1760,,,Hollande,Exports,Anchoix,,,4277.2,0,,,4277.33333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
108,Objet Général,1760,,,Isles,Exports,Anchoix,,,80,0,,,80,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
109,Objet Général,1760,,,Savoye,Exports,Anchoix,,,50,0,,,50,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
110,Objet Général,1760,,,Suède,Exports,Anchoix,,,8,0,,,8,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,4804.5,,,,Pascale Gouttenegre,,,,,,,,,,,,,
111,Objet Général,1760,,,Espagne,Exports,Anguilles,,,48.75,0,,,49.25,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,372.75,,,,Pascale Gouttenegre,,,,,,,,,,,,,
112,Objet Général,1760,,,Italie,Exports,Anguilles,,,324,0,,,324,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,372.75,,,,Pascale Gouttenegre,,,,,,,,,,,,,
113,Objet Général,1760,,,Allemagne,Exports,Anis,,,652.8,0,,,653.333333333,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,5433.05,,,,Pascale Gouttenegre,,,,,,,,,,,,,
114,Objet Général,1760,,,Espagne,Exports,Anis,,,828,0,,,828,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,"BM Rouen, Fonds Montbret, 155-2",4,5433.05,,,,Pascale Gouttenegre,,,,,,,,,,,,,
