line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1773,,,Allemagne,Imports,Acier,,,34856,0,109500,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
2,Objet Général,1773,,,Danemark,Imports,Acier,,,3461,0,6922,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
3,Objet Général,1773,,,Espagne,Imports,Acier,,,3675,0,10500,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
4,Objet Général,1773,,,Flandre,Imports,Acier,,,4030,0,10077,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
5,Objet Général,1773,,,Gènes,Imports,Acier,,,21938,0,62680,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
6,Objet Général,1773,,,Hollande,Imports,Acier,,,172298,0,451153,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
7,Objet Général,1773,,,Italie,Imports,Acier,,,9310,0,26600,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
8,Objet Général,1773,,,Levant,Imports,Acier,,,1038,0,2967,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
9,Objet Général,1773,,,Nord,Imports,Acier,,,8249,0,22414,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
10,Objet Général,1773,,,Russie,Imports,Acier,,,2253,0,5633,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
11,Objet Général,1773,,,Suisse,Imports,Acier,,,9616,0,32055,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
12,Objet Général,1773,,,Suède,Imports,Acier,,,235814,0,633005,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
13,Objet Général,1773,,,Venise,Imports,Acier,,,25585,0,73100,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,532123,,,,David Cassagnes,,,,,,,,,,,
14,Objet Général,1773,,,Savoye,Imports,Agneaux,,,2340,0,468,en nombre,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,2340,,,,David Cassagnes,,,,,,,,,,,
15,Objet Général,1773,,,Flandre,Imports,Aigre ; de vitriol,,,1462,0,2925,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,1462,,,,David Cassagnes,,,,,,,,,,,
16,Objet Général,1773,,,Allemagne,Imports,Aiguilles,,,207204,0,88638,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,234634,,,,David Cassagnes,,,,,,,,,,,
17,Objet Général,1773,,,Flandre,Imports,Aiguilles,,,25440,0,5088,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,234634,,,,David Cassagnes,,,,,,,,,,,
18,Objet Général,1773,,,Hollande,Imports,Aiguilles,,,1990,0,436,livres,,sources/Objet Général/IIHS-122F_Imports_1773.csv,IIHS-122F,3,234634,,,,David Cassagnes,,,,,,,,,,,
