line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1767,,,Allemagne,Imports,Acier,,,210012,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
2,Objet Général,1767,,,Danemark,Imports,Acier,,,34358,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
3,Objet Général,1767,,,Flandre,Imports,Acier,,,1209,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
4,Objet Général,1767,,,Hollande,Imports,Acier,,,10012,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
5,Objet Général,1767,,,Italie,Imports,Acier,,,1884,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
6,Objet Général,1767,,,Naples,Imports,Acier,,,1750,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
7,Objet Général,1767,,,Genes,Imports,Acier,,,2940,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
8,Objet Général,1767,,,Nord,Imports,Acier,,,17851,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
9,Objet Général,1767,,,Suède,Imports,Acier,,,84942,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
10,Objet Général,1767,,,Suisse,Imports,Acier,,,3907,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,458965,,,,Annick Davis,,,,,,,,,,,,
11,Objet Général,1767,,,Flandre,Imports,Aigre ; de vitriol,,,3250,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,3250,,,,Annick Davis,,,,,,,,,,,,
12,Objet Général,1767,,,Allemagne,Imports,Aiguilles,,,314205,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,342955,,,,Annick Davis,,,,,,,,,,,,
13,Objet Général,1767,,,Flandre,Imports,Aiguilles,,,24410,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,342955,,,,Annick Davis,,,,,,,,,,,,
14,Objet Général,1767,,,Hollande,Imports,Aiguilles,,,4340,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,342955,,,,Annick Davis,,,,,,,,,,,,
15,Objet Général,1767,,,Espagne,Imports,Ails,,,6683,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,8078,,,,Annick Davis,,,,,,,,,,,,
16,Objet Général,1767,,,Genes,Imports,Ails,,,1395,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,8078,,,,Annick Davis,,,,,,,,,,,,
17,Objet Général,1767,,,Hollande,Imports,Aloës,,,7111,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,7111,,,,Annick Davis,,,,,,,,,,,,
18,Objet Général,1767,,,Allemagne,Imports,Alun,,,22298,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
19,Objet Général,1767,,,Angleterre,Imports,Alun,,,298021,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
20,Objet Général,1767,,,Danemark,Imports,Alun,,,12772,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
21,Objet Général,1767,,,Espagne,Imports,Alun,,,136942,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
22,Objet Général,1767,,,Flandre,Imports,Alun,,,135602,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
23,Objet Général,1767,,,Hollande,Imports,Alun,,,103301,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,3,900763,,,,Annick Davis,,,,,,,,,,,,
24,Objet Général,1767,,,Italie,Imports,Alun,,,37790,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,900763,,,,Annick Davis,,,,,,,,,,,,
25,Objet Général,1767,,,Genes,Imports,Alun,,,7896,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,900763,,,,Annick Davis,,,,,,,,,,,,
26,Objet Général,1767,,,Nord,Imports,Alun,,,1576,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,900763,,,,Annick Davis,,,,,,,,,,,,
27,Objet Général,1767,,,Savoye,Imports,Alun,,,32587,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,900763,,,,Annick Davis,,,,,,,,,,,,
28,Objet Général,1767,,,Suède,Imports,Alun,,,111978,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,900763,,,,Annick Davis,,,,,,,,,,,,
29,Objet Général,1767,,,Allemagne,Imports,Amadou,,,12740,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,15220,,,,Annick Davis,,,,,,,,,,,,
30,Objet Général,1767,,,Savoye,Imports,Amadou,,,2480,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,15220,,,,Annick Davis,,,,,,,,,,,,
31,Objet Général,1767,,,Espagne,Imports,Amandes,,,192414,0,,,,sources/Objet Général/IIHS-122A_Imports_1767.csv,IIHS-122A,4,306321,,,,Annick Davis,,,,,,,,,,,,
