line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4141,Objet Général,1756,,,Allemagne,Imports,Acier,,,40183.95,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4142,Objet Général,1756,,,Espagne,Imports,Acier,,,5142.75,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4143,Objet Général,1756,,,Flandre,Imports,Acier,,,73.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4144,Objet Général,1756,,,Hollande,Imports,Acier,,,202058.05,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4145,Objet Général,1756,,,Italie,Imports,Acier,,,37565,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4146,Objet Général,1756,,,Nord,Imports,Acier,,,11017.25,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4147,Objet Général,1756,,,Suisse,Imports,Acier,,,2135.95,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4148,Objet Général,1756,,,Suède,Imports,Acier,,,92570.14999999999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,390746.6,,,,Pascale Gouttenegre,,,,,,,,,,,
4149,Objet Général,1756,,,Hollande,Imports,Agarie,,,262.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,282.5,,,,Pascale Gouttenegre,,,,,,,,,,,
4150,Objet Général,1756,,,Savoye,Imports,Agarie,,,20,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,282.5,,,,Pascale Gouttenegre,,,,,,,,,,,
4151,Objet Général,1756,,,Flandre,Imports,Agneaux,,,20,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,20,,,,Pascale Gouttenegre,,Chiffres dans pliure de page ; total estimé.mais le total de la page ne tombe pas juste et est impossible a reconstruire,,,,,,,,,
4152,Objet Général,1756,,,Hollande,Imports,Aigre ; de vitriol,,,1720,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,1720,,,,Pascale Gouttenegre,,Chiffres dans pliure de page ; total estimé.mais le total de la page ne tombe pas juste et est impossible a reconstruire,,,,,,,,,
4153,Objet Général,1756,,,Allemagne,Imports,Aiguilles,,,346050,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.5,,,,Pascale Gouttenegre,,,,,,,,,,,
4154,Objet Général,1756,,,Flandre,Imports,Aiguilles,,,27845,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.1,,,,Pascale Gouttenegre,,,,,,,,,,,
4155,Objet Général,1756,,,Hollande,Imports,Aiguilles,,,8195,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.1,,,,Pascale Gouttenegre,,,,,,,,,,,
4156,Objet Général,1756,,,Nord,Imports,Aiguilles,,,209.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.1,,,,Pascale Gouttenegre,,,,,,,,,,,
4157,Objet Général,1756,,,Savoye,Imports,Aiguilles,,,950,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.1,,,,Pascale Gouttenegre,,,,,,,,,,,
4158,Objet Général,1756,,,Suisse,Imports,Aiguilles,,,1315,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,384564.1,,,,Pascale Gouttenegre,,,,,,,,,,,
4159,Objet Général,1756,,,Espagne,Imports,Ails,,,5928.05,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,7623.05,,,,Pascale Gouttenegre,,,,,,,,,,,
4160,Objet Général,1756,,,Italie,Imports,Ails,,,1695,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,7623.05,,,,Pascale Gouttenegre,,,,,,,,,,,
4161,Objet Général,1756,,,Levant,Imports,Ajamis,,,489654,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",2,489654,,,,Pascale Gouttenegre,,,,,,,,,,,
4162,Objet Général,1756,,,Italie,Imports,Alaya,,,228,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",3,5892,,,,Pascale Gouttenegre,,,,,,,,,,,
4163,Objet Général,1756,,,Levant,Imports,Alaya,,,5664,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",3,5892,,,,Pascale Gouttenegre,,,,,,,,,,,
4164,Objet Général,1756,,,Flandre,Imports,Albatre,,,93,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",3,93,,,,Pascale Gouttenegre,,,,,,,,,,,
