Objet du commerce de la France avec la Savoye et le Piemont en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,50,Cristal ; de roche brut,Lyon,216,648,,,,,,,,648,,
Jérémy Hervelin,Fonds Gournay - M85,1750,50,Cuirs ; de beuf ; en poil,Lyon,3 030,1 212,,,,,,,,1 287,,
Jérémy Hervelin,Fonds Gournay - M85,1750,50,Cuirs ; de vache ; en poil,Lyon,300,75,,,,,,,,1 287,,
Jérémy Hervelin,Fonds Gournay - M85,1750,51,Dentelle ; grossiere,Lyon,40,800,,,,,,,,800,,
Jérémy Hervelin,Fonds Gournay - M85,1750,51,Drapeaux ; vieux,Lyon,11 000,11 000,,,,,,,,11 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,51,Drogueries,Lyon,265,530,,,,,,,,530,,
Jérémy Hervelin,Fonds Gournay - M85,1750,52,Eau ; de vie,Lyon, 1/4,12,10,,,,,,,14,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,52,Eau ; de vie,Lyon,10,2,,,,,,,,14,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Etoffe ; de soye,Lyon,200,8 000,,,,,,,,8 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Faulx ; à faucher,Lyon,110,66,,,,,,,,176,,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Faulx ; à faucher,Marseille,220,110,,,,,,,,176,,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Fer ; en barres,Lyon,2 300,345,,,,,,,,713,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Fer ; coulé,Lyon,2 600,195,,,,,,,,713,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Fer ; ouvré,Lyon,578,173,18,,,,,,,713,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Feves,Lyon,84,504,,,,,,,,522,,
Jérémy Hervelin,Fonds Gournay - M85,1750,53,Feves,Lyon,9,18,,,,,,,,522,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Ficelle,Lyon,1 699,594,13,,,,,,,594,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fil ; de chanvre,Lyon,25,15,,,,,,,,31,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fil ; de ritte,Lyon,30,16,,,,,,,,31,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Filozelle,Lyon,52,364,,,,,,,,364,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fleurs ; artifficielles,Lyon,206,10 300,,,,,,,,10 300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fromage,Lyon,16 437,4 931,2,,,,,,,5 711,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fromage,Marseille,2 600,780,,,,,,,,5 711,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Fruit ; frais,Lyon,305,1 830,,,,,,,,1 830,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Futailles,Lyon,60,6,,,,,,,,6,,
Jérémy Hervelin,Fonds Gournay - M85,1750,54,Galles,Lyon,500,500,,,,,,,,500,,
Jérémy Hervelin,Fonds Gournay - M85,1750,55,Galons ; pilés,Lyon,4 704,470,8,,,,,,,470,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,55,Gibier,Lyon,470,470,,,,,,,,470,,
Jérémy Hervelin,Fonds Gournay - M85,1750,55,Graine ; de trefle,Lyon,885,265,10,,,,,,,265,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,55,Groisil,Montpellier,2 040,204,,,,,,,,204,,
Jérémy Hervelin,Fonds Gournay - M85,1750,56,Huile ; de noix,Lyon,2 656,796,16,,,,,,,821,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,56,Huile ; d'olive,Montpellier,100,25,,,,,,,,821,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,56,Laine ; surge,Montpellier,200,80,,,,,,,,80,,
Jérémy Hervelin,Fonds Gournay - M85,1750,56,Lard,Lyon,1 275,637,10,,,,,,,637,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,56,Librairie,Lyon,2 316,2 316,,,,,,,,2 316,,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Liqueur,Lyon,3 496,1 748,,,,,,,,1 748,,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Marchandises ; meslées,Montpellier,,30,,,,,,,,30,,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Mercerie,Lyon,1 205,2 410,,,,,,,,2 410,,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Métal ; de cloche,Lyon,170,121,10,,,,,,,121,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Mine ; d'antimoine,Lyon,300,45,,,,,,,,45,,
Jérémy Hervelin,Fonds Gournay - M85,1750,57,Moutarde,Lyon,29,2,18,,,,,,,2,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Moutons,Lyon,1 725,10 350,,,,,,,,14 370,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Moutons,Marseille,402,4 020,,,,,,,,14 370,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Mulets ; mules,Lyon,84,6 720,,,,,,,,42 020,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Mulets ; mules,Marseille,1,100,,6 820,,,,,,42 020,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Mulets ; mulets,Lyon,352,35 200,,35 200,,,,,,42 020,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Noisettes,Lyon,3 410,511,10,,,,,,,511,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Œufs,Marseille,300,9,,,,,,,,9,,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Oranges,Montpellier,25,200,,,,,,,,227,12,
Jérémy Hervelin,Fonds Gournay - M86,1750,58,Oranges,Montpellier,2 300,27,12,,,,,,,227,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,58,Orge,Lyon,6,96,,,,,,,,96,,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de blereau,Marseille,2,3,,3,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de chamois,Lyon,20,30,,30,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de chevre en poil,Lyon,12,12,,263,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de chevre en poil,Lyon,442,221,,263,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de chevre en poil,Marseille,2,30,,263,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de lievre,Marseille,23,5,15,5,15,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de mouton ; en laine,Marseille,52,156,,156,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de renard,Marseille,2,2,,2,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de veau ; en poil,Lyon,803,803,,903,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,59,Peaux ; de veau ; en poil,Marseille,20,100,,903,,,,,,1 362,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Pelleterie ; crüe,Lyon,93 682,46 841,,,,,,,,46 841,,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Pierres ; à batir,Lyon,138,690,,690,,,,,,835,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Pierres ; à faulx,Lyon,720,144,,145,4,,,,,835,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Pierres ; à faulx,Marseille,4,1,4,145,4,,,,,835,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Pilules ; et opial,Lyon,,70,,,,,,,,70,,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Plomb ; en saumon,Lyon,4 670,934,,,,,,,,934,,
Jérémy Hervelin,Fonds Gournay - M85,1750,60,Poires,Lyon,2 600,56,,,,,,,,56,,
Jérémy Hervelin,Fonds Gournay - M85,1750,61,Pomade,Lyon,130,1 040,,,,,,,,1 040,,
Jérémy Hervelin,Fonds Gournay - M85,1750,61,Porcs ; gras,Lyon,3,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,61,Porcelets,Lyon,13,130,,,,,,,,130,,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Ris,Bourgogne,271,13 550,,,,,,,,64 770,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Ris,Bourgogne,21 300,5 325,,,,,,,,64 770,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Ris,Lyon,284 051,42 607,13,,,,,,,64 770,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Ris,Marseille,27 400,3 288,,,,,,,,64 770,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Sacs ; de toile,Lyon,125,62,10,,,,,,,62,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Saucissons,Lyon,300,270,,,,,,,,270,,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Savon,Lyon,90,27,,,,,,,,27,,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Scaux ; de bois,Lyon,200,1 500,,,,,,,,1 500,,
Jérémy Hervelin,Fonds Gournay - M85,1750,62,Semences ; froides,Lyon,1 188,594,,,,,,,,594,,
Jérémy Hervelin,Fonds Gournay - M85,1750,63,Soye ; crüe,Lyon,258 962,3 107 544,,,,,,,,3 107 544,,
Jérémy Hervelin,Fonds Gournay - M85,1750,63,Tabatieres ; de bois,Lyon,235,352,10,,,,,,,352,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,64,Térébenthine,Lyon,4 808,1 202,,,,,,,,1 202,,
Jérémy Hervelin,Fonds Gournay - M85,1750,64,Teraille,Lyon,21,215,,,,,,,,215,,
Jérémy Hervelin,Fonds Gournay - M85,1750,64,Thériaque,Lyon,40,480,,,,,,,,480,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vaches,Lyon,380,19 000,,,,,,,,19 180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vaches,Lyon,6,120,,,,,,,,19 180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vaches,Marseille,1,60,,,,,,,,19 180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Veaux,Marseille,10,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Velour,Lyon,946,47 300,,,,,,,,47 300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vermichel,Lyon,320,128,,,,,,,,128,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Verres ; cristalins,Lyon,2,4,,,,,,,,41,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Verres ; à vitres,Lyon,250,37,10,,,,,,,41,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vin ; rouge,Lyon,838,3 352,,,,,,,,8 158,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vin ; rouge,Lyon,63,3 150,,,,,,,,8 158,,
Jérémy Hervelin,Fonds Gournay - M85,1750,65,Vin ; rouge,Lyon,51,1 656,,,,,,,,8 158,,
Jérémy Hervelin,Fonds Gournay - M85,1750,66,Volailles,Lyon,4 855,4 855,,,,,,,,4 871,,
Jérémy Hervelin,Fonds Gournay - M85,1750,66,Volailles,Marseille,16,16,,,,,,,,4 871,,
