Objet du commerce de la France avec la Flandre Autrichienne en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Bierre,Flandre,2,18,,,,,,,,18,,
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Bleu ; commun,Flandre,120,71,,,,,,,,71,,
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Boëles ; de bois,Flandre,100,50,,,,,,,,50,,
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Bois ; à bruler,Flandre,2,70,,,,,,,,878,,
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Bois ; à bruler,Flandre,,8,,,,,,,,878,,
Jérémy Hervelin,Fonds Gournay - M86,1750,6,Bois ; scié,Flandre,8 000,800,,,,,,,,878,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Bouchons ; de liege,Flandre,,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Bougran,Flandre,255,204,,,,,,,,204,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Bouras,Flandre,85,255,,,,,,,,412,,
Jérémy Hervelin,Fonds Gournay - M87,1750,7,Bouras,Flandre,,157,,,,,,,,412,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Bouteilles ; de grez,Flandre,,10,,,,,,,,266,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Bouteilles ; de verre,Flandre,1 024,256,,,,,,,,266,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Boutons ; de crin,Charleville,90,360,,455,,,,,,605,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Boutons ; de crin,Flandre,9,95,,455,,,,,,605,,
Jérémy Hervelin,Fonds Gournay - M86,1750,7,Boutons ; à pierres fausses,Flandre,,150,,150,,,,,,605,,
Jérémy Hervelin,Fonds Gournay - M86,1750,8,Brandebourg ; d'or,Flandre,1,100,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M86,1750,8,Cages ; d'oyseau,Flandre,,72,,,,,,,,72,,
Jérémy Hervelin,Fonds Gournay - M86,1750,8,Callemande,St. Quentin,476,452,4,,,,,,,452,4,
Jérémy Hervelin,Fonds Gournay - M86,1750,8,Camelot,Flandre,14,595,,,,,,,,605,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,8,Camelot,Flandre,3,10,10,,,,,,,605,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,9,Capres,Flandre,31,197,,,,,,,,197,,
Jérémy Hervelin,Fonds Gournay - M86,1750,9,Carpette,Flandre,,74,,,,,,,,74,,
Jérémy Hervelin,Fonds Gournay - M86,1750,9,Carreaux ; bleux,Flandre,500,100,,,,,,,,430,,
Jérémy Hervelin,Fonds Gournay - M86,1750,9,Carreaux ; de terre,Flandre,3 300,330,,,,,,,,430,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cendre ; de chaux,Flandre,,120,,,,,,,,2 185,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cendre ; commune,Flandre,6,30,,,,,,,,2 185,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cendre ; gravelée,Flandre,2 012,301,16,,,,,,,2 185,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cendre ; de hoüille,Flandre,3,90,,,,,,,,2 185,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cendre ; potasse,Flandre,6 575,1 643,15,,,,,,,2 185,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cercles ; à tamis,Flandre,72,7,10,7,10,,,,,964,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cercles ; à tanneaux,Flandre,2,70,,956,10,,,,,964,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cercles ; à tanneaux,Flandre,39 400,886,10,956,10,,,,,964,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Cair ; salée,Flandre,42,12,15,,,,,,,12,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Chaises ; de jongs,Flandre,12,48,,,,,,,,48,,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Chandelle,Flandre,88,30,16,,,,,,,30,16,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Chanvre ; cru,Flandre,330,57,15,,,,,,,5 307,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,10,Chanvre ; cru,Roüen,17 500,5 250,,,,,,,,5 307,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chapeaux ; vigogne,Flandre,13,78,,,,,,,,78,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Charbon ; de terre,Charleville,1 678,50 342,5,,,,,,,263 316,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Charbon ; de terre,Flandre,3 971,35 739,,,,,,,,263 316,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Charbon ; de terre,Flandre,5 907 860,177 234,15,,,,,,,263 316,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chataignes,Flandre,1,8,,,,,,,,833,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chataignes,Flandre,5 500,825,,,,,,,,833,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chaux,Flandre,1,4,,,,,,,,702,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chaux,Flandre,9,117,,,,,,,,702,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chaux,Flandre,46,506,,,,,,,,702,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chaux,Flandre,,75,,,,,,,,702,,
Jérémy Hervelin,Fonds Gournay - M86,1750,11,Chemises,St. Quentin,6,60,,,,,,,,60,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Chevaux,Flandre,449,71 843,,,,,,,,75 630,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Chevaux,Flandre,29,1 450,,,,,,,,75 630,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Chevaux,St. Quentin,13,2 340,,,,,,,,75 630,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Cheveux,Flandre,18,720,,,,,,,,720,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Chocolat,Flandre,153,612,,,,,,,,612,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Cire ; blanche,Flandre,1 000,2 000,,,,,,,,2 030,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Cire ; d'Espagne,Flandre,10,30,,,,,,,,2 030,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Citrons,Charleville,470,47,,,,,,,,455,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Citrons,Flandre,34,408,,,,,,,,455,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Cloche ; de fonte,Flandre,,60,,,,,,,,60,,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Clous ; de fer,Flandre,53 618,8 042,14,,,,,,,8 042,14,
Jérémy Hervelin,Fonds Gournay - M86,1750,12,Coëffes ; de chapeaux,Flandre,,245,15,,,,,,,245,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,13,Colle ; de poisson,Charleville,180,540,,,,,,,,1 320,,
Jérémy Hervelin,Fonds Gournay - M86,1750,13,Colle ; de poisson,Flandre,260,780,,,,,,,,1 320,,
Jérémy Hervelin,Fonds Gournay - M86,1750,13,Confitures,Flandre,30,39,,,,,,,,39,,
Jérémy Hervelin,Fonds Gournay - M86,1750,13,Cors ; de chasse,Flandre,2,72,,,,,,,,72,,
Jérémy Hervelin,Fonds Gournay - M86,1750,13,Corbeilles ; d'ozier,Flandre,3,34,,,,,,,,34,,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Corne ; de beuf,Flandre,2 750,82,10,,,,,,,86,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Corne ; à lanterne,Flandre,5,4,,,,,,,,86,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Cornichons,Flandre,52,13,,,,,,,,103,,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Cornichons,Flandre,,90,,,,,,,,103,,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Coton ; filé,Flandre,375,562,10,,,,,,,562,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Coussins ; à faire dentelle,Flandre,24,144,,,,,,,,144,,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Couteaux,Charleville,55,110,,,,,,,,110,,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Couty ; à lit,Flandre,1 881,75 240,,,,,,,,76 083,11,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Couty ; à lit,Flandre,46,23,5,,,,,,,76 083,11,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Couty ; à lit,Flandre,163,817,10,,,,,,,76 083,11,
Jérémy Hervelin,Fonds Gournay - M86,1750,14,Couty ; à lit,St. Quentin,4,2,16,,,,,,,76 083,11,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Couvertures ; d'etoupe,Flandre,,30,,,,,,,,1 269,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Couvertures ; de laine,Flandre,177,12 239,,,,,,,,1 269,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Craye ; blanche,Flandre,100,3,,,,,,,,103,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Craye ; noire,Flandre,2 000,100,,,,,,,,103,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Creusets ; de terre,Flandre,,15,,,,,,,,15,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cribles,Flandre,12,24,,,,,,,,24,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Crin,Flandre,28,22,8,,,,,,,22,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cuirs ; de beuf ; en poil,Flandre,405,7 695,,18 216,,,,,,52 376,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cuirs ; de beuf ; tannés,Flandre,868,31 248,,18 216,,,,,,52 376,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cuirs ; de beuf ; tannés,Flandre,281,9 273,,18 216,,,,,,52 376,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cuirs ; doré,Flandre,890,4 005,,4 160,,,,,,52 376,,
Jérémy Hervelin,Fonds Gournay - M86,1750,15,Cuirs ; doré,Flandre,,155,,4 160,,,,,,52 376,,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; en chaudron,Amiens,9 413,11 766,5,406 259,1,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; en chaudron,Flandre,78 744,94 492,16,406 259,1,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; ouvré,Charleville,30,45,,2 859,8,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; ouvré,Flandre,1 759,2 814,8,2 859,8,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; en platte,Flandre,39,50,14,50,14,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; vieux,Flandre,167,100,4,287,14,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Cuivre ; vieux,Flandre,,187,10,287,14,,,,,109 456,17,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Dentelle ; de fil blanc,Flandre,239,191 600,,191 691,,,,,,219 923,16,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Dentelle ; de fil blanc,St. Quentin,7,91,,191 691,,,,,,219 923,16,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Dentelle ; de malines,Flandre,29,28 232,16,28 232,16,,,,,219 923,16,
Jérémy Hervelin,Fonds Gournay - M86,1750,16,Dimelle,Flandre,48,86,,,,,,,,86,,
Jérémy Hervelin,Fonds Gournay - M86,1750,17,Drap ; de France,Flandre,15,225,,,,,,,,225,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Eau ; medécinalle,Flandre,20,15,,33,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Eau ; medécinalle,Flandre,,18,,33,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Eau ; de selzer,Flandre,,80,,80,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Eau ; de spa,Flandre,40,10,,233,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Eau ; de spa,Flandre,,193,,233,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Ecorce ; de chesne,Flandre,3,78,,113,4,,,,,1 243,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Ecorce ; de chesne,Flandre,4,88,,113,4,,,,,1 243,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Ecorce ; de chesne,Flandre,1 184,947,4,113,4,,,,,1 243,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Ecorce ; de citron,Flandre,65,130,,130,,,,,,1 243,,
Jérémy Hervelin,Fonds Gournay - M86,1750,18,Empeigne ; de foulliers,Flandre,,397,,,,,,,,397,,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Encre ; d'imprimerie,Flandre,4,100,,,,,,,,274,,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Encre ; d'imprimerie,Flandre,120,174,,,,,,,,274,,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Eponges,St. Quentin,570,570,,,,,,,,570,,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Essence,Flandre,24,18,,,,,,,,18,,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Estampes,Flandre,3,22,10,,,,,,,22,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Esturgeons,Flandre, 1/4,4,5,,,,,,,84,5,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Esturgeons,St. Quentin,2,80,,,,,,,,84,5,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Etaim ; ouvré,St. Quentin,103,128,15,,,,,,,651,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,19,Etaim ; en saumon,Flandre,523,523,,,,,,,,651,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,20,Etoffe ; or et argent,St. Quentin,3,240,,,,,,,,828,,
Jérémy Hervelin,Fonds Gournay - M86,1750,20,Etoffe ; de soye,Flandre,13,530,,,,,,,,828,,
Jérémy Hervelin,Fonds Gournay - M86,1750,20,Etoffe ; my soye,Flandre,,588,,,,,,,,828,,
Jérémy Hervelin,Fonds Gournay - M86,1750,20,Etuves ; de fer,Flandre,1 012,253,,,,,,,,253,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fagots,Flandre,2,60,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fagots,Flandre,2,40,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Farine ; de bouquette,Flandre,19,152,,,,,,,,152,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Faulx ; à faucher,Flandre,2 800,1 680,,,,,,,,1 680,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fayance,Charleville,11,5,10,,,,,,,77,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fayance,Flandre,289,72,5,,,,,,,77,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; en barres,Charleville,13 550,1 084,,2 368,7,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; en barres,Flandre,10 275,1 284,7,2 368,7,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; battu,Flandre,700,122,10,122,10,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; de fonte,Flandre,5 400,648,,648,,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; en poêles,Flandre,300,45,,45,,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; spaté,Flandre,350,38,10,38,10,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; en verges,Flandre,3 300,330,,330,,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fer ; vieux,Flandre,300,12,,12,,,,,,3 564,7,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Figues,Flandre,290,145,,,,,,,,145,,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fil ; à coudre,Amiens,3 970,5 955,,64 960,4,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fil ; à coudre,Charleville,8,20,,64 960,4,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fil ; à coudre,Flandre,222,355,4,64 960,4,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fil ; à coudre,Flandre,2 057,51 437,10,64 960,4,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,21,Fil ; à coudre,St. Quentin,2 397,7 192,10,64 960,4,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; cru,Flandre,473,473,,555,10,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; cru,St. Quentin,33,82,10,555,10,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; à faire dentelle,Flandre,4,678,2,678,2,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; épinal ; blanc,Flandre,117 375,293 437,10,293 811,5,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; épinal ; blanc,St. Quentin,115,373,15,293 811,5,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; de fer,Flandre,14 481,10 860,15,10 860,15,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; gris,Flandre,7 242,10 863,,10 863,,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; de léton,Flandre,1 114,1 559,,1 559,,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fil ; de sayette,Flandre,100,225,,225,,,,,,383 513,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Flambeaux,Flandre,,324,,,,,,,,324,,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Fleurs ; artifficielles,Flandre,,20,,,,,,,,20,,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Flutte,Flandre,1,24,,,,,,,,24,,
Jérémy Hervelin,Fonds Gournay - M86,1750,22,Forces ; à drapier,Flandre,2,34,,,,,,,,34,,
Jérémy Hervelin,Fonds Gournay - M86,1750,23,Fromage ; commun,Flandre,157,31,8,,,,,,,176,12,
Jérémy Hervelin,Fonds Gournay - M86,1750,23,Fromae ; d'Hollande,Flandre,484,145,4,,,,,,,176,12,
Jérémy Hervelin,Fonds Gournay - M86,1750,23,Fumier,Flandre,,117,,,,,,,,117,,
Jérémy Hervelin,Fonds Gournay - M86,1750,23,Galles,Flandre,4,2,8,,,,,,,2,8,
Jérémy Hervelin,Fonds Gournay - M86,1750,24,Gans ; de coton,Flandre,12,24,,,,,,,,196,,
Jérémy Hervelin,Fonds Gournay - M86,1750,24,Gans ; de peaux ; communs,Flandre,43,172,,,,,,,,196,,
Jérémy Hervelin,Fonds Gournay - M86,1750,24,Garance,Flandre,50,22,10,,,,,,,22,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,24,Gardes ; d'épées,Flandre,870,1 522,10,,,,,,,1 522,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Graine ; de bouquette,Flandre,6,54,,,,,,,,13 743,3,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Graine ; de colzat,Flandre,7,70,,,,,,,,13 743,3,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Graine ; de jardin,Flandre,12,14,8,,,,,,,13 743,3,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Graine ; de lin,Flandre,204,15 318,15,,,,,,,13 743,3,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Graine ; de treffle,Flandre,26,286,,,,,,,,13 743,3,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Groisil,Flandre,50,2,10,,,,,,,2,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Habits ; vieux,Flandre,,216,,,,,,,,216,,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Harangs ; frais,Flandre,2,60,,,,,,,,115,,
Jérémy Hervelin,Fonds Gournay - M86,1750,25,Harangs ; fors,Flandre,2,55,,,,,,,,115,,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Hautbois,Flandre,2,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Holorges ; communes,Flandre,3,1 050,,,,,,,,1 050,,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Houblon,Flandre,572,4 290,,,,,,,,20 128,18,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Houblon,Flandre,72 650,1 888,18,,,,,,,20 128,18,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Houblon,St. Quentin,31 000,13 950,,,,,,,,20 128,18,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Huile ; de poisson,Flandre,12 480,2 496,,,,,,,,2 496,,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Huitres,Flandre,42,2 112,10,,,,,,,2 157,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,26,Huitres,St. Quentin,2 250,45,,,,,,,,2 157,10,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Jambons,Flandre,582,261,18,,,,,,,261,18,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Images ; de papier,Flandre,16,48,,,,,,,,5 481,,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Images ; de parchemin,Flandre,395,4 345,,,,,,,,5 481,,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Image ; de veslin,Flandre,68,1 088,,,,,,,,5 481,,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Jongs ; à faire chaises,Flandre,15 545,2 331,15,,,,,,,2 331,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Laine ; de Carmenie,Flandre,56,448,,,,,,,,62 180,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Laine ; commune,Flandre,56 645,24 590,5,,,,,,,62 180,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Laine ; grosse,Flandre,100,60,,,,,,,,62 180,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Laine ; peignée,Flandre,20 906,35 540,4,,,,,,,62 180,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,27,Laine ; de Perse,Flandre,291,1 542,6,,,,,,,62 180,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lames ; d'épées,Flandre,540,945,,,,,,,,945,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lampes ; de verre,Flandre,,386,,,,,,,,386,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lanternes,Flandre,6,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lie ; de vin,Flandre,8,255,,,,,,,,255,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lin ; en gerbes,Flandre,3,165,,165,,,,,,16 569,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lin ; peigné,Charleville,339,678,,16 404,15,,,,,16 569,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lin ; peigné,Flandre,8 227,12 340,10,16 404,15,,,,,16 569,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Lin ; peigné,St. Quentin,1 505,3 386,5,16 404,15,,,,,16 569,15,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Linge ; de table,Flandre,22 307,44 614,,45 958,,,,,,46 269,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Linge ; de table,St. Quentin,336,1 344,,45 958,,,,,,46 269,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Linge ; vieux,Flandre,,311,,311,,,,,,46 269,,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Liqueur,Charleville,,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M86,1750,29,Lit ; garny,Flandre,1,200,,,,,,,,200,,
