Objet du commerce de la France avec la Suede en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Bray ; sec,Rennes,2 605,59 915,,,,,,,,127 013,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Bray ; sec,Roüen,1 477,44 332,10,,,,,,,127 013,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Carreaux ; de terre,Nantes,366,7,6,,,,,,,127,6,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Carreaux ; de terre,Roüen,1 200,120,,,,,,,,127,6,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Chanvre ; cru,Nantes,15 900,33 390,,,,,,,,226 130,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Chanvre ; cru,Rennes,220,66 000,,,,,,,,226 130,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,142,Chanvre ; cru,Roüen,422 467,126 740,2,,,,,,,226 130,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cire ; jaune,Roüen,925,1 850,,,,,,,,1 850,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Clous ; de fer,Bordeaux,7 115,1 778,15,,,,,,,32 793,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Clous ; de fer,Nantes,24 951,6 237,15,,,,,,,32 793,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Clous ; de fer,Rennes,91 800,22 950,,,,,,,,32 793,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Clous ; de fer,Roüen,6 090,1 827,,,,,,,,32 793,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Colle : forte,Roüen,100,50,,,,,,,,50,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cuivre ; brut,Nantes,10,15,,,,,,,,167 676,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cuivre ; brut,Roüen,2 137,2 992,10,,,,,,,167 676,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cuivre ; en monnoye,Roüen,20 963,31 444,10,,,,,,,167 676,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cuivre ; ouvré,Roüen,140,224,,,,,,,,167 676,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Cuivre ; en rozette,Roüen,76 000,133 000,,,,,,,,167 676,,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Doüelles ; à bariques,Bordeaux,143,39 970,,42 297,4,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Doüelles ; à bariques,Nantes,11 636,2 327,4,42 297,4,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,143,Doüelles ; fonçaille,Bordeaux,1,262,10,262,10,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Doüelles ; à pipes,Nantes,2 993,1 197,4,31 533,14,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Doüelles ; à pipes,Rennes,75 842,30 336,10,31 533,14,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Doüelles ; à quartz,La Rochelle,840,63,,63,,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Doüelles ; de sapin,Nantes,633,126,12,1 255,16,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Doüelles ; de sapin,Roüen,7 528,1 129,4,1 255,16,,,,,75 412,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Ecopes,Nantes,24,18,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Ecopes,Roüen,170,102,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Espars,La Rochelle,150,150,,,,,,,,446,,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Espars,Nantes,16,32,,,,,,,,446,,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Espars,Nantes,550,220,,,,,,,,446,,
Jérémy Hervelin,Fonds Gournay - M87,1750,144,Espars,Rennes,22,44,,,,,,,,446,,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en barres,Bordeaux,40 000,5 200,,131 650,14,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en barres,La Rochelle,25 570,3 835,10,131 650,14,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en barres,Nantes,190 982,56 737,9,131 650,14,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en barres,Rennes,213 400,27 742,,131 650,14,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en barres,Roüen,454 245,68 135,15,131 650,14,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; blanc,Roüen,5,550,,550,,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; ouvré,Roüen,8 965,3 586,,3 586,,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en Plaques,La Rochelle,60,840,,840,,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en taule,Nantes,3 398,849,10,4 772,,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fer ; en taule,Roüen,13 075,3 922,10,4 772,,,,,,141 398,14,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fil ; de léton,Bordeaux,5 290,7 406,,,,,,,,317 569,,
Jérémy Hervelin,Fonds Gournay - M87,1750,145,Fil ; de léton,Roüen,221 545,310 163,,,,,,,,317 569,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,La Rochelle,577,10 386,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,Nantes,810,17 820,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,Rennes,2 049,51 225,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,Roüen,2 503,87 605,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,Roüen,75,2 250,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaudron,Roüen,871,17 240,,,,,,,,186 706,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Gaules,Rennes,377,7 540,,,,,,,,7 540,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Graine ; de lin,Roüen,219,5 272,,,,,,,,5 272,,
Jérémy Hervelin,Fonds Gournay - M87,1750,146,Huile ; de poisson,Roüen,17 555,4 388,15,,,,,,,4 388,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Jambons,Roüen,10,8,,,,,,,,8,,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Léton ; en feuilles,Roüen,2 425,3 637,10,,,,,,,3 637,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Lin ; crü,Nantes,21 000,12 600,,,,,,,,13 042,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Lin ; crü,Roüen,1 475,442,10,,,,,,,13 042,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Manches ; de gaffe,La Rochelle,100,50,,,,,,,,234,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Manches ; de gaffe,Nantes,606,181,16,,,,,,,234,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,147,Manches ; de gaffe,Rennes,10,3,,,,,,,,234,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,La Rochelle,4,600,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,La Rochelle,66,7 920,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,Nantes,76,22 800,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,Roüen,60,6 000,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,Roüen,52,3 120,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mats,Roüen,620,15 500,,,,,,,,55 940,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Malreaux,La Rochelle,37,555,,,,,,,,33 635,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Malreaux,Nantes,373,31 280,,,,,,,,33 635,,
Jérémy Hervelin,Fonds Gournay - M88,1750,148,Malreaux,Nantes,180,1 800,,,,,,,,33 635,,
Jérémy Hervelin,Fonds Gournay - M87,1750,148,Mercerie,La Rochelle,50,200,,,,,,,,200,,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Peaux ; d'hermine,Roüen,3,360,,,,,,,,360,,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Pelles ; de bois,Rennes,6,30,,,,,,,,37,,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Pelles ; de bois,Roüen,2,7,,,,,,,,37,,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Pelleterie ; aprestée,Roüen,6,7,73,,,,,,,7,73,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de chesne,Bordeaux,500,3 300,,6 882,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de chesne,Rennes,398,3 582,,6 882,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de Prusse,La Rochelle,3 760,3 887,5,3 887,5,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de sapin,Amiens,407,508,15,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de sapin,Bordeaux,75,7 550,,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de sapin,La Rochelle,26 125,20 594,17,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,149,Planches ; de sapin,Nantes,85 574,75 492,8,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,150,Planches ; de sapin,Rennes,7 959,63 063,,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,150,Planches ; de sapin,Rennes,22 112,22 113,,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,150,Planches ; de sapin,Roüen,88 540,110 675,,299 997,,,,,,310 766,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Saloirs ; de bois,Roüen,3,7,,,,,,,,7,,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Sapin ; anspects,Amiens,159,318,,318,,,,,,3 901,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Sapins ; comble,Amiens,300,300,,3 546,,,,,,3 901,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Sapins ; comble,Roüen,2 164,3 246,,3 546,,,,,,3 901,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Sapins ; pioche,Roüen,252,37,16,37,16,,,,,3 901,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,151,Solivaux,La Rochelle,1 737,1 474,,,,,,,,1 474,,
