"Objet du commerce de la France avec l'Allemagne, la Lorraine et le Païs de Liege en 1750",,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M87,1750,59,Boëtes,Charleville,1,100,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à barits,Chaalons,17 550,1 404,,1 404,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à batir,Chaalons,697,34 850,,56 970,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à batir,Chaalons,553,22 120,,56 970,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à brûler,Chaalons,167,3 340,,8 335,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à brûler,Chaalons,331,4 965,,8 335,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; à brûler,Langres,2,30,,8 335,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; de chêne ; scié,Chaalons,45 533,45 533,,70 527,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; de chêne ; à somier,Chaalons,186,1 119,,70 527,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; de chêne ; à somier,Chaalons,907,22 675,,70 527,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; de chêne ; à poutre,Charleville,12,1 200,,70 527,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; gros,Chaalons,19,136,10,136,10,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; long,Chaalons,13,260,,260,,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; ouvré,Chaalons,,3 147,10,3 297,10,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; ouvré,Langres,4,80,,3 297,10,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; ouvré,Langres,,70,,3 297,10,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,60,Bois ; de rouage,Chaalons,325,162,10,162,10,,,,,141 092,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Bougie,Chaalons,,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Bourre ; chiquerre,Chaalons,200,40,,,,,,,,40,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Bouteilles ; de verre,Chaalons,15 717,3 145,8,,,,,,,3 865,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Bouteilles ; de verre,Charleville,3 602,720,8,,,,,,,3 865,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; de crin,Bourgogne,30,120,,,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; de crin,Chaalons,260,1 040,,,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; de crin,Charleville,3 143,12 572,,,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; de crin,Langres,150,600,,14 332,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; d'etaim,Bourgogne,16,16,,,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; d'etaim,Chaalons,345,690,,,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,61,Boutons ; d'etaim,Charleville,23,46,,752,,,,,,15 084,,
Jérémy Hervelin,Fonds Gournay - M87,1750,62,Briques,Chaalons,11 100,333,,,,,,,,333,,
Jérémy Hervelin,Fonds Gournay - M87,1750,62,Brochets,Chaalons,293,366,5,,,,,,,366,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,62,Caparassons,Bourgogne,150,450,,,,,,,,450,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Carpes,Chaalons,12 500,5 000,,,,,,,,5 000,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Carpeaux ; alvins,Chaalons,2 500,250,,,,,,,,250,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Carreaux ; de terre,Chaalons,,29,,,,,,,,29,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cendre ; commune,Charleville,29,174,,174,,,,,,11 605,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cendre ; de plomb,Bourgogne,89 350,7 148,,,,,,,,11 605,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cendre ; de plomb,Chaalons,5 300,371,,7 519,,,,,,11 605,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cendre ; potasse,Chaalons,37 900,3 032,,,,,,,,11 605,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cendre ; potasse,Charleville,11 000,880,,3 912,,,,,,11 605,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cercles ; à tonneaux,Chaalons,376 575,9 414,7,,,,,,,9 414,7,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Cerizes,Chaalons,,1 632,,,,,,,,1 632,,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Chair ; salée,Bourgogne,1 162,465,,,,,,,,521,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,63,Chair ; salée,Chaalons,187,56,2,,,,,,,521,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Chandelle,Chaalons,507,228,3,,,,,,,228,3,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Chanvre ; cru,Chaalons,111,33,6,,,,,,,83,6,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Chanvre ; peigné,Langres,100,50,,,,,,,,83,6,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Chapeaux ; de laine,Chaalons,3,6,,,,,,,,84,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Chapeaux ; de paille,Chaalons,104,78,,,,,,,,84,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Charbon ; de bois,Chaalons,1 364,54 560,,64 770,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Charbon ; de bois,Chaalons,5,150,,64 770,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Charbon ; de bois,Chaalons,331,6 620,,64 770,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Charbon ; de bois,Charleville,21,840,,64 770,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,64,Charbon ; de bois,Langres,130,2 600,,64 770,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Charbon ; de terre,Charleville,646,1 938,,13 098,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Charbon ; de terre,Charleville,5 400,54,,13 098,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Charbon ; de terre,Flandre,1 190,10 782,,13 098,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Charbon ; de terre,St. Quentin,24,144,,13 098,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Charbon ; de terre,St. Quentin,9 000,180,,13 098,,,,,,77 868,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chaux,Chaalons,2,12,,,,,,,,390,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chaux,Chaalons,17,210,,,,,,,,390,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chaux,Charleville,6,72,,,,,,,,390,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chaux,Flandre,6,66,,,,,,,,390,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chaux,Langres,2,30,,,,,,,,390,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chevaux,Chaalons,28,7 000,,,,,,,,15 800,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chevaux,Charleville,32,6 400,,,,,,,,15 800,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chevaux,Charleville,10,1 500,,,,,,,,15 800,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Chevaux,Langres,6,900,,,,,,,,15 800,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Cheveux,Chaalons,61,2 440,,,,,,,,3 710,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Cheveux,Charleville,8,420,,,,,,,,3 710,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Cheveux,Langres,17,850,,,,,,,,3 710,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Cire ; blanche,Chaalons,6,12,,,,,,,,56,,
Jérémy Hervelin,Fonds Gournay - M87,1750,65,Cire ; d'Espagne,Charleville,11,44,,,,,,,,56,,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Clous ; de fer,Bourgogne,25,10,,,,,,,,213 255,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Clous ; de fer,Chaalons,250,75,,,,,,,,213 255,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Clous ; de fer,Charleville,425 563,35 112,12,,,,,,,213 255,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Clous ; de fer,Flandre,572 396,85 859,8,,,,,,,213 255,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Clous ; de fer,St. Quentin,281 325,42 198,15,,,,,,,213 255,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Cochons ; de lait,Chaalons,1,4,,,,,,,,4,,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Colle ; forte,Charleville,45,18,,,,,,,,18,,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Confitures,Chaalons,6 113,7 641,5,,,,,,,7 660,,
Jérémy Hervelin,Fonds Gournay - M87,1750,66,Confitures,Charleville,19,19,,,,,,,,7 660,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Cornes ; de beuf,Charleville,4 200,210,,,,,,,,216,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Cornes ; à lanterne,Charleville,4,6,,,,,,,,216,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Coton ; filé,Bourgogne,1 716,5 148,,,,,,,,11 796,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Coton ; filé,Chaalons,1 662,6 648,,,,,,,,11 796,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Couperose,Bourgogne,1 075,86,,,,,,,,91,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Couperose,Chaalons,20,5,,,,,,,,91,,
Jérémy Hervelin,Fonds Gournay - M87,1750,67,Coutellerie,Flandre,20,40,,,,,,,,40,,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Creusets ; de terre,Chaalons,160,16,,,,,,,,16,,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Crin,Chaalons,5 124,3 843,,,,,,,,3 843,,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de beuf ; tannés,Bourgogne,2,40,,1 544,10,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de beuf ; tannés,Charleville,,54,10,1 544,10,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de beuf ; tannés,Langres,29,1 450,,1 544,10,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de cheval ; en poil,Chaalons,1,15,,15,,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; doré,Chaalons,450,450,,450,,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de Russie,Bourgogne,207,362,5,842,5,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,68,Cuirs ; de Russie,Chaalons,24,480,,842,5,,,,,2 851,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; en batterie,Charleville,343 550,515 325,,515 325,,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; ouvré,Chaalons,9 470,14 205,,15 547,10,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; ouvré,Langres,895,1 342,10,15 547,10,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; en planches,Chaalons,1 648,2 142,8,14 560,8,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; en planches,Langres,8 870,12 418,,14 560,8,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuivre ; vieux,Chaalons,1 100,990,,990,,,,,,546 422,18,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Cuvier,Chaalons,1,10,,,,,,,,10,,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Dentelle ; de fil ; blanc,Chaalons,2,320,,,,,,,,445,,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Dentelle ; de fil ; blanc,Flandre,6,60,,,,,,,,445,,
Jérémy Hervelin,Fonds Gournay - M87,1750,69,Dentelle ; de fil ; blanc,St. Quentin,5,65,,,,,,,,445,,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Dominoterie,Langres,15,150,,,,,,,,150,,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Doüelles ; à tonneaux,Chaalons,104,6 240,,,,,,,,16 883,,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Doüelles ; à tonneaux,Chaalons,122 350,9 788,,,,,,,,16 883,,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Doüelles ; à tonneaux,Langres,8 550,855,,,,,,,,16 883,,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Dragées,Chaalons,37,46,5,,,,,,,55,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Dragées,Charleville,9,9,,,,,,,,55,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,70,Drap ; de laine,Chaalons,18,320,,,,,,,,320,,
Jérémy Hervelin,Fonds Gournay - M87,1750,71,Echalats,Chaalons,9,360,,,,,,,,1 365,,
Jérémy Hervelin,Fonds Gournay - M87,1750,71,Echalats,Chaalons,33,1 005,,,,,,,,1 365,,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Ecorce ; de chêne,Chaalons,6,180,,,,,,,,2 657,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Ecorce ; de chêne,Charleville,17,1 275,,,,,,,,2 657,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Ecorce ; de chêne,Charleville,4 650,1 162,10,,,,,,,2 657,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Ecorce ; de chêne,Charleville,,40,,,,,,,,2 657,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Essence,Chaalons,,468,,,,,,,,468,,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Etaim ; en bloc,Bourgogne,375,431,5,,,,,,,4 233,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,72,Etaim ; ouvré,Chaalons,3 802,3 802,,,,,,,,4 233,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,73,Fagots,Chaalons,365,27,7,,,,,,,27,7,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Faucilles,Bourgogne,2 625,787,10,,,,,,,865,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Faucilles,Chaalons,260,78,,,,,,,,865,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Faulx ; à faucher,Bourgogne,394,236,8,,,,,,,266,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Faulx ; à faucher,Flandre,50,30,,,,,,,,266,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fayance,Langres,1 200,600,,,,,,,,600,,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en bandes,Bourgogne,6 500,325,,325,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en barres,Chaalons,899 300,71 944,,140 249,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en barres,Charleville,180 050,14 404,,140 249,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en barres,Flandre,428 650,53 581,5,140 249,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en barres,Langres,4 000,320,,140 249,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en batterie,Chaalons,905,181,,181,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; battu,Chaalons,27,5,8,4 180,18,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; battu,Flandre,23 860,4 175,10,4 180,18,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; blanc,Bourgogne,1,90,,7 903,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; blanc,Bourgogne,113,6 780,,7 903,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; blanc,Bourgogne,10,3,,7 903,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; blanc,Chaalons,11,990,,7 903,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; blanc,Chaalons,200,40,,7 903,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; coulé,Bourgogne,1 250,93,15,38 727,19,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; coulé,Chaalons,225 482,22 548,4,38 727,19,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; coulé,Flandre,134 050,16 086,,38 727,19,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en ècopes,Flandre,500,80,,270,15,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en ècopes,St. Quentin,1 090,190,15,270,15,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en ètrilles,Flandre,200,24,,221,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en ètrilles,St. Quentin,1 975,197,10,221,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en lames,Flandre,22 900,2 931,4,2 969,9,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,74,Fer ; en lames,St. Quentin,300,38,5,2 969,9,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; noir,Bourgogne,4,160,,1 300,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; noir,Chaalons,12,720,,1 300,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; noir,Langres,7,420,,1 300,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; ouvré,Chaalons,27,8,5,254,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; ouvré,St. Quentin,1 230,246,,254,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en pentures,Flandre,90,9,,9,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en plaques,Charleville,125,12,10,12,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en platines,Flandre,71 075,7 107,10,7 107,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; spaté,Flandre,13 350,1 535,5,1 535,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en taule,Bourgogne,763,190,15,1 799,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en taule,Charleville,5 985,1 496,5,1 799,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en taule,St. Quentin,450,112,10,1 799,10,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en verges,Flandre,285 700,28 570,,28 781,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; en verges,St. Quentin,2 110,211,,28 781,,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Fer ; vieux,Chaalons,425,21,5,21,5,,,,,235 849,1,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Feves,Chaalons,109,2 180,,,,,,,,3 488,,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Feves,Chaalons,868,1 302,,,,,,,,3 488,,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Feves,Langres,4,6,,,,,,,,3 488,,
Jérémy Hervelin,Fonds Gournay - M87,1750,75,Figures ; de bronze,Chaalons,1,200,,,,,,,,200,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de chanvre,Chaalons,341,682,,972,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de chanvre,Charleville,145,290,,972,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; à coudre,Bourgogne,501,1 002,,2 302,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; à coudre,Charleville,650,1 300,,2 302,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; d'etoupes,Chaalons,3 995,2 996,5,2 996,5,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de fer,Bourgogne,39 210,19 605,,25 098,8,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de fer,Chaalons,3 242,1 621,,25 098,8,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de fer,Charleville,3 029,1 817,8,25 098,8,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de fer,Langres,3 425,2 055,,25 098,8,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de leton,Chaalons,942,1 271,14,127 101,3,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de leton,Charleville,93 207,125 829,9,127 101,3,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de lin ; bis,Chaalons,120 416,240 832,,252 442,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Fil ; de lin ; blanc,Charleville,4 644,11 610,,252 442,,,,,,410 911,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Foin,Chaalons,14,560,,,,,,,,1 420,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Foin,Chaalons,26,780,,,,,,,,1 420,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Foin,Langres,2,80,,,,,,,,1 420,,
Jérémy Hervelin,Fonds Gournay - M87,1750,76,Forces ; à drapier,Charleville,12,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M87,1750,77,Fromage ; commun,Bourgogne,1 895,568,10,,,,,,,1 438,10,
