Objet du commerce de la France avec l'Italie en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,70,Bourre ; à batier,Marseille,5 550,2 220,,,,,,,,2 956,,
Jérémy Hervelin,Fonds Gournay - M85,1750,70,Bourre ; de soye,Marseille,368,736,,,,,,,,2 956,,
Jérémy Hervelin,Fonds Gournay - M85,1750,70,Bours ; coton,Marseille,1 400,8 400,,,,,,,,8 400,,
Jérémy Hervelin,Fonds Gournay - M85,1750,70,Bouton ; de fil blanc,Marseille,400,3 600,,,,,,,,3 732,,
Jérémy Hervelin,Fonds Gournay - M85,1750,70,Bouton ; de fil blanc,Marseille,176,132,,,,,,,,3 732,,
Jérémy Hervelin,Fonds Gournay - M85,1750,71,Boyaux ; salé,Marseille,250,62,10,,,,,,,62,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,71,Cabarets ; vernis,Marseille,4,60,,,,,,,,60,,
Jérémy Hervelin,Fonds Gournay - M85,1750,71,Cacao,Marseille,1 718,2 233,8,,,,,,,2 233,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,71,Caffé ; des Isles,Marseille,6 852,10 278,,,,,,,,10 278,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Canelle,Marseille,1 450,8 700,,,,,,,,8 700,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Canons ; de fer,Marseille,19,2 850,,,,,,,,2 850,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Cantarides,Marseille,2 687,10 748,,,,,,,,10 748,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Capots,Marseille,37,4 050,,,,,,,,4 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Carreaux ; de marbre,Marseille,53 244,31 946,8,,,,,,,31 946,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Carrouge,Marseille,36 800,1 840,,,,,,,,1 840,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Cartes : géographiques,Marseille,1 196,5 382,,,,,,,,7 182,,
Jérémy Hervelin,Fonds Gournay - M85,1750,72,Cartes ; à joüer,Marseille,45,1 800,,,,,,,,7 182,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cedra,Marseille,1 000,100,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cendre ; commune,Marseille,859 200,68 736,,,,,,,,68 736,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles : de bois,Marseille,283,566,,42 445,7,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles : de bois,Marseille,1 780,35 600,,42 445,7,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles : de bois,Marseille,81 425,3 257,,42 445,7,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles : de bois,Montpellier,120 894,3 022,7,42 445,7,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles ; de fer,Marseille,18 100,4 525,,4 525,,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Cercles ; à tamis,Marseille,10,80,,80,,,,,,47 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Ceruze,Marseille,2 100,420,,,,,,,,420,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Chair ; salée,Marseille,100,25,,,,,,,,25,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Champignons,Marseille,178,445,,,,,,,,445,,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Chandelle,Marseille,14 285,6 426,18,,,,,,,6 426,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Chanvre ; cru,Marseille,911 152,164 002,10,,,,,,,164 884,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,73,Chanvre ; peigné,Marseille,2 450,882,,,,,,,,164 884,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Chapeaux ; de paille,Marseille,188,1 128,,,,,,,,1 128,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Charbon ;de bois,Marseille,100 000,2 000,,,,,,,,2 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Chataignes,Marseille,401 050,22 057,5,,,,,,,22 057,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Cheminée ; de marbre,Marseille,1,80,,,,,,,,80,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Cheveux,Marseille,60,1 800,,,,,,,,1 800,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Chevrons,Marseille,2,14,,,,,,,,14,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Chocolat,Marseille,4 398,15 393,,,,,,,,15 393,,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Cire ; blanche,Marseille,100,180,,,,,,,,12 883,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Cire ; jaune,Marseille,9 410,12 703,10,,,,,,,12 883,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Citrons ,Marseille,70,525,,,,,,,,86 485,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Citrons ,Marseille,3 727 050,55 905,15,,,,,,,86 485,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Citrons ,Marseille,13 000,260,,,,,,,,86 485,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Citrons ,Montpellier,1 932 750,19 327,10,,,,,,,86 485,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,74,Citrons ,Roüen,209 350,10 467,10,,,,,,,86 485,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Clous ; de fer,Marseille,9 900,2 475,,,,,,,,2 475,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Cochenille,Marseille,3 345,56 865,,,,,,,,56 865,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Cochon ; salé,Marseille,1 300,455,,,,,,,,455,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Colle ; à papetier,Marseille,1 200,300,,,,,,,,750,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Colle ; de poisson,Marseille,300,450,,,,,,,,750,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Confitures,Marseille,51 216,51 216,,,,,,,,51 216,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Conscrues ; de fleures d'orange,Marseille,35,35,,,,,,,,35,,
Jérémy Hervelin,Fonds Gournay - M85,1750,75,Corail,Marseille,2 305,4 610,,,,,,,,4 610,,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Corbeilles ; d'ozier,Marseille,1 754,35 080,,,,,,,,35 080,,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Cordage ; de chanvre,Marseille,20 312,6 093,12,,,,,,,6 368,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Cordage ; d'emballage,Marseille,1 100,275,,,,,,,,6 368,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Cordes ; à violons,Marseille,3 328,66 560,,,,,,,,66 560,,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Cornes ; de mouton,Marseille,52 776,2 638,16,,,,,,,2 638,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Coton ; filé,Marseille,15 311,22 966,10,,,,,,,64 726,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Coton ; en laine,Marseille,41 360,41 360,,,,,,,,64 726,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Coton ; souffré,Marseille,500,400,,,,,,,,64 726,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Coucons ; de soye,Marseille,4 965,8 192,5,,,,,,,8 192,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Couffes ; à boulanger,Marseille,154,4 620,,,,,,,,4 620,,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Couffins ; de palmes,Marseille,48,144,,,,,,,,144,,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Couperose,Marseille,65 590,5 903,2,,,,,,,5 903,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,76,Courdoüans,Marseille,450,675,,,,,,,,675,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Couvertures ; fil et coton,Marseille,12 560,25 120,,,,,,,,25 120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Crin,Marseille,2 412,1 447,4,,,,,,,1 447,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Cuillieres ; de bois,Marseille,190,245,,,,,,,,245,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Cuirs ; de beuf ; en poil,Marseille,911,12 754,,,,,,,,12 794,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Cuirs ; de beuf ; en poil,Marseille,100,40,,,,,,,,12 794,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Cuivre ; en marmittes,Marseille,2,20,,,,,,,,8 120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,77,Cuivre ; tangoul,Marseille,9 000,8 100,,,,,,,,8 120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,78,Cumin,Marseille,400,80,,,,,,,,80,,
Jérémy Hervelin,Fonds Gournay - M85,1750,78,Cuve,Marseille,,100,,,,,,,,100,,
Jérémy Hervelin,Fonds Gournay - M85,1750,78,Dattes,Marseille,500,125,,,,,,,,125,,
Jérémy Hervelin,Fonds Gournay - M85,1750,78,Dorure ; fine,Marseille,100,10 000,,,,,,,,10 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,78,Dossiers ; de chaises,Marseille,16 000,4 000,,,,,,,,4 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Doüeles ; à tonneaux,Marseille,137,1 096,,,,,,,,178 429,9,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Doüeles ; à tonneaux,Marseille,33 177,165 885,,,,,,,,178 429,9,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Doüeles ; à tonneaux,Marseille,95 700,3 828,,,,,,,,178 429,9,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Doüeles ; à tonneaux,Montpellier,203 212,7 620,9,,,,,,,178 429,9,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Drapeaux,Marseille,2 000,160,,,,,,,,160,,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Drogueries,Lyon,177,354,,,,,,,,17 274,,
Jérémy Hervelin,Fonds Gournay - M85,1750,79,Drogueries,Marseille,16 920,16 920,,,,,,,,17 274,,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; de citron,Marseille,4 453,890,12,890,12,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; de fleur ; d'orange,Marseille,20 264,10 132,,10 212,8,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; de fleur ; d'orange,Montpellier,268,80,8,10 212,8,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; mineralle,Marseille,600,330,,330,,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; de senteur,Marseille,150,112,10,112,10,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Eau ; de vie,Marseille,600,90,,90,,,,,,11 635,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Ecaille ; de tortüe,Marseille,400,1 000,,,,,,,,1 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Ecorce ; de citron,Marseille,800,320,,320,,,,,,633,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Ecorce ; d'orange,Marseille,867,43,7,313,7,,,,,633,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Ecorce ; d'orange,Roüen,,270,,313,7,,,,,633,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Egoutoirs,Marseille,181,905,,,,,,,,905,,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Email,Marseille,300,90,,,,,,,,90,,
Jérémy Hervelin,Fonds Gournay - M85,1750,80,Epicerie,Marseille,200,2 000,,,,,,,,2 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Eponges,Marseille,2 200,2 200,,,,,,,,2 200,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Escamitte,Marseille,310,930,,,,,,,,930,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Escayotte,Marseille,5 800,870,,,,,,,,870,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Espars,Marseille,40,1 600,,,,,,,,1 600,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Esprit ; de citron,Marseille,1 323,1 984,10,,,,,,,2 017,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Esprit ; de citron,Montpellier,22,33,,,,,,,,2 017,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Essence,Marseille,2 441,2 441,,,,,,,,2 441,,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Estrasse ; de soye,Marseille,3 243,1 945,16,,,,,,,1 945,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,81,Etaim ; en bloc,Marseille,53 045,53 045,,,,,,,,53 045,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Etoffe ; de soye,Marseille,3 245,129 720,,,,,,,,131 848,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Etoffe ; my soye,Lyon,44,528,,,,,,,,131 848,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Etoffe ; a peu de soye,Roüen,200,1 600,,,,,,,,131 848,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Etoupe ; de chanvre,Marseille,1 400,168,,,,,,,,168,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Eventails ; communs,Marseille,96,1 728,,,,,,,,1 728,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Farine,Marseille,240,24,12,,,,,,,24,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Fayance,Marseille,64 200,32 100,,,,,,,,32 100,,
Jérémy Hervelin,Fonds Gournay - M85,1750,82,Fenoüil,Marseille,1 360,340,,,,,,,,340,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fer ; en barres,Marseille,174 875,25 356,17,,,,,,,38 562,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fer ; blanc,Marseille,21 500,12 900,,,,,,,,38 562,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fer ; ouvré,Marseille,682,170,10,,,,,,,38 562,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fer ; vieux,Marseille,1 800,135,,,,,,,,38 562,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Feves,Marseille,2 266,22 660,,,,,,,,22 660,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fiasques,Marseille,1,4,,,,,,,,4,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Ficelle,Marseille,470,235,,,,,,,,235,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Figues,Marseille,151 640,15 164,,,,,,,,15 164,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fil ; de chevre,Marseille,1 430,5 720,,,,,,,,22 397,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fil ; cru,Marseille,5 062,5 062,,,,,,,,22 397,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fil ; de fer,Marseille,2 400,1 200,,,,,,,,22 397,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fil ; de Piémont,Marseille,9 750,9 750,,,,,,,,22 397,,
Jérémy Hervelin,Fonds Gournay - M85,1750,83,Fil ; à voile,Marseille,1 330,665,,,,,,,,22 397,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Filets ; pour la pêche,Marseille,683,34 150,,,,,,,,34 150,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Filozelle,Marseille,1 060,3 180,,,,,,,,3 180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fleurs ; artifficielles,Lyon,77,3 850,,,,,,,,43 950,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fleurs ; artifficielles,Marseille,802,40 100,,,,,,,,43 950,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Folicule ; de sene,Marseille,1 650,2 475,,,,,,,,2 475,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fondettes ; de corail,Marseille,300,225,,,,,,,,225,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Formes ; de chapeaux,Marseille,3 600,180,,,,,,,,180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fourneaux ; de briques,Marseille,200,350,,,,,,,,350,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fromage,Lyon,814,407,,,,,,,,98 856,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fromage,Marseille,393 796,98 449,,,,,,,,98 856,,
Jérémy Hervelin,Fonds Gournay - M85,1750,84,Fruit ; verd,Marseille,38 410,3 841,,,,,,,,3 841,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Galles,Marseille,10 432,5 216,,,,,,,,5 216,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gans ; de chamois,Marseille,14,84,,484,,,,,,1 684,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gans ; de chamois,Roüen,100,400,,484,,,,,,1 684,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gans ; de laine,Marseille,400,1 200,,1 200,,,,,,1 684,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Garance,Marseille,28 830,11 532,,,,,,,,11 532,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gaudes,Marseille,30 000,3 600,,,,,,,,3 600,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gentes,Marseille,8,144,,,,,,,,144,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Gertes ; de terre,Marseille,50,75,,,,,,,,75,,
Jérémy Hervelin,Fonds Gournay - M85,1750,85,Geroffle,Marseille,3 400,27 200,,,,,,,,27 200,,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Gomme ; adragan,Marseille,1 782,1 782,,,,,,,,8 976,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Gomme ; arabique,Marseille,341,119,7,,,,,,,8 976,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Gomme : édorée,Marseille,300,600,,,,,,,,8 976,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Gomme ; lacque,Marseille,1 040,1 300,,,,,,,,8 976,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Gomme ; Sandarac,Marseille,6 900,5 175,,,,,,,,8 976,7,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Grabeau ; de cire,Marseille,20 306,10 153,,,,,,,,66 074,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Grabeau ; de corail,Marseille,930,465,,,,,,,,66 074,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Grabeau ; de mirrhe,Marseille,585,292,10,,,,,,,66 074,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Grabeau ; de poivre,Marseille,18 309,7 323,12,,,,,,,66 074,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Grabeau ; de sene,Marseille,73 600,47 840,,,,,,,,66 074,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; de chanvre,Marseille,8 160,1 224,,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; de choux,Marseille,50,25,,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; de jardin,Marseille,500,550,,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; longue,Marseille,75,37,10,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; de moutarde,Marseille,,43,,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,86,Graine ; pour teinture,Marseille,3 600,1 800,,,,,,,,3 679,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,87,Graisse ; de porc,Marseille,260,91,,,,,,,,91,,
Jérémy Hervelin,Fonds Gournay - M85,1750,87,Guestre ; de toille,Marseille,15,30,,,,,,,,30,,
Jérémy Hervelin,Fonds Gournay - M85,1750,87,Herbages,Marseille,33,402,,,,,,,,402,,
Jérémy Hervelin,Fonds Gournay - M85,1750,87,Herbes ; capilaire,Marseille,800,120,,,,,,,,1 320,,
