Objet du commerce de la France avec le Nord qui comprend les villes Anséatiques en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bled ; seigle,Bordeaux,15 426,92 556,,92 556,,,,,,394 481,,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; de campeche,Bordeaux,24 845,3 726,15,18 779,5,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; de campeche,Roüen,33 450,15 052,10,18 779,5,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; de chesne,Nantes,240,240,,240,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; de construction,La Rochelle,4,60,,6 960,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; de construction,Marseille,230,6 900,,6 960,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; à f. foureaux,Roüen,80,480,,480,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; jaune,Bordeaux,7 100,710,,710,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; ouvré,La Rochelle,800,96,,96,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bois ; violet,Roüen,300,150,,150,,,,,,27 415,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Borax,Nantes,10,60,,,,,,,,60,,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bordages ; de chêne,La Rochelle,1 773,21 276,,,,,,,,27 794,,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bordages ; de chêne,Rennes,374,4 488,,,,,,,,27 794,,
Jérémy Hervelin,Fonds Gournay - M85,1750,257,Bordages ; de chêne,Rennes,,200,,,,,,,,27 794,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bougie ; blanche,Nantes,62,124,,,,,,,,334,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bougie ; jaune,Nantes,150,210,,,,,,,,334,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Boulets ; de canon,Marseille,1 980,990,,,,,,,,990,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bourdilles,Bordeaux,1 590,190 800,,,,,,,,192 030,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bourdilles,Nantes,180,270,,,,,,,,192 030,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bourdilles,Rennes,600,960,,,,,,,,192 030,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bourre ; de beuf,La Rochelle,3 760,376,,,,,,,,376,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bouteilles ; de verre,Amiens,125,25,,,,,,,,26 823,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bouteilles ; de verre,Bayonne,121 700,26 774,,,,,,,,26 823,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bouteilles ; de verre,Nantes,100,20,,,,,,,,26 823,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bouteilles ; de verre,Nantes,24,4,16,,,,,,,26 823,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Boutons ; de cuivre doré,Roüen,,857,,,,,,,,1 702,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Boutons ; d'etaim,Bordeaux,845,845,,,,,,,,1 702,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bray ; gras,Nantes,62,1 426,,10 396,,,,,,73 591,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bray ; gras,Roüen,299,8 970,,10 396,,,,,,73 591,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bray ; sec,Marseille,421 300,63 195,,63 195,,,,,,73 591,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Bureau ; de noyer,Nantes,1,30,,,,,,,,30,,
Jérémy Hervelin,Fonds Gournay - M85,1750,258,Cacao,Marseille,1 200,1 680,,,,,,,,1 680,,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Canelle,Marseille,4 800,28 800,,,,,,,,28 800,,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Canettes ; de terre,Nantes,10,1,10,,,,,,,1,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Canons ; de fer,Marseille,82,12 300,,,,,,,,29 925,,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Canons ; de fer,Nantes,141 000,17 625,,,,,,,,29 925,,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Carabé,Roüen,1 922,5 767,10,,,,,,,5 767,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,259,Caves ; garnies,Rennes,860,3 440,,,,,,,,3 440,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Cendre ; casseau,Amiens,218,5 244,,,,,,,,24 998,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Cendre ; gravelée,Marseille,500,50,,,,,,,,24 998,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Cendre ; potasse,Amiens,164 200,19 704,,,,,,,,24 998,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chair ; fumée,Roüen,2 317,926,16,,,,,,,926,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chaises ; de comodité,La Rochelle,,200,,,,,,,,200,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chanvre ; cru,Marseille,376 200,67 716,,,,,,,,101 446,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chanvre ; cru,Nantes,93 905,23 476,5,,,,,,,101 446,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chanvre ; cru,Rennes,8 100,1 620,,,,,,,,101 446,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chanvre ; cru,Roüen,28 780,8 634,,,,,,,,101 446,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chapeaux ; de soye,Roüen,2,6,,,,,,,,6,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Charbon ; de terre,Marseille,306,2 448,,,,,,,,2 448,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Cheval ; de bois,Nantes,1,3,,,,,,,,3,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chevrons ; de sapin,Nantes,12,52,16,,,,,,,53,,
Jérémy Hervelin,Fonds Gournay - M85,1750,260,Chevrons ; de sapin,Nantes,2,0,4,,,,,,,53,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Chivelles,Roüen,6 000,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cire ; jaune,Bayonne,83 003,141 105,2,,,,,,,1 042 822,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cire ; jaune,Bordeaux,10 107,17 687,5,,,,,,,1 042 822,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cire ; jaune,Marseille,5 500,7 425,,,,,,,,1 042 822,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cire ; jaune,Nantes,1 405,1 405,5,,,,,,,1 042 822,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cire ; jaune,Roüen,437 600,875 200,,,,,,,,1 042 822,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Citrons,Roüen,1 750,87,10,,,,,,,87,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Clinquant ; d'or faux,Roüen,8,64,,,,,,,,64,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Cloches ; de métal,Roüen,40,60,,,,,,,,60,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Clous ; de fer,Bordeaux,220,55,,,,,,,,1 933,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Clous ; de fer,Marseille,6 000,1 500,,,,,,,,1 933,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Clous ; de fer,Roüen,1 262,378,12,,,,,,,1 933,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Coffres ; forts,Nantes,6,550,,,,,,,,3 550,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Coffres ; forts,Nantes,25,3 000,,,,,,,,3 550,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Colle ; forte,Roüen,3 860,1 930,,,,,,,,8 209,,
Jérémy Hervelin,Fonds Gournay - M85,1750,261,Colle ; de poisson,Bordeaux,2 990,6 279,,,,,,,,8 209,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Coquilles ; de nacre,Roüen,29 525,44 287,10,,,,,,,44 287,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Cordes ; de chanvre,Marseille,29 000,8 700,,,,,,,,9 450,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Cordes ; de chanvre,Nantes,3 000,750,,,,,,,,9 450,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Cornes ; de lanterne,Nantes,55,33,,183,,,,,,513,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Cornes ; de lanterne,Roüen,100,150,,183,,,,,,513,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Cornes ; platte,Roüen,1 100,330,,330,,,,,,513,,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Coton ; filé,Roüen,100,800,,,,,,,,12 556,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Coton ; en laine,Roüen,7 837,11 756,5,,,,,,,12 556,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Couperose,Bordeaux,127 850,11 506,10,,,,,,,27 988,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Couperose,La Rochelle,2 800,252,,,,,,,,27 988,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Couperose,Nantes,20 000,1 600,,,,,,,,27 988,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Couperose,Roüen,14 252,8 551,10,,,,,,,27 988,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Couperose,Roüen,48 625,6 078,2,,,,,,,27 988,2,
Jérémy Hervelin,Fonds Gournay - M85,1750,262,Crayons,Roüen,1 000,300,,,,,,,,300,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Creusets,Nantes,4,4,,,,,,,,1 113,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Creusets,Roüen,,1 109,,,,,,,,1 113,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Crin,Roüen,3 520,1 584,,,,,,,,1 584,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuirs ; de Russie,Bordeaux,12 002,15 002,10,,,,,,,38 774,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuirs ; de Russie,La Rochelle,992,1 984,,,,,,,,38 774,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuirs ; de Russie,Marseille,1 000,1 200,,,,,,,,38 774,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuirs ; de Russie,Nantes,11 550,11 550,,,,,,,,38 774,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuirs ; de Russie,Roüen,6 025,9 037,10,,,,,,,38 774,,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en bassins,Nantes,120,180,,180,,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en chaudieres,Rennes,61,610,,5 060,10,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en chaudieres,Rennes,2 967,4 450,10,5 060,10,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en feüilles,Bordeaux,6 755,9 119,5,9 119,5,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; ouvré,Bordeaux,1 100,1 760,,21 516,15,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; ouvré,La Rochelle,1 415,2 476,5,21 516,15,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; ouvré,Nantes,11 307,16 960,10,21 516,15,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; ouvré,Roüen,200,320,,21 516,15,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en planche,La Rochelle,10 342,12 927,10,299 874,12,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en planche,Nantes,50,625,,299 874,12,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en planche,Nantes,25 266,31 582,10,299 874,12,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en planche,Rennes,27,1 687,10,299 874,12,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en planche,Roüen,180 751,253 052,2,299 874,12,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en platines,Bordeaux,88 522,110 652,10,110 652,10,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en rozette,Bordeaux,42 605,51 126,,115 482,5,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; en rozette,Roüen,36 775,64 356,5,115 482,5,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; tangoul,Marseille,9 100,8 190,,8 190,,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,263,Cuivre ; vieux,Roüen,1 750,1 750,,1 750,,,,,,571 825,17,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Dame-jannes,Bordeaux,5 519,11 038,,,,,,,,16 695,6,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Dame-jannes,La Rochelle,9 191,2 757,6,,,,,,,16 695,6,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Dame-jannes,Roüen,5 800,2 900,,,,,,,,16 695,6,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à bariques,Bordeaux,832,233 100,,256 982,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à bariques,La Rochelle,50 920,10 184,,256 982,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à bariques,Nantes,51 400,10 280,,256 982,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à bariques,Rennes,17 090,3 418,,256 982,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à fonds,Bordeaux,213,37 275,,29 661,8,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M86,1750,264,Doüelles ; à fonds,Nantes,13 258,2 386,8,29 661,8,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à pipes,La Rochelle,27 800,11 120,,37 421,12,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à pipes,Nantes,65 754,26 301,12,37 421,12,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à quarts,La Rochelle,1 920,144,,144,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Doüelles ; à toneaux,Nantes,3 000,1 500,,1 500,,,,,,335 709,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Drogueries,Marseille,8 000,8 000,,,,,,,,50 704,,
Jérémy Hervelin,Fonds Gournay - M85,1750,264,Drogueries,Nantes,21 352,42 704,,,,,,,,50 704,,
Jérémy Hervelin,Fonds Gournay - M85,1750,265,Eau ; de vie,Roüen,,54,,,,,,,,54,,
Jérémy Hervelin,Fonds Gournay - M85,1750,265,Ecopes,Roüen,100,75,,,,,,,,75,,
Jérémy Hervelin,Fonds Gournay - M85,1750,265,Ergots ; de beuf,Roüen,,742,,,,,,,,742,,
Jérémy Hervelin,Fonds Gournay - M85,1750,265,Espars,Rennes,133,294,,,,,,,,294,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Etaim,Roüen,530,662,10,,,,,,,662,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Faulx ; à faucher,Bayonne,3 600,3 240,,,,,,,,180 323,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Faulx ; à faucher,Bayonne,1 000,900,,,,,,,,180 323,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Faulx ; à faucher,Bordeaux,156 055,78 027,10,,,,,,,180 323,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Faulx ; à faucher,La Rochelle,17 610,11 446,10,,,,,,,180 323,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Faulx ; à faucher,Roüen,115 612,86 709,,,,,,,,180 323,,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fayance,Bayonne,100,250,,,,,,,,481,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fayance,Marseille,250,125,,,,,,,,481,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fayance,Nantes,266,106,8,,,,,,,481,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en barres,Bordeaux,28 950,3 474,,445 502,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en barres,Marseille,3 018 800,437 726,,445 502,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en barres,Nantes,13 425,1 745,5,445 502,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en barres,Roüen,17 050,2 557,10,445 502,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Bayonne,55,5 500,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,La Rochelle,65,5 200,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Marseille,145 500,87 300,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Nantes,476,42 840,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,267,Fer ; blanc,Rennes,121,10 890,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Roüen,60,8 400,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Roüen,1 143,114 350,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Roüen,13,520,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; blanc,Roüen,1,200,,275 200,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en feüilles,Marseille,7 500,3 750,,3 750,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Bordeaux,105,36,15,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,La Rochelle,1 800,360,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Nantes,59,3 540,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Rennes,2,110,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Roüen,199,19 900,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Roüen,3,270,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; noir,Roüen,1,180,,24 396,15,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; ouvré,Nantes,50,20,,398,12,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; ouvré,Roüen,1 262,378,12,398,12,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en plaques,Marseille,744,744,,744,,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en taule,Bordeaux,3 910,586,10,2 078,16,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en taule,La Rochelle,2 729,545,16,2 078,16,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fer ; en taule,Roüen,3 155,946,10,2 078,16,,,,,752 070,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,266,Fil ; de fer,Nantes,1 130,339,,1 801,10,,,,,81 599,10,
