Objet du commerce de la France avec le Danemark en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M87,1750,198,Clous ; de fer,Bordeaux,12 348,3 087,,,,,,,,3 087,,
Jérémy Hervelin,Fonds Gournay - M87,1750,198,Cordages,Amiens,7 457,1 491,8,,,,,,,14 219,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,198,Cordages,Bordeaux,11 400,2 508,,,,,,,,14 219,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,198,Cordages,Rennes,36 500,10 220,,,,,,,,14 219,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,198,Cuivre ; rouge,Nantes,262,366,16,,,,,,,366,16,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à bariques,Amiens,1 010,202,,5 557,,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à bariques,Bordeaux,13,3 510,,5 557,,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à bariques,La Rochelle,3 600,720,,5 557,,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à bariques,Rennes,7 500,1 125,,5 557,,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à pipes,Amiens,132,52,16,4 142,14,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à pipes,La Rochelle,10 080,4 032,,4 142,14,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à pipes,Nantes,193,57,18,4 142,14,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; à quarts,La Rochelle,780,58,10,58,10,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Doüelles ; de sapin,Roüen,300,60,,60,,,,,,9 818,4,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Ecopes,Roüen,5,17,10,,,,,,,17,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Espars,La Rochelle,316,237,,,,,,,,5 744,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,199,Espars,Nantes,2 156,5 507,15,,,,,,,5 744,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fer ; en barres,Amiens,92 475,11 559,7,,,,,,,26 845,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fer ; en barres,Bordeaux,29 830,4 474,10,,,,,,,26 845,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fer ; en barres,La Rochelle,400,60,,,,,,,,26 845,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fer ; en barres,Rennes,7 500,975,,,,,,,,26 845,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fer ; en barres,Roüen,65 175,9 776,5,,,,,,,26 845,2,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Fromage,La Rochelle,815,1 467,,,,,,,,1 467,,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Gaudron,La Rochelle,341,6 138,,,,,,,,46 292,,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Gaudron,Nantes,177,3 894,,,,,,,,46 292,,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Gaudron,Rennes,436,5 900,,,,,,,,46 292,,
Jérémy Hervelin,Fonds Gournay - M87,1750,200,Gaudron,Roüen,759,30 360,,,,,,,,46 292,,
Jérémy Hervelin,Fonds Gournay - M87,1750,201,Gaules,Rennes,24,480,,,,,,,,480,,
Jérémy Hervelin,Fonds Gournay - M87,1750,201,Huile ; de poisson,Roüen,7 255,2 206,10,,,,,,,2 206,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,201,Jambons,Amiens,45,22,10,,,,,,,22,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Maquereaux,La Rochelle,126,3 780,,,,,,,,5 853,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Maquereaux,Roüen,36,1 260,,,,,,,,5 853,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Maquereaux,Roüen,93,813,15,,,,,,,5 853,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Marchandises ; meslées,Amiens,,6 260,,,,,,,,6 260,,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Mats,Roüen,507,30 420,,,,,,,,30 470,,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Mats,Roüen,2,50,,,,,,,,30 470,,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Matreaux,La Rochelle,64,576,,,,,,,,47 265,,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Matreaux,Nantes,2 017,46 689,,,,,,,,47 265,,
Jérémy Hervelin,Fonds Gournay - M87,1750,202,Morüe ; sêche,Roüen,875,306,5,,,,,,,306,5,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,"Pierres , à faulx",La Rochelle,1,75,,,,,,,,75,,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Pierriers ; de fer,Amiens,55,13,15,,,,,,,13,15,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de Prusse,Rennes,5 344,6 680,,6 680,,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de sapin,Amiens,45 208,56 510,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de sapin,Amiens,585,292,10,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de sapin,Bordeaux,443,48 730,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de sapin,La Rochelle,87 248,84 623,8,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,203,Planches ; de sapin,La Rochelle,400,100,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Nantes,40 815,36 106,16,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Nantes,266,199,10,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Nantes,746,261,2,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Nantes,319,63,16,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Rennes,502,4 646,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Rennes,600,210,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Rennes,9 642,7 231,10,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,204,Planches ; de sapin,Roüen,41 963,41 963,,280 937,12,,,,,287 617,12,
Jérémy Hervelin,Fonds Gournay - M87,1750,205,Plomb ; en saumon,Roüen,3 917,783,8,,,,,,,783,8,
Jérémy Hervelin,Fonds Gournay - M87,1750,205,Poutrelles ; de sapin,Amiens,30,90,,,,,,,,90,,
Jérémy Hervelin,Fonds Gournay - M87,1750,205,Roques ; de morüe,La Rochelle,451,11 275,,,,,,,,111 475,,
Jérémy Hervelin,Fonds Gournay - M87,1750,205,Roques ; de stofiche,Rennes,2 004,100 200,,,,,,,,111 475,,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Sapins ; à f. comble,Amiens,8 340,8 340,,18 409,10,,,,,18 427,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Sapins ; à f. comble,Roüen,6 713,10 069,10,18 409,10,,,,,18 427,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Sapins ; à f. échelle,Amiens,36,18,,18,,,,,,18 427,10,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Saumon ; salé,La Rochelle,49,2 475,,,,,,,,2 615,,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Saumon ; salé,Roüen,2,140,,,,,,,,2 615,,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Solives ; de sapin,La Rochelle,680,4 080,,,,,,,,4 080,,
Jérémy Hervelin,Fonds Gournay - M87,1750,206,Soliveaux ; de sapin,Nantes,4,5,,,,,,,,5,,
Jérémy Hervelin,Fonds Gournay - M87,1750,207,Suif,Rennes,4 000,1 200,,,,,,,,1 200,,
Jérémy Hervelin,Fonds Gournay - M87,1750,207,Thé,Bordeaux,965,3 860,,,,,,,,3 860,,
