"Objet du commerce de la France avec les Isles Françoises de l'Amerique, le Canada et Terre-neuve, et Guinée pour les sorties seulement, en 1750",,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,Bordeaux,300,1 800,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,Bordeaux,712,2 136,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,Flandre,547,9 299,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,La Rochelle,308,2 772,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,La Rochelle,5 350,2 675,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,La Rochelle,,1 200,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M85,1750,197,Cuirs ; en poil,Marseille,7 651,107 114,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,Nantes,6 855,54 840,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; en poil,Roüen,1 321,19 815,,201 651,,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,Bordeaux,373 651,261 555,14,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,La Rochelle,183 990,91 995,,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,Marseille,88 464,53 078,8,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,Nantes,12 879,5 795,11,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,Rennes,4 262,1 917,18,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,197,Cuirs ; tannés,Roüen,4 475,6 712,10,421 055,1,,,,,622 706,1,
Jérémy Hervelin,Fonds Gournay - M84,1750,198,Cuivre ; vieux,La Rochelle,1 000,1 000,,,,,,,,4 375,8,
Jérémy Hervelin,Fonds Gournay - M84,1750,198,Cuivre ; vieux,Nantes,5 252,1 050,8,,,,,,,4 375,8,
Jérémy Hervelin,Fonds Gournay - M84,1750,198,Cuivre ; vieux,Roüen,2 325,2 325,,,,,,,,4 375,8,
Jérémy Hervelin,Fonds Gournay - M84,1750,199,Dents ; de morphit,La Rochelle,920,2 300,,19 276,5,,,,,19 416,5,
Jérémy Hervelin,Fonds Gournay - M84,1750,199,Dents ; de morphit,Nantes,5 590,13 976,5,19 276,5,,,,,19 416,5,
Jérémy Hervelin,Fonds Gournay - M84,1750,199,Dents ; de morphit,Roüen,1 000,3 000,,19 276,5,,,,,19 416,5,
Jérémy Hervelin,Fonds Gournay - M84,1750,199,Dents ; de vache marine,Roüen,40,140,,140,,,,,,19 416,5,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Eau ; de Barbades,Roüen,261,1 305,,,,,,,,1 318,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Eau ; vulneraire,Nantes,9,13,10,,,,,,,1 318,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Cabouanne,Nantes,861,2 583,,2 583,,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Tortüe,Bordeaux,1 846,12 925,10,83 495,10,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Tortüe,La Rochelle,2 647,18 529,,83 495,10,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Tortüe,Marseille,556,1 668,,83 495,10,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Tortüe,Nantes,2 347,21 123,,83 495,10,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,201,Ecaille ; de Tortüe,Roüen,2 437,29 250,,83 495,10,,,,,86 078,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,203,Etaim ; vieux,Roüen,75,90,,,,,,,,90,,
Jérémy Hervelin,Fonds Gournay - M84,1750,208,Goudron,La Rochelle,16,288,,,,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M84,1750,208,Gensine,La Rochelle,4 683,65 562,,,,,,,,65 562,,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Gingembre,Bordeaux,88 306,44 153,,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Gingembre,La Rochelle,1 000,100,,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Gingembre,Marseille,30 418,21 292,12,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Gingembre,Nantes,28 491,5 128,7,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Gingembre,Roüen,100,35,,,,,,,,70 708,19,
Jérémy Hervelin,Fonds Gournay - M84,1750,209,Graine ; rouge,Nantes,968,968,,,,,,,,968,,
Jérémy Hervelin,Fonds Gournay - M84,1750,210,Huile ; de poisson,La Rochelle,176 400,44 100,,,,,,,,348 254,,
Jérémy Hervelin,Fonds Gournay - M84,1750,210,Huile ; de poisson,Nantes,65,7 880,,,,,,,,348 254,,
Jérémy Hervelin,Fonds Gournay - M84,1750,210,Huile ; de poisson,Nantes,968,242,,,,,,,,348 254,,
Jérémy Hervelin,Fonds Gournay - M84,1750,210,Huile ; de poisson,Rennes,1 229,245 800,,,,,,,,348 254,,
Jérémy Hervelin,Fonds Gournay - M84,1750,210,Huile ; de poisson,Roüen,125 580,50 232,,,,,,,,348 254,,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Bordeaux,819 239,3 276 956,,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Flandre,68 753,275 012,,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,La Rochelle,710 000,3 372 500,,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Marseille,180 827,813 721,10,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Nantes,512 526,1 921 972,10,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Rennes,1 802,6 757,10,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Indigo,Roüen,60 577,363 462,,,,,,,,10 030 381,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,211,Jus ; de citron,Nantes,,204,,,,,,,,204,,
Jérémy Hervelin,Fonds Gournay - M84,1750,213,Liqueurs,Nantes,1 804,2 255,,,,,,,,2 945,,
Jérémy Hervelin,Fonds Gournay - M84,1750,213,Liqueurs,Roüen,69,690,,,,,,,,2 945,,
Jérémy Hervelin,Fonds Gournay - M84,1750,214,Mercerie ; ordinaire,Nantes,20,40,,,,,,,,40,,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; sêche,La Rochelle,257 180,131 436,,384 982,16,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; sêche,Rennes,845 000,253 500,,384 982,16,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; sêche,Roüen,52,46,16,384 982,16,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; verte,La Rochelle,515 400,618 480,,876 844,10,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; verte,Nantes,323 375,194 025,,876 844,10,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; verte,Nantes,52,52,,876 844,10,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,215,Morüe ; verte,Rennes,25 715,64 287,10,876 844,10,,,,,1 261 827,6,
Jérémy Hervelin,Fonds Gournay - M84,1750,217,Ongles ; de carres,Nantes,11,45,13,,,,,,,45,13,
Jérémy Hervelin,Fonds Gournay - M84,1750,217,Oranges,Nantes,1,80,,,,,,,,83,15,
Jérémy Hervelin,Fonds Gournay - M84,1750,217,Oranges,Roüen,75,3,15,,,,,,,83,15,
Jérémy Hervelin,Fonds Gournay - M84,1750,218,Ouvrages ; de bois,Nantes,,240,13,,,,,,,240,13,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de castor ; gras,La Rochelle,23 850,119 250,,770 330,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de castor ; gras,Roüen,55 840,251 280,,770 330,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de castor ; sec,La Rochelle,99 950,399 800,,770 330,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de cerf,La Rochelle,14 184,170 208,,170 208,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de chevreuil,La Rochelle,14 389,35 972,10,38 192,10,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de chevreuil,Roüen,2 775,2 220,,38 192,10,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de loup ; de bois,La Rochelle,945,2 835,,27 735,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de loup ; cervier,La Rochelle,1 380,24 840,,27 735,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de loup ; marin,La Rochelle,12,30,,27 735,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de loup ; marin,Roüen,20,30,,27 735,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de maroquin,La Rochelle,500,1 250,,1 250,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de martre,La Rochelle,30 301,121 204,,121 829,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; de martre,Roüen,125,625,,121 829,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; d'origneaux,La Rochelle,590,10 620,,10 620,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; d'ours,La Rochelle,9 061,81 549,,81 819,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,219,Peaux ; d'ours,Roüen,27,270,,81 819,,,,,,1 221 983,10,
Jérémy Hervelin,Fonds Gournay - M84,1750,220,Pelleterie ; du Canada,La Rochelle,50 893,127 232,10,127 330,,,,,,156 130,,
Jérémy Hervelin,Fonds Gournay - M84,1750,220,Pelleterie ; du Canada,Roüen,75,97,10,127 330,,,,,,156 130,,
Jérémy Hervelin,Fonds Gournay - M84,1750,220,Pelleterie ; en parchemin,La Rochelle,128 000,28 800,,28 800,,,,,,156 130,,
Jérémy Hervelin,Fonds Gournay - M84,1750,220,Pimens,Nantes,6,6,12,,,,,,,6,12,
Jérémy Hervelin,Fonds Gournay - M84,1750,221,Planches ; de sapin,La Rochelle,1 248,1 248,,,,,,,,1 338,,
Jérémy Hervelin,Fonds Gournay - M84,1750,221,Planches ; de sapin,Rennes,600,90,,,,,,,,1 338,,
Jérémy Hervelin,Fonds Gournay - M84,1750,221,Plumes ; à lit,La Rochelle,20,15,,,,,,,,15,,
Jérémy Hervelin,Fonds Gournay - M84,1750,222,Pois ; secs,La Rochelle,500,50,,,,,,,,50,,
Jérémy Hervelin,Fonds Gournay - M84,1750,222,Poivre,Nantes,30,36,,,,,,,,36,,
Jérémy Hervelin,Fonds Gournay - M84,1750,223,Quincaille ; de fer et acier,Nantes,432,432,,,,,,,,432,,
Jérémy Hervelin,Fonds Gournay - M84,1750,224,Raves ; de morüe,Nantes,8,800,,,,,,,,800,,
Jérémy Hervelin,Fonds Gournay - M84,1750,224,Ris,La Rochelle,560,98,,,,,,,,98,,
Jérémy Hervelin,Fonds Gournay - M84,1750,224,Rocou,Bordeaux,211 173,84 469,4,,,,,,,335 858,4,
Jérémy Hervelin,Fonds Gournay - M84,1750,224,Rocou,La Rochelle,417 600,167 040,,,,,,,,335 858,4,
Jérémy Hervelin,Fonds Gournay - M84,1750,224,Rocou,Marseille,84 349,84 349,,,,,,,,335 858,4,
Jérémy Hervelin,Fonds Gournay - M84,1750,225,Rognons ; de castor,La Rochelle,416,1 248,,,,,,,,1 248,,
Jérémy Hervelin,Fonds Gournay - M84,1750,226,Saumon ; salé,La Rochelle,26,1 560,,,,,,,,1 854,,
Jérémy Hervelin,Fonds Gournay - M84,1750,226,Saumon ; salé,La Rochelle,1 680,294,,,,,,,,1 854,,
Jérémy Hervelin,Fonds Gournay - M84,1750,227,Siamoise,Nantes,18,216,,,,,,,,216,,
Jérémy Hervelin,Fonds Gournay - M84,1750,228,Sirop ; de capilaires,Bordeaux,3 996,7 992,,24 541,,,,,,25 282,16,
Jérémy Hervelin,Fonds Gournay - M84,1750,228,Sirop ; de capilaires,Marseille,239,239,,24 541,,,,,,25 282,16,
Jérémy Hervelin,Fonds Gournay - M84,1750,228,Sirop ; de capilaires,Nantes,4 400,6 600,,24 541,,,,,,25 282,16,
Jérémy Hervelin,Fonds Gournay - M84,1750,228,Sirop ; de capilaires,Roüen,4 855,9 710,,24 541,,,,,,25 282,16,
Jérémy Hervelin,Fonds Gournay - M84,1750,228,Sirop ; melssae,Nantes,9 273,741,16,741,16,,,,,25 282,16,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; d'Arabe,Roüen,45,67,10,67,10,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; blanc,Bordeaux,24 307 497,7 292 249,2,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; blanc,Rennes,426,255,12,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; blanc,Roüen,306 689,214 682,6,7 507 187,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Bordeaux,18 393 182,3 678 636,8,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Flandre,3 808 798,761 759,12,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,La Rochelle,12 124 700,2 424 940,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Marseille,1 807 925,433 902,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Nantes,21 395 246,4 279 049,4,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Rennes,26 165,6 279,12,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; brut,Roüen,2 041 036,510 259,,12 094 825,16,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; commun,Roüen,2 404 512,721 353,12,721 353,12,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; en pain,Bordeaux,708,460,4,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; en pain,Nantes,2 277,1 138,10,1 598,14,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; rafiné,Bordeaux,480,600,,600,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Flandre,1 195 150,262 933,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,La Rochelle,3 103 200,1 086 120,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Marseille,966 025,338 108,15,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Marseille,15 918 563,4 775 568,18,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Nantes,12 589 050,4 406 167,10,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Rennes,580 862,232 344,16,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; terré,Roüen,3 902 650,1 365 927,10,12 467 170,9,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,Flandre,208 850,54 301,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,La Rochelle,70 500,16 920,,,,,,,,35 102 009,,
Jérémy Hervelin,Fonds Gournay - M84,1750,229,Sucre ; teste,Marseille,644 075,264 341,,,,,,,,35 102 009,,
