Objet du commerce de la France avec la Suisse et Geneve en 1750,,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Chevreaux,Lyon,6,12,,,,,,,,12,,
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Chocolat,Lyon,1,3,,,,,,,,3,,
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Cire ; blanche,Lyon,2,3,,,,,,,,67,,
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Cire ; jaune,Bourgogne,40,64,,,,,,,,67,,
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Citrons,Lyon,50,5,,,,,,,,5,,
Jérémy Hervelin,Fonds Gournay - M85,1750,11,Cloches ; de fonte,Lyon,34,30,12,,,,,,,30,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Clous ; de fer,Lyon,530,159,,,,,,,,159,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Colle,Lyon,770,308,,,,,,,,308,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Confitures,Lyon,8,8,,,,,,,,8,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Cornes ; de cerf,Lyon,20,2,,2,,,,,,344,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Cornes ; de betail,Lyon,4,160,,342,,,,,,344,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Cornes ; de betail,Lyon,4 550,183,,342,,,,,,344,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Coton ; filé,Bourgogne,4 138,9 310,10,,,,,,,52 035,,
Jérémy Hervelin,Fonds Gournay - M85,1750,12,Coton ; filé,Lyon,28 483,42 724,10,,,,,,,52 035,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Crespon,Bourgogne,4,24,,,,,,,,24,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Crin,Lyon,3 100,2 325,,,,,,,,2 325,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Cristal ; taillé,Bourgogne,4,40,,,,,,,,424,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Cristal ; taillé,Lyon,64,384,,,,,,,,424,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Cuirs ; de beuf ; tannés,Lyon,1,18,,,,,,,,198,,
Jérémy Hervelin,Fonds Gournay - M85,1750,13,Cuirs ; de Russie,Bourgogne,30,180,,,,,,,,198,,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; en coupe,Lyon,3 239,4 048,15,4 048,15,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; ouvré,Bourgogne,825,1 320,,6 564,8,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; ouvré,Langres,1 420,2 130,,6 564,8,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; ouvré,Lyon,1 832,3 114,,6 564,8,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; en planches,Langres,1 490,2 086,,6 107,10,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; en planches,Lyon,2 681,4 021,10,6 107,10,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Cuivre ; en rouleau,Bourgogne,530,795,,795,,,,,,17 515,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Dentelle ; commune,Lyon,10,200,,,,,,,,13 170,,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Dentelle ; grossiere,Bourgogne,1 297,12 970,,,,,,,,13 170,,
Jérémy Hervelin,Fonds Gournay - M85,1750,14,Dragées,Lyon,76,76,12,,,,,,,76,12,
Jérémy Hervelin,Fonds Gournay - M85,1750,15,Drapeaux ; vieux,Lyon,84 600,8 460,,,,,,,,8 460,,
Jérémy Hervelin,Fonds Gournay - M85,1750,15,Eau ; des Carmes,Langres,,340,,,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M85,1750,15,Eau ; Cordialle,Lyon,6,6,,,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M85,1750,16,Epingles,Lyon,12,18,,,,,,,,18,,
Jérémy Hervelin,Fonds Gournay - M85,1750,16,Etaim ; ouvré,Lyon,30,30,10,,,,,,,30,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,16,Etoffe ; de soye,Lyon,1 892,75 680,,,,,,,,164 020,,
Jérémy Hervelin,Fonds Gournay - M85,1750,16,Etoffe ; mi-soye,lyon,4 417,88 340,,,,,,,,164 020,,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Faucilles,Bourgogne,1 580,474,,,,,,,,474,,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Faulx,Bourgogne,1 993,1 195,16,,,,,,,4 957,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Faulx,Lyon,6 270,3 762,,,,,,,,4 957,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fayance,Lyon,87,43,10,,,,,,,43,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; en bande ,Bourgogne,90,6,15,6,15,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; en barres ,Lyon,9 475,1 421,5,1 421,5,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; en batterie,Lyon,25,2,10,2,10,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; blanc,Lyon,7,652,10,652,10,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; coulé,Lyon,50,3,15,3,15,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; ouvré,Bourgogne,280,84,,4 025,14,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; ouvré,Lyon,13 139,3 941,14,4 025,14,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; en taule,Bourgogne,263,65,15,65,15,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,17,Fer ; vieux,Lyon,200,10,,10,,,,,,6 188,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Fil ; blanc,Langres,27,67,10,,,,,,,53 132,,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Fil ; de fer ,Lyon,76 310,38 155,,,,,,,,53 132,,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Fil ; de léton,Lyon,8 520,14 910,,,,,,,,53 132,,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Fromage,Bourgogne,76 789,23 036,14,,,,,,,480 730,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Fromage,Lyon,1 525 646,457 693,16,,,,,,,480 730,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Futaillerie ; grossiere,Lyon,110,11,,,,,,,,11,,
Jérémy Hervelin,Fonds Gournay - M85,1750,18,Gances ; de laine,Lyon,122,18,6,,,,,,,18,6,
Jérémy Hervelin,Fonds Gournay - M85,1750,19,Gans ; communs,Lyon,20,240,,,,,,,,240,,
Jérémy Hervelin,Fonds Gournay - M85,1750,19,Gauffriers,Bourgogne,600,600,,,,,,,,600,,
Jérémy Hervelin,Fonds Gournay - M85,1750,19,Graine ; de vers à soye,Lyon,13,260,,,,,,,,260,,
Jérémy Hervelin,Fonds Gournay - M85,1750,20,Hardes ; vieilles,Lyon,2 615,3 922,10,,,,,,,3 922,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,20,Horloges ; communes,Lyon,31,1 116,,,,,,,,1 116,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Laine ; filée,Lyon,9,13,10,,,,,,,387,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Laine ; grosse,Bourgogne,468,374,8,,,,,,,387,18,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Langues ; salées,Bourgogne,100,60,,,,,,,,327,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Langues ; salées,Lyon,267,267,,,,,,,,327,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Léton ; gratté,Langres,182,291,4,,,,,,,126 823,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Léton ; gratté,Lyon,90 380,126 531,,,,,,,,126 823,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Librairie,Bourgogne,10,20,,,,,,,,68 990,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Librairie,Lyon,68 970,68 970,,,,,,,,68 990,,
Jérémy Hervelin,Fonds Gournay - M85,1750,21,Lic,Lyon,690,34,10,,,,,,,34,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,22,,,,,,,,,,,,,,cf. p.21
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Limes,Bourgogne,700,525,,,,,,,,531,,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Limes,Lyon,8,6,,,,,,,,531,,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Linge ; de table,Lyon,140,175,,,,,,,,175,,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Liqueurs,Lyon,12,12,,,,,,,,112,,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Liqueurs,Lyon,200,100,,,,,,,,112,,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Marchandises ; meslées,Lyon,,12 044,4,,,,,,,12 044,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,23,Marmittes ; de fonte,Lyon,2 600,520,,,,,,,,520,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Mercerie,Bourgogne,3 741,11 225,,,,,,,,17 015,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Mercerie,Lyon,2 895,5 790,,,,,,,,17 015,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Metal ; de cloche,Lyon,375,96,5,,,,,,,96,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Meules ; à moulin,Lyon,2,240,,,,,,,,240,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Miel,Lyon,15,4,10,,,,,,,4,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Montres ; d'argent,Bourgogne,61,2 928,,185,88,,,,,659 238,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Montres ; d'argent,Lyon,2 530,182 160,,185,88,,,,,659 238,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Montres ; de cuivre,lyon,15,600,,600,,,,,,659 238,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Montres ; d'or,Bourgogne,21,6 300,,509 550,,,,,,659 238,,
Jérémy Hervelin,Fonds Gournay - M85,1750,24,Montres ; d'or,Lyon,3 355,503 250,,509 550,,,,,,659 238,,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Morilles,Bourgogne,140,245,,,,,,,,245,,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Mouvements ; de montres,Langres,16,288,,30 543,,,,,,30 650,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Mouvements ; de montres,Lyon,1 195,29 875,,30 543,,,,,,30 650,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Mouvements ; de montres,Lyon,,380,,30 543,,,,,,30 650,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Mouvemens ; de pendulles,Bourgogne,1,40,,107,10,,,,,30 650,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,25,Mouvemens ; de pendulles,Bourgogne,30,67,10,107,10,,,,,30 650,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Oranges,Lyon,50,5,,,,,,,,5,,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Oreillons ; à f. colle,Lyon,1 450,145,,,,,,,,145,,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Oüate,Lyon,180,9 000,,,,,,,,9 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Outils ; d'horloger,Bourgogne,70,105,,,,,,,,105,,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Pain ; d'Epice,Lyon,50,50,,,,,,,,50,,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Papier ; blanc,Lyon,7,24,10,,,,,,,114,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,26,Papier ; doré,Bourgogne,6,90,,,,,,,,114,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; d'agneau ; en laine,Lyon,1,15,,15,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de cerf ; passées,Bourgogne,444,42 624,,42 624,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de chevre ; passées,Bourgogne,106,1 917,,2 551,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de chevre ; en poil,Bourgogne,58,580,,2 551,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de chevre ; en poil,Lyon,3,54,,2 551,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de grebes,Bourgogne,51,102,,102,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de loup ; cervier,Lyon,30,450,,450,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; d'ours,Langres,,1 434,,3 474,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; d'ours,Lyon,102,2 040,,3 474,,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de veau ; corroyées,Bourgogne,17,714,,2 492,10,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de veau ; en poil,Lyon,1 690,1 690,,2 492,10,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,27,Peaux ; de veau ; tannées,Lyon,59,88,10,2 492,10,,,,,51 708,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Peignes ; de buis,Lyon,3,1,10,,,,,,,1,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pelleterie ; aprestée,Langres,20,60,,1 149,,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pelleterie ; aprestée,Lyon,1 089,1 089,,1 149,,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pelleterie ; crüe,Langres,45,90,,442,10,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pelleterie ; crüe,Lyon,705,352,10,442,10,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pendulles,Bourgogne,4,288,,,,,,,,288,,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pierres ; à faulx,Langres,4 475,895,,2 155,8,,,,,2 330,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pierres ; à faulx,Lyon,6 302,1 260,8,2 155,8,,,,,2 330,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pierres ; de Suisse,Lyon,13,20,5,130,5,,,,,2 330,13,
Jérémy Hervelin,Fonds Gournay - M86,1750,28,Pierres ; de Suisse,Lyon,22 000,110,,130,5,,,,,2 330,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pierres ; de verre,Lyon,45,45,,45,,,,,,2 330,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,28,Pipes ; à fumer,Bourgogne,2,7,10,,,,,,,7,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Plume ; à lit,Lyon,10,12,10,,,,,,,12,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Poil ; de bouc,Lyon,36,7,4,,,,,,,322,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Poil ; de chameau,Lyon,90,315,,,,,,,,322,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Poisson ; mariné,Lyon,26,13,,,,,,,,13,,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Poivre ; noir,Lyon,3,5,8,,,,,,,5,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Poix ; raisine,Lyon,3 915,978,15,,,,,,,978,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Pommes,Lyon,1 000,200,,,,,,,,200,,
Jérémy Hervelin,Fonds Gournay - M85,1750,29,Porcelaine,Bourgogne,410,2 050,,,,,,,,2 050,,
Jérémy Hervelin,Fonds Gournay - M85,1750,30,,,,,,,,,,,,,,cf. p.29
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Pruneaux,Langres,11 305,791,7,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Pruneaux,lyon,51,15,6,,,,,,,806,13,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Quincaille ; de cuivre,Bourgogne,200,400,,859,,,,,,26 797,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Quincaille ; de cuivre,Lyon,270,459,,859,,,,,,26 797,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Quincaille ; de fer,Lyon,825,495,,495,,,,,,26 797,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Quincaille ; de fer et acier,Bourgogne,33 925,25 443,15,25 443,15,,,,,26 797,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Raisin ; sec,Bourgogne,120,36,,,,,,,,36,,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Reliquaires,Langres,,180,,,,,,,,180,,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Ris,Bourgogne,36 971,9 242,15,,,,,,,10 652,3,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Ris,Langres,3 417,683,8,,,,,,,10 652,3,
Jérémy Hervelin,Fonds Gournay - M85,1750,31,Ris,Lyon,4 840,726,,,,,,,,10 652,3,
Jérémy Hervelin,Fonds Gournay - M85,1750,32,Rocaille,Bourgogne,300,300,,,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M85,1750,32,Rocaille,Lyon,46,46,,,,,,,,346,,
Jérémy Hervelin,Fonds Gournay - M85,1750,32,Ruban ; de fil,Lyon,9,6,15,,,,,,,6,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,32,Sang ; de bouquetin,Lyon,12,2,8,,,,,,,2,8,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Saumon ; salé,Bourgogne,1 675,670,,,,,,,,670,,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Scaux ; de bois,Lyon,16,120,,,,,,,,120,,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Soye ; crüe,Lyon,66 745,800 940,,,,,,,,1 431 190,,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Soye ; en fleuret,Lyon,63 025,630 250,,,,,,,,1 431 190,,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Soye ; de poc,Lyon,4,6,,,,,,,,6,,
Jérémy Hervelin,Fonds Gournay - M85,1750,33,Stofiche,Bourgogne,150,22,10,,,,,,,22,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,34,Sucre ; rafiné,Lyon,12,9,,,,,,,,9,,
Jérémy Hervelin,Fonds Gournay - M85,1750,34,Tableaux ; de famille,Lyon,5,25,,,,,,,,25,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Térébenthine,Bourgogne,,1 353,,,,,,,,2 918,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Térébenthine,Lyon,6 260,1 565,,,,,,,,2 918,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Thé,Bourgogne,8,34,,,,,,,,1 153,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Thé,Lyon,279,1 119,,,,,,,,1 153,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Toile ; de Suisse,Lyon,1 518 589,3 037 148,,,,,,,,3 037 148,,
Jérémy Hervelin,Fonds Gournay - M85,1750,35,Tonneaux ; ruides,Langres,19,19,,,,,,,,19,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Fruittes,Lyon,44,44,,,,,,,,44,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Vaches,Bourgogne,11,330,,,,,,,,1 030,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Vaches,Lyon,14,700,,,,,,,,1 030,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Velour,Lyon,225,11 250,,,,,,,,11 250,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Verres ; communs,Lyon,1 483,1 483,,,,,,,,1 531,,
Jérémy Hervelin,Fonds Gournay - M85,1750,36,Verres ; de montre,Lyon,8,48,,,,,,,,1 531,,
Jérémy Hervelin,Fonds Gournay - M85,1750,37,Vin ; de Suisse,Lyon,49,196,,,,,,,,1 993,,
Jérémy Hervelin,Fonds Gournay - M85,1750,37,Vin ; de Suisse,Lyon,52,1 672,,,,,,,,1 993,,
Jérémy Hervelin,Fonds Gournay - M85,1750,37,Vin ; de Suisse,Lyon,5,125,,,,,,,,1 993,,
Jérémy Hervelin,Fonds Gournay - M85,1750,38,Violons,Lyon,77,1 540,,,,,,,,1 540,,
Jérémy Hervelin,Fonds Gournay - M85,1750,38,Vulnéraires ; de Suisse,Lyon,125,62,10,,,,,,,62,10,
