line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Tableau des quantites,1793,,,Europe,Exports,Bled froment,,,5544,0,30800,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
2,Tableau des quantites,1793,,,Europe,Exports,Orge,,,16105,0,138900,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
3,Tableau des quantites,1793,,,Europe,Exports,Maïs,,,69480,0,654000,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
4,Tableau des quantites,1793,,,Europe,Exports,Millet,,,11295,0,75300,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
5,Tableau des quantites,1793,,,Europe,Exports,Ris,,,221834,0,568593,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
6,Tableau des quantites,1793,,,Europe,Exports,Farines,,,148842,0,293634,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
7,Tableau des quantites,1793,,,Europe,Exports,Vermichel,,,11250,0,15000,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
8,Tableau des quantites,1793,,,Europe,Exports,Aricots feves noires,,,922827,0,5328268,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
9,Tableau des quantites,1793,,,Europe,Exports,Amandes,,,642381,0,679626,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
10,Tableau des quantites,1793,,,Europe,Exports,Capres,,,114866,0,84663,livres,,sources/Tableau des quantites/F12_1834B_Exports_1793.csv,AN F12 1834B,1,,,,,Thasectra (Pascal Fontaine),,,,,,,,,,,,
