CHALONS,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,2,4,2,5,16,10,1,2,1,2,0,1,1,3,5,2,0,2,5,3,0,1,1,2,0,0,0,1,1,0,0,2,1,0,4,8,2,0,1,2,1,1,1,0,1,1,1,0,0,2,5,2,2,6,2,3,0,1,2,2,1,11,2,2,1,10,2,1,3,10,4,2,4,11,2,1,7,1,2,4,0,4,4,8,8,246,1670,AIX-EN-PROVENCE,1,,,,
CHAMBERY (SAVOIE-PROPRE),1,1,0,0,1,0,0,2,0,1,1,1,0,0,0,2,0,0,1,1,1,1,1,3,0,0,0,0,0,5,1,0,0,1,0,2,3,1,1,3,1,1,2,1,2,3,1,0,1,2,0,0,0,1,0,6,1,2,5,3,1,2,0,1,1,1,0,0,0,2,1,3,1,1,1,1,0,5,0,0,1,4,2,0,1,0,2,0,2,2,1,1,2,2,4,4,5,0,3,2,0,3,0,2,2,1,0,0,4,4,3,1,3,0,2,4,3,2,1,3,3,2,1,0,3,1,0,2,3,179,1671,AIX-EN-PROVENCE,2,,,,
DIJON,0,1,0,0,2,2,1,2,0,1,1,0,2,0,1,1,1,0,2,4,0,1,2,2,1,0,0,1,0,1,0,2,8,3,1,4,0,2,2,1,1,1,1,2,2,1,2,3,7,2,9,5,2,1,1,0,0,3,5,0,1,3,3,1,1,1,2,3,3,3,3,3,3,0,0,3,1,2,1,4,2,3,0,0,1,0,0,1,2,2,2,3,3,11,4,0,5,1,3,6,1,7,1,3,5,4,6,3,5,8,4,6,9,2,10,3,3,11,6,3,11,7,6,4,4,4,5,5,3,339,1672,AIX-EN-PROVENCE,1,,,,
GRENOBLE,0,2,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,1,1,2,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,3,0,0,2,1,1,1,6,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,4,1,2,1,0,1,3,2,0,0,0,1,1,0,2,0,1,0,3,0,2,2,6,2,2,1,0,1,2,0,0,1,5,1,0,0,3,1,0,1,1,1,3,3,2,1,2,2,3,7,2,5,9,2,3,4,3,19,179,1673,AIX-EN-PROVENCE,2,,,,
LA-ROCHELLE,4,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,4,0,3,2,1,0,7,0,0,1,0,0,0,0,2,1,6,0,1,1,2,0,1,0,2,0,0,1,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,1,1,1,1,2,1,2,1,1,4,1,0,1,1,89,1674,AIX-EN-PROVENCE,1,,,,
LILLE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,3,6,5,1,2,0,0,1,1,0,1,2,0,4,1,1,0,1,3,1,0,0,1,2,3,0,0,0,1,0,1,0,0,3,1,2,0,0,1,3,0,2,0,0,1,0,2,2,2,0,3,1,0,3,2,1,0,2,2,1,2,4,1,1,1,2,3,1,1,3,0,0,2,1,3,1,1,3,0,1,0,0,9,130,1675,AIX-EN-PROVENCE,0,,,,
LIMOGES,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,1,1,0,1,2,0,0,6,0,1,5,9,0,0,0,1,1,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,3,1,0,0,2,1,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,2,4,5,81,1676,AIX-EN-PROVENCE,0,,,,
LYON,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,4,0,0,3,0,1,2,4,2,4,8,0,2,0,1,1,0,0,2,0,1,2,3,3,3,4,1,1,1,1,2,1,2,1,2,4,3,1,1,1,4,3,4,0,1,3,0,0,5,1,4,1,1,2,2,12,2,0,2,1,3,4,2,5,0,3,2,4,3,1,1,8,4,4,2,1,2,4,3,5,3,2,6,3,3,4,3,5,4,4,6,242,1677,AIX-EN-PROVENCE,1,,,,
METZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,8,3,2,0,0,1,0,0,0,0,0,0,0,58,1678,AIX-EN-PROVENCE,1,,,,
MONTAUBAN,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,4,2,3,1,9,2,7,0,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,3,0,1,1,0,1,1,1,0,2,1,0,3,0,0,2,1,2,1,1,0,1,1,1,4,3,1,2,5,0,2,0,3,2,3,3,3,0,2,0,3,5,3,0,1,131,1679,AIX-EN-PROVENCE,2,,,,
MONTPELLIER,4,5,3,7,15,12,5,8,5,16,2,2,1,0,2,3,1,4,5,3,2,4,3,2,1,2,2,0,4,2,1,0,1,3,2,1,0,5,1,0,6,19,31,23,2,3,1,3,16,1,0,1,2,0,1,0,5,5,2,0,0,1,2,2,0,1,5,2,3,3,5,3,1,0,3,0,3,3,3,2,3,4,3,4,7,10,7,19,12,8,10,11,10,4,7,8,3,6,9,2,9,11,10,8,12,7,1,8,10,7,9,7,10,4,10,2,1,10,8,7,13,14,22,11,12,11,6,8,23,720,1680,AIX-EN-PROVENCE,0,,,,
MOULINS,2,4,0,1,0,0,2,6,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,0,1,0,5,1,1,0,1,1,12,0,0,2,3,2,2,2,0,5,7,4,1,5,2,8,3,3,4,2,0,0,1,2,5,1,0,1,1,2,1,0,0,1,0,2,6,0,1,1,2,1,2,0,0,1,1,1,1,1,1,2,1,1,1,0,2,0,1,3,3,1,5,3,0,5,5,5,1,2,2,1,5,4,2,5,5,4,5,3,7,2,3,4,6,11,4,4,5,6,8,9,6,3,17,8,316,1681,AIX-EN-PROVENCE,0,,,,
NANCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,2,1,0,0,6,0,3,1,1,1,2,0,1,3,3,43,1682,AIX-EN-PROVENCE,2,,,,
ORLEANS,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,4,15,7,1,0,0,0,0,0,2,0,0,0,3,0,0,4,10,0,1,2,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,3,4,3,1,0,7,1,4,1,1,1,3,1,2,1,2,0,2,3,1,1,2,0,2,2,3,11,145,1683,AIX-EN-PROVENCE,1,,,,
PARIS,0,2,3,0,1,0,1,1,0,0,1,0,1,1,3,1,1,0,2,1,3,5,0,1,1,2,0,0,0,1,2,5,13,1,4,4,1,2,1,1,1,3,1,2,5,6,4,7,23,7,6,5,2,3,1,5,5,7,6,18,10,3,8,23,15,4,9,5,4,4,7,2,2,4,2,4,1,1,5,16,3,8,7,15,5,15,10,13,19,24,14,8,11,7,8,9,7,11,1,2,5,2,2,4,3,6,8,13,12,14,14,11,11,14,76,15,11,13,5,9,4,9,8,12,12,19,14,41,27,903,1684,AIX-EN-PROVENCE,2,,,,
PERPIGNAN,0,0,3,0,0,1,4,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,3,2,0,0,0,0,0,1,0,51,1685,AIX-EN-PROVENCE,1,,,,
POITIERS,5,3,2,4,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,4,1,0,1,3,0,0,3,5,3,3,15,1,1,4,2,2,0,0,1,0,5,2,0,3,3,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,2,0,1,3,0,1,3,1,4,1,3,1,0,2,2,2,0,0,2,3,1,1,0,8,6,4,3,4,1,4,1,5,6,6,5,8,2,5,6,0,0,4,9,225,1686,AIX-EN-PROVENCE,3,,,,
RENNES,0,3,0,3,1,1,1,6,0,3,0,4,2,9,35,0,1,0,0,0,2,0,1,0,0,1,1,0,2,1,3,0,4,4,1,0,1,5,6,8,1,7,2,4,9,11,12,5,16,14,21,7,18,6,5,6,5,5,13,5,3,7,8,3,13,6,12,5,6,5,7,3,10,4,10,4,6,9,8,2,6,6,10,2,5,3,2,4,1,5,7,4,5,4,8,4,4,5,4,0,3,1,0,6,16,15,3,9,7,8,4,12,4,10,9,10,16,10,8,5,8,7,5,4,11,5,4,30,5,736,1687,AIX-EN-PROVENCE,1,,,,
RIOM,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,3,3,1,1,0,0,0,0,0,2,2,2,1,1,8,2,3,0,2,2,0,1,0,0,6,0,0,3,0,1,3,1,1,0,1,0,1,6,3,5,5,0,3,5,2,3,5,1,5,5,1,3,2,2,1,13,2,2,2,5,5,1,0,1,2,1,0,3,0,1,2,3,0,7,4,4,4,2,2,1,3,1,1,1,2,1,1,3,0,3,2,6,2,0,6,221,1688,AIX-EN-PROVENCE,1,,,,
ROUEN,3,2,1,2,1,0,2,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,12,0,4,0,0,3,0,0,0,0,2,3,0,2,1,17,4,5,0,1,2,1,2,4,0,0,3,0,1,2,1,1,0,0,1,2,1,0,0,1,1,1,0,1,0,2,2,0,0,0,0,0,0,1,1,1,0,0,9,2,0,1,0,6,0,1,0,0,3,0,2,2,0,0,26,0,4,4,2,0,1,24,0,1,2,0,1,0,2,0,14,0,0,5,2,15,240,1689,AIX-EN-PROVENCE,0,,,,
SOISSONS,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,4,1,1,0,1,2,0,1,2,1,2,2,13,5,3,7,3,0,0,0,2,1,4,0,0,1,2,1,4,2,1,5,1,1,2,1,1,0,1,0,1,1,2,4,2,1,1,3,1,0,1,1,4,0,1,0,0,1,1,2,2,3,1,2,2,1,1,2,2,3,4,6,2,2,5,1,0,2,21,2,3,3,2,2,1,1,2,1,1,2,3,7,4,215,1690,AIX-EN-PROVENCE,2,,,,
STRASBOURG,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,2,1,0,0,24,1691,AIX-EN-PROVENCE,2,,,,
TOULOUSE,0,4,1,5,2,3,5,2,0,1,1,2,2,5,0,0,1,0,0,6,2,1,0,1,1,0,0,3,0,0,3,0,1,3,0,0,1,2,1,0,1,0,1,3,2,1,0,1,6,0,1,0,1,1,2,1,2,2,0,0,0,2,1,3,1,1,2,3,1,0,0,1,0,0,2,1,2,0,1,1,0,3,1,1,2,1,5,4,2,3,2,4,3,4,5,2,1,2,1,1,3,1,0,3,2,3,4,1,2,2,2,1,17,7,1,2,0,4,4,1,5,3,2,6,4,3,4,2,3,245,1692,AIX-EN-PROVENCE,6,,,,
TOURS,1,2,3,0,1,0,1,1,1,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,14,7,0,5,3,4,7,1,7,0,1,0,3,4,5,9,22,7,8,4,3,1,2,0,6,2,3,2,0,3,1,4,1,1,1,2,4,3,1,0,2,0,0,2,4,3,6,3,3,7,15,12,8,13,14,12,15,6,4,7,12,9,3,8,8,12,5,7,4,13,1,16,20,14,18,18,7,14,23,14,15,20,16,27,18,16,15,19,15,18,17,15,18,11,14,17,30,836,1693,AIX-EN-PROVENCE,4,,,,
VALENCIENNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,5,3,0,0,0,0,0,1,0,1,0,1,0,2,3,0,0,0,1,2,2,0,2,0,0,1,0,0,0,0,1,1,2,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,4,0,1,0,2,1,0,0,2,1,0,0,2,1,1,4,1,0,2,0,2,0,3,1,0,1,1,2,1,2,6,85,1694,AIX-EN-PROVENCE,4,,,,
"NA (Avignon, Montbelliard, Mulhouse, Dentig, Saarrewarden, etc)",0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,1,4,1,0,1,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1,16,60,1695,AIX-EN-PROVENCE,4,,,,
Total,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,#RIF!,56,68,40,89,96,101,73,145,98,141,138,109,138,144,226,102,107,129,115,94,140,131,114,140,127,122,114,196,310,8528,1696,AIX-EN-PROVENCE,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697,AIX-EN-PROVENCE,4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698,AIX-EN-PROVENCE,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699,AIX-EN-PROVENCE,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,AIX-EN-PROVENCE,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701,AIX-EN-PROVENCE,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,AIX-EN-PROVENCE,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,AIX-EN-PROVENCE,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,AIX-EN-PROVENCE,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,AIX-EN-PROVENCE,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706,AIX-EN-PROVENCE,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,AIX-EN-PROVENCE,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,AIX-EN-PROVENCE,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709,AIX-EN-PROVENCE,14,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,AIX-EN-PROVENCE,4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711,AIX-EN-PROVENCE,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712,AIX-EN-PROVENCE,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713,AIX-EN-PROVENCE,1,,,,
