numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
14,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,1,1772,miel,Rennes,pour l'Angleterre,6620,livres,"0,175",0,"-1158,5",
15,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,1,1772,mouchoirs de soye,Rennes,pour l'Angleterre,70,en nombre,"2,5",0,-175,
16,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,1,1772,noix,Rennes,pour l'Angleterre,93,milliers,"1,5",0,"-139,5",
17,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,1,1772,papier blanc,Rennes,pour l'Angleterre,194,rames,8,0,-1552,
18,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,1,1772,peaux de veau corroyées,Rennes,pour l'Angleterre,7,douzaines,36,0,-252,
19,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,plumes à lit,Rennes,pour l'Angleterre,506,livres,1,0,-506,
20,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,raisine,Rennes,pour l'Angleterre,3050,livres,"0,075",0,"-228,75",
21,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,sardines salées,Rennes,pour l'Angleterre,69,barils,30,0,-2070,
22,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,savon,Rennes,pour l'Angleterre,317,demi caisses,"72,5",0,"-22982,5",
23,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,savon,Rennes,pour l'Angleterre,1200,livres,"0,45",0,-540,
24,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,souffre,Rennes,pour l'Angleterre,3600,livres,"0,1",0,-360,
25,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,sucre terré,Rennes,pour l'Angleterre,129785,livres,"0,4",0,-51914,
26,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,thé,Rennes,pour l'Angleterre,27147,livres,"2,5",0,"-67867,5",
27,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile de Bretagne de halle,Rennes,pour l'Angleterre,42047,aunes,"0,95",0,"-39944,65",
28,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile de Bretagne de Morlaix,Rennes,pour l'Angleterre,324,aunes,"1,5",0,-486,
29,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile de Bretagne serpilliere,Rennes,pour l'Angleterre,400,aunes,"0,5",0,-200,
30,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile cirée,Rennes,pour l'Angleterre,1050,aunes,"1,25",0,"-1312,5",
31,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile coutil,Rennes,pour l'Angleterre,120,aunes,"2,5",0,-300,
32,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile siamoise,Rennes,pour l'Angleterre,200,aunes,"1,75",0,-350,
33,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,vin d'Aubagne,Rennes,pour l'Angleterre,27,barriques,50,0,-1350,
34,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,vin de Bordeaux,Rennes,pour l'Angleterre,19,tonneaux,360,0,-6840,
35,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,vinaigre,Rennes,pour l'Angleterre,"6,17",bariques,30,0,-185,6 barriques 1/6
36,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,vinaigre,Rennes,pour l'Angleterre,12,barrils,18,0,-216,
37,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,caffé de Bourbon,Rennes,pour le Danemark,2782,livres,"0,9",0,"-2503,8",
38,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,caffé des Isles,Rennes,pour le Danemark,8010,livres,"0,7625",0,"-6107,63",
39,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,eau de vie,Rennes,pour le Danemark,80,veltes,"5,5",0,-440,
40,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,fruits crus,Rennes,pour le Danemark,15,futailles,24,0,-360,
41,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,sel,Rennes,pour le Danemark,27,muids,160,0,-4320,
42,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,sel,Rennes,pour le Danemark,112,tonneaux,48,0,-5376,
43,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,sel,Rennes,pour le Danemark,2,barriques,12,0,-24,
44,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,toile siamoise,Rennes,pour le Danemark,217,aunes,"1,75",0,"-379,75",
45,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,2,1772,vin hors,Rennes,pour le Danemark,11,barriques,80,0,-880,
46,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,bas de fil,Rennes,pour l'Espagne,54,douzaines,25,0,-1350,
47,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,beurre,Rennes,pour l'Espagne,6658,livres,"0,55",0,"-3661,9",
48,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,caffé des Isles,Rennes,pour l'Espagne,5643,livres,"0,7625",0,"-4302,79",
49,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,chaussettes de fil,Rennes,pour l'Espagne,100,pièces,2,0,-200,
50,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,chemises bretonnes,Rennes,pour l'Espagne,1100,en nombre,2,0,-2200,
51,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,chemises de toile de Bretagne,Rennes,pour l'Espagne,4037,en nombre,6,0,-24222,
52,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,chemises garnies,Rennes,pour l'Espagne,3431,livres,10,0,-34310,
53,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,chemises de toile de Laval,Rennes,pour l'Espagne,439,en nombre,10,0,-4390,
54,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,confitures,Rennes,pour l'Espagne,1,boëte,25,0,-25,
55,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,cuirs de beuf tannés,Rennes,pour l'Espagne,61,en nombre,36,0,-2196,
56,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,cuirs de genisses corroyés,Rennes,pour l'Espagne,114,en nombre,20,0,-2280,
57,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,fil de couleur à coudre,Rennes,pour l'Espagne,60,livres,"2,25",0,-135,
58,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,joujoux d'enfans,Rennes,pour l'Espagne,6,douzaines,3,0,-18,
59,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,linge ouvré,Rennes,pour l'Espagne,24,draps de lit,18,0,-432,
60,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,linge ouvré serviettes,Rennes,pour l'Espagne,12,douzaines,18,0,-216,
61,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,linge ouvré desouilles,Rennes,pour l'Espagne,12,douzaines,20,0,-240,
62,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,marchandises melées,Rennes,pour l'Espagne,,,0,209,209,valeur de 209 L cy
63,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,mode,Rennes,pour l'Espagne,1,caisse,80,0,-80,
64,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,morue seche,Rennes,pour l'Espagne,6000,livres,"0,25",0,-1500,
65,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,mouchoirs,Rennes,pour l'Espagne,40,douzaines,18,0,-720,
66,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,papier batard commun,Rennes,pour l'Espagne,288,rames,4,0,-1152,
67,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,papier batard fin,Rennes,pour l'Espagne,624,rames,6,0,-3744,
68,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,papier à bulle blanche,Rennes,pour l'Espagne,72,rames,"3,5",0,-252,
69,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,papier à l'étoile fin,Rennes,pour l'Espagne,14,rames,9,0,-126,
70,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,papier gêne fin,Rennes,pour l'Espagne,392,rames,7,0,-2744,
71,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,peaux de veau corroyées,Rennes,pour l'Espagne,509,douzaines,36,0,-18324,
72,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,poisson salé,Rennes,pour l'Espagne,6250,livres,"0,25",0,"-1562,5",
73,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,poivre,Rennes,pour l'Espagne,300,livres,"1,4",0,-420,
74,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,porc salé,Rennes,pour l'Espagne,9770,livres,"0,35",0,"-3419,5",
75,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,poudre à poudrer et pomade,Rennes,pour l'Espagne,1,caisse,50,0,-50,
76,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,3,1772,saindoux,Rennes,pour l'Espagne,519,livres,"0,45",0,"-233,55",
77,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne,Rennes,pour l'Espagne,297899,pièces,"6,25",0,"-1861868,75",
78,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne,Rennes,pour l'Espagne,354975,aunes,"1,5",0,"-532462,5",
79,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne large,Rennes,pour l'Espagne,153586,pièces,12,0,-1843032,
80,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne à carreau,Rennes,pour l'Espagne,76308,aunes,1,0,-76308,
81,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne crée large,Rennes,pour l'Espagne,242719,aunes,"1,5",0,"-364078,5",
82,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne entre large,Rennes,pour l'Espagne,4600,aunes,"1,25",0,-5750,
83,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne gracienne,Rennes,pour l'Espagne,2103100,aunes,"1,4",0,-2944340,
84,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne de halle,Rennes,pour l'Espagne,1163,aunes,"0,95",0,"-1104,85",
85,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne de ménage,Rennes,pour l'Espagne,,,0,1728,1728,valeur de 1728 L cy
86,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne d'Olonne,Rennes,pour l'Espagne,420,aunes,"1,25",0,-525,
87,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne rosconne,Rennes,pour l'Espagne,2400,aunes,"1,05",0,-2520,
88,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne à voile,Rennes,pour l'Espagne,12,pièces,70,0,-840,
89,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Bretagne à voile,Rennes,pour l'Espagne,1700,aunes,"0,95",0,-1615,
90,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,toile de Laval,Rennes,pour l'Espagne,100,aunes,"1,3",0,-130,
91,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,vin de Bordeaux,Rennes,pour l'Espagne,5,barriques,90,0,-450,
92,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,vin de Bordeaux,Rennes,pour l'Espagne,400,bouteilles,"0,75",0,-300,
93,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,beuf salé,Rennes,pour la Hollande,983,livres,"0,25",0,"-245,75",
94,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,beurre,Rennes,pour la Hollande,705060,livres,"0,55",0,-387783,
95,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,bois d'ebenne,Rennes,pour la Hollande,160000,livres,"0,1",0,-16000,
96,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,bois rouge,Rennes,pour la Hollande,80000,livres,"0,0875",0,-7000,
97,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,borax,Rennes,pour la Hollande,58940,livres,3,0,-176820,
98,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,caffé de Bourbon,Rennes,pour la Hollande,1206000,livres,"0,9",0,-1085400,
99,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,caffé des Isles,Rennes,pour la Hollande,536568,livres,"0,7625",0,"-409133,1",
100,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,canelle,Rennes,pour la Hollande,3920,livres,7,0,-27440,
101,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,chemises garnies,Rennes,pour la Hollande,12,en nombre,10,0,-120,
102,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,cire jaune,Rennes,pour la Hollande,530,livres,"1,5",0,-795,
103,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,curiosité coquillage,Rennes,pour la Hollande,2,caisses,100,0,-200,
104,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,etoffe de soye,Rennes,pour la Hollande,415,livres,40,0,-16600,
105,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,fruits crus,Rennes,pour la Hollande,,,0,160,160,valeur de 160 L cy
106,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,gomme lacque,Rennes,pour la Hollande,103370,livres,2,0,-206740,
107,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,4,1772,guingans,Rennes,pour la Hollande,1674,pièces,10,0,-16740,
108,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,huitres à la daube,Rennes,pour la Hollande,920,barils,20,0,-18400,
109,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,indigo,Rennes,pour la Hollande,1500,livres,"7,07917",0,"-10618,75",
110,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,miel,Rennes,pour la Hollande,300,barriques,60,0,-18000,
111,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,miel,Rennes,pour la Hollande,8337,livres,"0,175",0,"-1458,98",unité de quantité absente
112,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,nankin,Rennes,pour la Hollande,2145,pièces,4,0,-8580,
113,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,papier batard commun,Rennes,pour la Hollande,288,rames,4,0,-1152,
114,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,papier batard fin,Rennes,pour la Hollande,2536,rames,6,0,-15216,
115,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,papier gêne fin,Rennes,pour la Hollande,16686,rames,7,0,-116802,
116,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,papier à l'ecu fin,Rennes,pour la Hollande,17322,rames,9,0,-155898,
117,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,papier à l'étoile fin,Rennes,pour la Hollande,7480,rames,9,0,-67320,
118,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,parchemin,Rennes,pour la Hollande,,,0,1750,1750,valeur de 1750 L cy
119,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,rhubarbe,Rennes,pour la Hollande,1284,livres,4,0,-5136,
120,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,rocou,Rennes,pour la Hollande,8250,livres,"0,78",0,-6435,78 L %
121,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,salpetre,Rennes,pour la Hollande,327420,livres,"0,5",0,-163710,
122,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,sucre brut,Rennes,pour la Hollande,219400,livres,"0,25",0,-54850,
123,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,sucre terré,Rennes,pour la Hollande,254720,livres,"0,4",0,-101888,
124,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,suif,Rennes,pour la Hollande,73175,livres,"0,45",0,"-32928,75",
125,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,thé,Rennes,pour la Hollande,211520,livres,"2,5",0,-528800,
126,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,beurre,Rennes,pour le Nord,6000,livres,"0,55",0,-3300,
127,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,caffé des Isles,Rennes,pour le Nord,615719,livres,"0,7625",0,"-469485,74",
128,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,indigo,Rennes,pour le Nord,35,livres,"7,07917",0,"-247,77",
129,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,peaux de veau corroyées,Rennes,pour le Nord,91,douzaines,36,0,-3276,
130,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,sel,Rennes,pour le Nord,62,muids,160,0,-9920,
131,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,sucre terré,Rennes,pour le Nord,512243,livres,"0,4",0,"-204897,2",
132,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,sucre teste,Rennes,pour le Nord,14060,livres,"0,3",0,-4218,
133,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,5,1772,bazanne tannés,Rennes,pour le Portugal,50,douzaines,7,0,-350,
134,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,bas de laine,Rennes,pour le Portugal,600,livres,6,0,-3600,
135,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,beurre,Rennes,pour le Portugal,6970,livres,"0,55",0,"-3833,5",
136,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,caffé des Isles,Rennes,pour le Portugal,1844,livres,"0,7625",0,"-1406,05",
137,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,chemises bretonnes,Rennes,pour le Portugal,300,en nombre,2,0,-600,
138,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,citrons et oranges,Rennes,pour le Portugal,20,milliers,18,0,-360,
139,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,cuirs de beuf tannés,Rennes,pour le Portugal,55,en nombre,36,0,-1980,
140,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,cuirs de genisses,Rennes,pour le Portugal,5842,en nombre,20,0,-116840,
141,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,curiosité coquillage,Rennes,pour le Portugal,2,caisses,100,0,-200,
142,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,drap de Sedan,Rennes,pour le Portugal,12,pièces,350,0,-4200,
143,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,eau de vie,Rennes,pour le Portugal,39,veltes,"5,5",0,"-214,5",
144,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,etamine de laine,Rennes,pour le Portugal,240,livres,3,0,-720,
145,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,etoffe de soye,Rennes,pour le Portugal,252,livres,40,0,-10080,
146,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,gans communs,Rennes,pour le Portugal,400,livres,3,0,-1200,
147,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Sorties – 1772.csv,Local,Exports,6,1772,marchandises melées,Rennes,pour le Portugal,,,0,297,297,valeur de 297 L cy
