numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
14,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,1,1754,cuirs de vache,Rennes,pour l'Angleterre,"144,00",en nombre,"24,00000",0,-3456,
15,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,1,1754,cuivre rouge ouvré,Rennes,pour l'Angleterre,"300,00",livres,"1,50000",0,-450,
16,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,1,1754,eau de vie,Rennes,pour l'Angleterre,"6,00",bariques,"68,00000",0,-408,
17,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,1,1754,eau de vie,Rennes,pour l'Angleterre,"30 941,00",veltes,"2,50000",0,"-77352,5",
18,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fayance,Rennes,pour l'Angleterre,"10,00",douzaines,"3,28750",0,"-32,88",prix incertain
19,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fer en barre,Rennes,pour l'Angleterre,"330,00",livres,"0,15000",0,"-49,5",
20,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,filain,Rennes,pour l'Angleterre,"22 350,00",livres,"0,25000",0,"-5587,5",
21,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fruits crus,Rennes,pour l'Angleterre,"206,00",paniers,"6,00000",0,-1236,
22,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fruits crus,Rennes,pour l'Angleterre,"120,00",livres,"0,10000",0,-12,
23,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fruits crus,Rennes,pour l'Angleterre,,,"0,00000",187,187,valeur de 187 L
24,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fruits secs,Rennes,pour l'Angleterre,"1,00",barils,"6,00000",0,-6,
25,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,fruits secs,Rennes,pour l'Angleterre,"14 000,00",livres,"0,25000",0,-3500,
26,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,futaillerie de St Claude,Rennes,pour l'Angleterre,"340,00",douzaines,"1,20000",0,-408,
27,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,gans de femme,Rennes,pour l'Angleterre,"2,00",douzaines,"6,00000",0,-12,
28,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,huile d'olive,Rennes,pour l'Angleterre,"4,00",bariques,"300,00000",0,-1200,
29,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,huile d'olive,Rennes,pour l'Angleterre,"791,00",pots,"2,50000",0,"-1977,5",
30,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,indigo,Rennes,pour l'Angleterre,"12,00",livres,"5,00000",0,-60,
31,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,jupons de toile,Rennes,pour l'Angleterre,"12,00",en nombre,"6,00000",0,-72,
32,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,marchandises meslées,Rennes,pour l'Angleterre,,,"0,00000",1137,1137,valeur de 1137 L
33,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,mercerie,Rennes,pour l'Angleterre,,,"0,00000",600,600,valeur de 600 L
34,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,miel,Rennes,pour l'Angleterre,"76 050,00",livres,"0,10000",0,-7605,10 L %
35,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,mouchoirs de cotton,Rennes,pour l'Angleterre,"53,00",en nombre,"15,00000",0,-795,
36,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,noir de fumée,Rennes,pour l'Angleterre,"200,00",barils,"0,17500",0,-35,
37,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,noix,Rennes,pour l'Angleterre,"25 000,00",en nombre,"0,00075",0,"-18,75",15 L %%
38,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,oeufs,Rennes,pour l'Angleterre,"200,00",douzaines,"0,20000",0,-40,
39,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,papier,Rennes,pour l'Angleterre,"387,00",rames,"6,00000",0,-2322,
40,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,peinture,Rennes,pour l'Angleterre,"600,00",livres,"0,30000",0,-180,
41,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,poivre,Rennes,pour l'Angleterre,"25,00",livres,"1,20000",0,-30,
42,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,porcelaine,Rennes,pour l'Angleterre,"7,00",caisses,"500,00000",0,-3500,
43,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,porcelaine,Rennes,pour l'Angleterre,"40,00",pièces,"0,00000",0,0,"""40 pièces à ce qu'on voudra"""
44,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,porcelaine,Rennes,pour l'Angleterre,,,"0,00000",210,210,valeur de 210 L cy
45,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,potterie de terre,Rennes,pour l'Angleterre,"3,00",paniers,"30,00000",0,-90,
46,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,2,1754,poudre à poudrer,Rennes,pour l'Angleterre,"550,00",livres,"0,30000",0,-165,
47,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,pruneaux,Rennes,pour l'Angleterre,"12,00",barils,"30,00000",0,-360,
48,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,raisins secs,Rennes,pour l'Angleterre,"1,00",barils,"20,00000",0,-20,
49,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,reglisse,Rennes,pour l'Angleterre,"6,00",livres,"0,15000",0,"-0,9",
50,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,ris,Rennes,pour l'Angleterre,"50,00",livres,"0,25000",0,"-12,5",
51,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,ruban de soye,Rennes,pour l'Angleterre,"12,00",aunes,"0,35000",0,"-4,2",
52,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,savon,Rennes,pour l'Angleterre,"150,00",caisses,"120,00000",0,-18000,
53,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,savon,Rennes,pour l'Angleterre,"3 262,00",livres,"0,45000",0,"-1467,9",
54,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,sel,Rennes,pour l'Angleterre,"106,50",muids,"70,00000",0,-7455,
55,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,siamoise,Rennes,pour l'Angleterre,,,"0,00000",1020,1020,valeur de 1020 L cy
56,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,souffre,Rennes,pour l'Angleterre,"40,00",livres,"0,15000",0,-6,
57,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,sucre brut,Rennes,pour l'Angleterre,"132 160,00",livres,"0,26000",0,"-34361,6",26 L %
58,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,sucre en pain,Rennes,pour l'Angleterre,"2 610,00",livres,"0,60000",0,-1566,
59,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,suif,Rennes,pour l'Angleterre,"6 600,00",livres,"0,40000",0,-2640,
60,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,tabatière de carton,Rennes,pour l'Angleterre,"6,00",en nombre,"2,00000",0,-12,
61,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,taffia,Rennes,pour l'Angleterre,"57,00",veltes,"2,50000",0,"-142,5",
62,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,thé,Rennes,pour l'Angleterre,"112 124,00",livres,"3,75000",0,-420465,
63,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile baptiste,Rennes,pour l'Angleterre,"75,00",aunes,"9,60000",0,-720,
64,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne blanche,Rennes,pour l'Angleterre,"500,00",aunes,"2,00000",0,-1000,
65,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne diverses,Rennes,pour l'Angleterre,"670,00",aunes,"2,25000",0,"-1507,5",
66,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne cirée,Rennes,pour l'Angleterre,"64,00",pièces,"4,50000",0,-288,
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne cirée,Rennes,pour l'Angleterre,,,"0,00000",3800,3800,valeur de 3800 L cy
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne de cotton,Rennes,pour l'Angleterre,"932,00",aunes,"2,50000",0,-2330,
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne crée large,Rennes,pour l'Angleterre,"400,00",aunes,"1,30000",0,-520,
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne étroite,Rennes,pour l'Angleterre,"30,00",pièces,"20,00000",0,-600,
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne de halle,Rennes,pour l'Angleterre,"55 680,00",aunes,"1,50000",0,-83520,
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne langerneau,Rennes,pour l'Angleterre,"1 700,00",aunes,"0,90000",0,-1530,
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne Morlaix,Rennes,pour l'Angleterre,"1 952,00",aunes,"1,50000",0,-2928,
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne d'Ollone,Rennes,pour l'Angleterre,"65,00",pièces,"60,00000",0,-3900,
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne Pouldavie,Rennes,pour l'Angleterre,"6 212,00",aunes,"2,00000",0,-12424,
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne Rosconne,Rennes,pour l'Angleterre,"490,00",aunes,"0,90000",0,-441,
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne serpillière,Rennes,pour l'Angleterre,"6 100,00",aunes,"0,50000",0,-3050,
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,3,1754,toile de Bretagne Vitrée,Rennes,pour l'Angleterre,"160,00",aunes,"0,50000",0,-80,
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,toile de Laval,Rennes,pour l'Angleterre,"114,00",aunes,"2,50000",0,-285,
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,verres à boire,Rennes,pour l'Angleterre,"26,00",douzaines,"1,50000",0,-39,
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin de Bordeaux,Rennes,pour l'Angleterre,"56,33",bariques,"80,00000",0,"-4506,67",
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin de Bordeaux,Rennes,pour l'Angleterre,"3,00",tiercons,"55,00000",0,-165,
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin du Cap,Rennes,pour l'Angleterre,"6,00",bariques,"0,00000",0,0,12 L la bouteille
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin de Frontignan,Rennes,pour l'Angleterre,"1,00",barique,"180,00000",0,-180,
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vinaigre,Rennes,pour l'Angleterre,"5,00",barils,"9,00000",0,-45,
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vinaigre,Rennes,pour l'Angleterre,"35,00",quarts,"9,00000",0,-315,
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,amandes,Rennes,pour le Danemark,"6 000,00",livres,"0,30000",0,-1800,30 L %
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,dentelles de fil,Rennes,pour le Danemark,"6,00",aunes,"1,25000",0,"-7,5",
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,eau de raisine,Rennes,pour le Danemark,"24,00",fioles,"1,20000",0,"-28,8",
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,eau de vie,Rennes,pour le Danemark,"829,00",veltes,"2,50000",0,"-2072,5",prix incertain
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,figues,Rennes,pour le Danemark,"6,00",cabas,"5,00000",0,-30,
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,gands,Rennes,pour le Danemark,"28,00",paires,"0,60000",0,"-16,8",
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,raisins,Rennes,pour le Danemark,"4,00",barils,"20,00000",0,-80,
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,savon,Rennes,pour le Danemark,"319,00",livres,"0,45000",0,"-143,55",
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,sucre en pain,Rennes,pour le Danemark,"80,00",livres,"0,60000",0,-48,
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,thé,Rennes,pour le Danemark,"597,00",livres,"3,75000",0,"-2238,75",
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,toile baptiste,Rennes,pour le Danemark,"12,00",aunes,"9,50000",0,-114,
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,toile de Pouldavie,Rennes,pour le Danemark,"60,00",aunes,"2,00000",0,-120,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin de Bordeaux,Rennes,pour le Danemark,"5,00",bariques,"77,50000",0,"-387,5",À 75 à 80 L
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vin de Bordeaux,Rennes,pour le Danemark,"1,00",tiercon,"52,50000",0,"-52,5",À 50 à 55 L
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,4,1754,vinaigre,Rennes,pour le Danemark,"2,00",bariques,"19,00000",0,-38,À 18 à 20 L
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,bas de fil,Rennes,pour l'Espagne,"68,00",livres,"0,00000",0,0,À 30 S et 3 L
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,beure,Rennes,pour l'Espagne,"4 130,00",livres,"0,40000",0,-1652,
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,bonnets de toile,Rennes,pour l'Espagne,"48,00",en nombre,"1,80000",0,"-86,4",
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,caffé des Isles,Rennes,pour l'Espagne,"40,00",livres,"0,90000",0,-36,
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,chandelle,Rennes,pour l'Espagne,"450,00",livres,"0,40000",0,-180,
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,chaussettes de fil,Rennes,pour l'Espagne,"25,00",douzaines,"20,00000",0,-500,
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,chemises de Bretagne,Rennes,pour l'Espagne,"11 269,00",en nombre,"5,50000",0,"-61979,5",À 4 L à 7 L
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,cire jaune,Rennes,pour l'Espagne,"90,00",livres,"1,62500",0,"-146,25",À 30 d 35 S
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,confitures,Rennes,pour l'Espagne,"109,00",caissons,"1,00000",0,-109,
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,confitures,Rennes,pour l'Espagne,"200,00",livres,"1,00000",0,-200,
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,cuirs de boeuf corroyés,Rennes,pour l'Espagne,"11 269,00",en nombre,"26,00000",0,-292994,
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,cuirs de génisses corroyés,Rennes,pour l'Espagne,"2 787,00",en nombre,"6,00000",0,-16722,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,cuirs de vache corroyés,Rennes,pour l'Espagne,"70,00",en nombre,"24,00000",0,-1680,
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,eau de vie,Rennes,pour l'Espagne,"744,00",veltes,"2,50000",0,-1860,
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,etamine du Mans,Rennes,pour l'Espagne,"18,00",balles,"60,00000",0,-1080,
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,etamine du Mans,Rennes,pour l'Espagne,"581,25",aunes,"4,00000",0,-2325,3 et 5 L
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,etoffe de soye,Rennes,pour l'Espagne,"192,00",livres,"40,00000",0,-7680,
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,fil de couleur,Rennes,pour l'Espagne,"240,00",livres,"2,25000",0,-540,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,morues seches,Rennes,pour l'Espagne,"20 300,00",livres,"0,30000",0,-6090,
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,napes et serviettes,Rennes,pour l'Espagne,"1,00",ballot,"1400,00000",0,-1400,
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,papier batard fin,Rennes,pour l'Espagne,"1 656,00",rames,"12,00000",0,-19872,
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,papier batard commun,Rennes,pour l'Espagne,"2 560,00",rames,"2,50000",0,-6400,
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,papier bulle blanche,Rennes,pour l'Espagne,"176,00",rames,"4,00000",0,-704,
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,papier gene fin,Rennes,pour l'Espagne,"5 616,00",rames,"15,00000",0,-84240,
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,peaux de veau corroyées,Rennes,pour l'Espagne,"550,25",douzaines,"28,00000",0,-15407,
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,sel,Rennes,pour l'Espagne,"67,00",muids,"70,00000",0,-4690,
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,5,1754,sel,Rennes,pour l'Espagne,"4,00",tonneaux,"50,00000",0,-200,
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,sucre blanc,Rennes,pour l'Espagne,"110 600,00",livres,"0,45000",0,-49770,45 L %
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,sucre cassonnade,Rennes,pour l'Espagne,"100,00",livres,"0,40000",0,-40,
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,suif,Rennes,pour l'Espagne,"11 418,00",livres,"0,40000",0,"-4567,2",
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,thé,Rennes,pour l'Espagne,"150,00",livres,"3,75000",0,"-562,5",
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,toile baptiste,Rennes,pour l'Espagne,"14,00",aunes,"9,50000",0,-133,
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,toile de Bretagne beurieres,Rennes,pour l'Espagne,"2 372,00",aunes,"1,87500",0,"-4447,5",À 35 à 40 S
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,toile de Bretagne à carreaux,Rennes,pour l'Espagne,"40 887,00",aunes,"1,50000",0,"-61330,5",
136,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,toile de Bretagne de chanvre,Rennes,pour l'Espagne,"1 123,00",aunes,"1,62500",0,"-1824,88",À 20 à 45 S
137,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1754.csv,Local,Exports,6,1754,toile de Bretagne de cotton,Rennes,pour l'Espagne,"40,00",aunes,"2,50000",0,-100,
