numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
28,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,azur,Rennes,d'Hollande,"38 830,00",livres,"0,75000",0,"-29122,5",
29,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,balaine coupée,Rennes,d'Hollande,"411,00",livres,"3,00000",0,-1233,
30,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,boeuf salé,Rennes,d'Hollande,"350,00",barils,"55,00000",0,-19250,
31,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,boeuf salé,Rennes,d'Hollande,"984,00",livres,"0,30000",0,"-295,2",
32,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,beurre,Rennes,d'Hollande,"315,00",livres,"0,50000",0,"-157,5",
33,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,bierre,Rennes,d'Hollande,"766,00",bariques,"28,00000",0,-21448,
34,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,bierre,Rennes,d'Hollande,"16,00",tierçons,"18,00000",0,-288,
35,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,bleu,Rennes,d'Hollande,"488,00",livres,"0,75000",0,-366,
36,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,2,1779,boutons de coco,Rennes,d'Hollande,"138,00",livres,"1,00000",0,-138,
37,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,bray et goudron,Rennes,d'Hollande,"102,00",barils,"28,00000",0,-2856,
38,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cercles de bois,Rennes,d'Hollande,"6,00",fournitures,"18,00000",0,-108,
39,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,ceruze,Rennes,d'Hollande,"12,00",bariques,"180,00000",0,-2160,
40,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,ceruze,Rennes,d'Hollande,"1 780,00",livres,"0,25000",0,-445,
41,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,clous de fer,Rennes,d'Hollande,"1 244,00",livres,"0,30000",0,"-373,2",
42,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cornes à lanterne,Rennes,d'Hollande,"1,00",barique,"400,00000",0,-400,
43,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cornes à lanterne,Rennes,d'Hollande,"50,00",livres,"3,00000",0,-150,
44,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cordages de chanvre,Rennes,d'Hollande,"116 000,00",livres,"0,40000",0,-46400,
45,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,coton de Smirne,Rennes,d'Hollande,"3 060,00",livres,"1,50000",0,-4590,
46,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,crayons,Rennes,d'Hollande,"350,00",livres,"2,00000",0,-700,
47,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,creusets,Rennes,d'Hollande,"1,00",tonneau,"600,00000",0,-600,
48,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,crin,Rennes,d'Hollande,"6 400,00",livres,"1,00000",0,-6400,
49,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cuivre,Rennes,d'Hollande,"1 300,00",livres,"1,40000",0,-1820,
50,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,cuivre,Rennes,d'Hollande,"748,00",planches,"1,40000",0,"-1047,2",
51,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,epicerie,Rennes,d'Hollande,"1 069,00",livres,"2,00000",0,-2138,
52,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,etamines à pavillon,Rennes,d'Hollande,"3,00",caisses,"400,00000",0,-1200,
53,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,etamines à pavillon,Rennes,d'Hollande,"400,00",pièces,"50,00000",0,-20000,
54,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,etamines à pavillon,Rennes,d'Hollande,"630,00",livres,"1,50000",0,-945,
55,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en barres,Rennes,d'Hollande,"461 850,00",livres,"0,20000",0,-92370,
56,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; blanc,Rennes,d'Hollande,"37,00",barils,"120,00000",0,-4440,
57,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; blanc,Rennes,d'Hollande,"12 104,00",livres,"0,75000",0,-9078,
58,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en bottes,Rennes,d'Hollande,"775,00",bottes,"10,00000",0,-7750,
59,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en bottes,Rennes,d'Hollande,"45 000,00",livres,"0,20000",0,-9000,
60,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en cercles,Rennes,d'Hollande,"42 170,00",livres,"0,30000",0,-12651,
61,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en enclumes,Rennes,d'Hollande,"412,00",livres,"0,50000",0,-206,
62,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en etock,Rennes,d'Hollande,"538,00",livres,"0,50000",0,-269,
63,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en plaques,Rennes,d'Hollande,"630,00",livres,"0,10000",0,-63,
64,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en poids,Rennes,d'Hollande,"1 000,00",livres,"0,20000",0,-200,
65,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en pots,Rennes,d'Hollande,"6 850,00",livres,"0,15000",0,"-1027,5",
66,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en scies,Rennes,d'Hollande,"1 000,00",livres,"0,75000",0,-750,
67,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en taule,Rennes,d'Hollande,"1 145,00",livres,"0,30000",0,"-343,5",8S.6S
68,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,3,1779,Fer ; en taule,Rennes,d'Hollande,"300,00",feuilles,"1,25000",0,-375,
69,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,fil de fer,Rennes,d'Hollande,"936,00",livres,"0,60000",0,"-561,6",
70,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,fil de leton,Rennes,d'Hollande,"37,00",livres,"1,50000",0,"-55,5",
71,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,fromage d'hollande,Rennes,d'Hollande,"764 785,00",livres,"0,40000",0,-305914,
72,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,geroffle,Rennes,d'Hollande,"60,00",livres,"10,00000",0,-600,
73,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,graines de lin,Rennes,d'Hollande,"2 539,00",sacs,"10,00000",0,-25390,
74,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,graines de lin,Rennes,d'Hollande,"176,00",barils,"20,00000",0,-3520,
75,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,graines de lin,Rennes,d'Hollande,"176 890,00",livres,"0,15000",0,"-26533,5",
76,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,gruau,Rennes,d'Hollande,"2 370,00",livres,"0,15000",0,"-355,5",
77,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,harangs blancs,Rennes,d'Hollande,"83,00",barils,"40,00000",0,-3320,
78,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,Huile ; de graine,Rennes,d'Hollande,"24,00",pièces,"300,00000",0,-7200,
79,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,Huile ; de graine,Rennes,d'Hollande,"190 140,00",livres,"0,35000",0,-66549,
80,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,Huile ; de poisson,Rennes,d'Hollande,"17 600,00",livres,"0,35000",0,-6160,
81,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,jambons,Rennes,d'Hollande,"1 426,00",livres,"0,60000",0,"-855,6",
82,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,laine,Rennes,d'Hollande,"927,00",livres,"1,25000",0,"-1158,75",
83,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,limes,Rennes,d'Hollande,"6 285,00",livres,"0,60000",0,-3771,
84,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,lin cru,Rennes,d'Hollande,"300,00",livres,"0,60000",0,-180,
85,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,liqueurs,Rennes,d'Hollande,"2 800,00",pots,"2,50000",0,-7000,
86,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,lustres,Rennes,d'Hollande,"854,00",livres,"1,00000",0,-854,
87,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,marchandises meslées,Rennes,d'Hollande,,,"0,00000",420,420,valeur de 420 L
88,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,mêches de tarrieres et herminettes,Rennes,d'Hollande,"5,00",tonneaux,"1000,00000",0,-5000,
89,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,mercerie,Rennes,d'Hollande,"499,00",livres,"2,00000",0,-998,
90,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,mercerie,Rennes,d'Hollande,,,"0,00000",700,700,valeur de 700 L
91,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,ozier,Rennes,d'Hollande,"2 600,00",livres,"0,10000",0,-260,
92,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,papier blanc,Rennes,d'Hollande,"1 780,00",livres,"1,50000",0,-2670,
93,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,piment,Rennes,d'Hollande,"698,00",livres,"0,50000",0,-349,
94,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,planches de sapin,Rennes,d'Hollande,"20 691,00",livres,"1,00000",0,-20691,
95,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,Plomb ; en planches,Rennes,d'Hollande,"37 000,00",livres,"0,25000",0,-9250,
96,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,Plomb ; en saumon,Rennes,d'Hollande,"13 600,00",livres,"0,20000",0,-2720,
97,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,plumes,Rennes,d'Hollande,"1,00",barique,"300,00000",0,-300,
98,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,poivre,Rennes,d'Hollande,"10,00",balles,"140,00000",0,-1400,
99,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,poivre,Rennes,d'Hollande,"1,00",baril,"70,00000",0,-70,
100,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,poivre,Rennes,d'Hollande,"3 129,00",livres,"1,30000",0,"-4067,7",
101,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,4,1779,quincaille de fer,Rennes,d'Hollande,"3 380,00",livres,"1,00000",0,-3380,
102,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,quincaille de fer et acier,Rennes,d'Hollande,"6 450,00",livres,"1,00000",0,-6450,
103,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,quincaille de fer et acier,Rennes,d'Hollande,,,"0,00000",2560,2560,valeur de 2560 L
104,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,rassade,Rennes,d'Hollande,"2 580,00",livres,"1,00000",0,-2580,
105,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,saumons salés,Rennes,d'Hollande,"9,00",bariques,"150,00000",0,-1350,
106,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,soude,Rennes,d'Hollande,"450,00",livres,"0,07500",0,"-33,75",
107,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,tabac en feuilles,Rennes,d'Hollande,"2 908 910,00",livres,"0,90000",0,-2618019,90L L%
108,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,verres à boire,Rennes,d'Hollande,"416,00",livres,"2,00000",0,-832,
109,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,vin du Rhin,Rennes,d'Hollande,"52,00",bouteilles,"3,00000",0,-156,
110,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,Bois ; de construction,Rennes,du Nord,"240,00",pièces,"35,00000",0,-8400,30L à 40L
111,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,Bois ; merrain,Rennes,du Nord,"3 120,00",douelles,"0,20000",0,-624,
112,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,chanvre cru,Rennes,du Nord,"80 000,00",livres,"0,38000",0,-30400,38L L%
113,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,cuivre rouge,Rennes,du Nord,"39 112,00",livres,"1,50000",0,-58668,
114,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,cuivre rouge,Rennes,du Nord,"1 163,00",planches,"6,00000",0,-6978,
115,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,fer en taule,Rennes,du Nord,"4 250,00",livres,"0,40000",0,-1700,
116,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,mats,Rennes,du Nord,"4,00",en nombre,"0,00000",0,0,100 à 600L
117,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,morue verte,Rennes,du Nord,"14,00",barils,"30,00000",0,-420,
118,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,Planches ; de Prusse,Rennes,du Nord,"1 693,00",en nombre,"4,00000",0,-6772,
119,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,Planches ; de sapin,Rennes,du Nord,"2 362,00",en nombre,"1,00000",0,-2362,
120,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,plomb en saumon,Rennes,du Nord,"67 810,00",livres,"0,20000",0,-13562,
121,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,poutres,Rennes,du Nord,"106,00",en nombre,"50,00000",0,-5300,
122,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,soliveaux,Rennes,du Nord,"1 840,00",en nombre,"15,00000",0,-27600,
123,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,amandes,Rennes,de Portugal,"750,00",livres,"0,30000",0,-225,
124,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,citrons et oranges,Rennes,de Portugal,"111 900,00",en nombre,"0,05000",0,-5595,
125,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,figues,Rennes,de Portugal,"1 290,00",livres,"0,25000",0,"-322,5",
126,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,marchandises meslées,Rennes,de Portugal,,,"0,00000",68,68,valeur de 68L
127,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,5,1779,vin de Portugal,Rennes,de Portugal,"144,00",pots,"1,50000",0,-216,
128,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,billons de sapin,Rennes,de Russie,"73,00",en nombre,"10,00000",0,-730,
129,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,bray et goudron,Rennes,de Russie,"1 804,00",barils,"25,00000",0,-45100,
130,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,chanvre cru,Rennes,de Russie,"2 623 285,00",livres,"0,38000",0,"-996848,3",38L L%
131,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,ecopes,Rennes,de Russie,"252,00",en nombre,"1,50000",0,-378,
132,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,fer en barres,Rennes,de Russie,"449 230,00",livres,"0,20000",0,-89846,
133,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,marchandises meslées,Rennes,de Russie,,,"0,00000",132,132,valeur de 132L
134,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,mats,Rennes,de Russie,"37,00",en nombre,"0,00000",0,0,De 100 à 600L
135,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,mats matreaux,Rennes,de Russie,"32,00",en nombre,"30,00000",0,-960,
136,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,nattes,Rennes,de Russie,"1 450,00",en nombre,"0,50000",0,-725,
137,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,pelleterie,Rennes,de Russie,"1,00",caisse,"150,00000",0,-150,
138,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,planches de sapin,Rennes,de Russie,"5 721,00",en nombre,"1,25000",0,"-7151,25",
139,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,acier,Rennes,de la Suède,"489,00",barils,"50,00000",0,-24450,
140,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,acier,Rennes,de la Suède,"4 000,00",livres,"0,35000",0,-1400,
141,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,Bois ; Espars,Rennes,de la Suède,"7,00",en nombre,"0,75000",0,"-5,25",
142,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,Bois ; merrain,Rennes,de la Suède,"3 810,00",douelles,"0,20000",0,-762,
143,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,bray et goudron,Rennes,de la Suède,"1 968,00",barils,"25,00000",0,-49200,
144,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1779.csv,Local,Imports,6,1779,chanvre cru,Rennes,de la Suède,"18 000,00",livres,"0,38000",0,-6840,38L L%
