numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
53,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bray et goudron,Rennes,de la Flandre,60,barils,24,0,-1440,
54,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,cuivre en planches,Rennes,de la Flandre,64000,livres,"1,4",0,-89600,
55,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,eau de senteur,Rennes,de la Flandre,100,pots,6,0,-600,
56,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,acier,Rennes,d'Hollande,160,barils,30,0,-4800,
57,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,acier,Rennes,d'Hollande,28200,livres,"0,35",0,-9870,
58,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,amidon,Rennes,d'Hollande,570,livres,"0,2",0,-114,
59,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,argent vif,Rennes,d'Hollande,6094,livres,5,0,-30470,
60,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,armes blanches ; sabres,Rennes,d'Hollande,600,en nombre,2,0,-1200,
61,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,armes à feu ; fusils,Rennes,d'Hollande,800,en nombre,8,0,-6400,
62,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,azur,Rennes,d'Hollande,44756,livres,"0,75",0,-33567,
63,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bajutapeaux,Rennes,d'Hollande,500,pièces,20,0,-10000,
64,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bayette,Rennes,d'Hollande,24,pièces,18,0,-432,
65,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bierre,Rennes,d'Hollande,545,bariques,25,0,-13625,
66,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bled froment,Rennes,d'Hollande,29,last,400,0,-11600,
67,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,3,1775,bled seigle,Rennes,d'Hollande,107820,livres,"0,075",0,"-8086,5",
68,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,bleu,Rennes,d'Hollande,5600,livres,"0,75",0,-4200,
69,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,bois esparts,Rennes,d'Hollande,533,en nombre,1,0,-533,
70,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,boulets de canon,Rennes,d'Hollande,24450,en nombre,0,0,0,la L 2 S ou 10L %
71,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,boutons de coco,Rennes,d'Hollande,846,livres,"0,9",0,"-761,4",
72,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,braule,Rennes,d'Hollande,300,pièces,8,0,-2400,
73,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,bray et goudron,Rennes,d'Hollande,200,barils,24,0,-4800,
74,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,canettes de grez,Rennes,d'Hollande,600,en nombre,"0,5",0,-300,
75,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,canons de fer de 9 L de balle,Rennes,d'Hollande,40,en nombre,300,0,-12000,
76,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,canons de fer de 6 L de balle,Rennes,d'Hollande,180,en nombre,200,0,-36000,
77,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,caves de 6 flacons,Rennes,d'Hollande,600,en nombre,6,0,-3600,
78,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,ceruze,Rennes,d'Hollande,1064,livres,"0,2",0,"-212,8",
79,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,chanvre cru,Rennes,d'Hollande,442890,livres,"0,275",0,"-121794,75",
80,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,chasselas,Rennes,d'Hollande,300,pièces,20,0,-6000,
81,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,corots,Rennes,d'Hollande,300,pièces,8,0,-2400,
82,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,couperose,Rennes,d'Hollande,16040,livres,"0,09",0,"-1443,6",9L L%
83,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,coupis,Rennes,d'Hollande,200,pièces,10,0,-2000,
84,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,couteaux,Rennes,d'Hollande,1300,douzaines,"1,5",0,-1950,
85,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,couvertures de laine,Rennes,d'Hollande,22,en nombre,12,0,-264,
86,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,cuivre ouvré,Rennes,d'Hollande,6728,livres,"1,75",0,-11774,
87,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,cuivres en planches,Rennes,d'Hollande,184224,livres,"1,4",0,"-257913,6",
88,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,epicerie fine,Rennes,d'Hollande,210,livres,8,0,-1680,
89,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,étamine à pavillon,Rennes,d'Hollande,1,pièce de 20 aulnes,22,0,-22,
90,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fer en barres,Rennes,d'Hollande,217690,livres,"0,2",0,-43538,
91,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fer blanc,Rennes,d'Hollande,15,barils,120,0,-1800,
92,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fer en cercles,Rennes,d'Hollande,70080,livres,"0,3",0,-21024,
93,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fer en enclumes,Rennes,d'Hollande,1987,livres,"0,5",0,"-993,5",
94,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,feves,Rennes,d'Hollande,20,last,300,0,-6000,
95,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fil de fer,Rennes,d'Hollande,2500,livres,"0,6",0,-1500,
96,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,fromage d'Hollande,Rennes,d'Hollande,80180,livres,"0,3",0,-24054,
97,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,gingembre,Rennes,d'Hollande,1750,livres,"0,21",0,"-367,5",
98,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,graine de lin,Rennes,d'Hollande,97,barils,20,0,-1940,
99,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,4,1775,graine de lin,Rennes,d'Hollande,3336,sacs,10,0,-33360,
100,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,horlogerie ; pendules,Rennes,d'Hollande,3,en nombre,0,0,0,"""De 20L à 100L pièce"""
101,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,huile de graine,Rennes,d'Hollande,36,bariques,160,0,-5760,
102,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,huile de graine,Rennes,d'Hollande,7756,livres,"0,35",0,"-2714,6",
103,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,llimes,Rennes,d'Hollande,560,livres,"0,5",0,-280,
104,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,lin cru,Rennes,d'Hollande,3255,livres,"0,6",0,-1953,
105,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,manches de gaffe,Rennes,d'Hollande,600,en nombre,"0,5",0,-300,
106,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,marchandises meslées,Rennes,d'Hollande,,,0,500,500,valeur de 500 L cy
107,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,mats,Rennes,d'Hollande,591,en nombre,0,0,0,"""de 100 à 600L pièce"""
108,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,Mats ; matreaux,Rennes,d'Hollande,105,en nombre,25,0,-2625,
109,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,mercerie,Rennes,d'Hollande,5153,livres,2,0,-10306,
110,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,néganepeaux,Rennes,d'Hollande,300,pièces,20,0,-6000,
111,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,padoux,Rennes,d'Hollande,88,pièces,6,0,-528,
112,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,papier blanc,Rennes,d'Hollande,11,rames,12,0,-132,
113,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,papier blanc,Rennes,d'Hollande,299,livres,"1,5",0,"-448,5",
114,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,piment,Rennes,d'Hollande,700,livres,"0,5",0,-350,
115,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,planches de sapin,Rennes,d'Hollande,13092,en nombre,1,0,-13092,
116,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,plomb en planches,Rennes,d'Hollande,4070,livres,"0,25",0,"-1017,5",
117,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,plomb en saumon,Rennes,d'Hollande,451390,livres,"0,2",0,-90278,
118,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,plumes,Rennes,d'Hollande,1,caisse,20,0,-20,
119,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,plumes,Rennes,d'Hollande,61,livres,5,0,-305,
120,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,poivre,Rennes,d'Hollande,20723,livres,"1,2",0,"-24867,6",
121,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,poutreaux,Rennes,d'Hollande,65,en nombre,20,0,-1300,
122,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,quincaille de fer,Rennes,d'Hollande,29104,livres,"0,75",0,-21828,
123,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,quincaille de fer,Rennes,d'Hollande,,,0,8400,8400,valeur de 8400 L
124,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,rassade,Rennes,d'Hollande,716,masses,15,0,-10740,
125,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,riz,Rennes,d'Hollande,2,barils,90,0,-180,
126,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,riz,Rennes,d'Hollande,43200,livres,"0,2",0,-8640,
127,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,tabac en feuilles,Rennes,d'Hollande,376650,livres,"0,25",0,"-94162,5",
128,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,toile platille,Rennes,d'Hollande,112,pièces,5,0,-560,
129,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,5,1775,vernis,Rennes,d'Hollande,2916,livres,1,0,-2916,
130,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,avirons,Rennes,du Nord,260,en nombre,"2,5",0,-650,
131,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bled froment,Rennes,du Nord,264,last,400,0,-105600,
132,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bled seigle,Rennes,du Nord,90,last,300,0,-27000,
133,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bois campeche,Rennes,du Nord,180,en nombre,"0,5",0,-90,
134,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bois de chesne,Rennes,du Nord,,,0,1300,1300,valeur de 1300L cy
135,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bois de construction,Rennes,du Nord,2701,pièces,30,0,-81030,
136,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bois esparts,Rennes,du Nord,48,en nombre,1,0,-48,
137,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bois merrain,Rennes,du Nord,7150,douelles,"0,2",0,-1430,
138,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,bray et goudron,Rennes,du Nord,27,barils,24,0,-648,
139,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,chanvre cru,Rennes,du Nord,507310,livres,"0,275",0,"-139510,25",27L 10S L%
140,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,cordage de chanvre,Rennes,du Nord,25100,livres,"0,3",0,-7530,30L L%
141,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,cuivre en planches,Rennes,du Nord,442289,livres,"1,4",0,"-619204,6",
142,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,fer en barres,Rennes,du Nord,315200,livres,"0,2",0,-63040,
143,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,fer blanc,Rennes,du Nord,30,barils,120,0,-3600,
144,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,fer en taule,Rennes,du Nord,6,caisses,160,0,-960,
145,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,graine de lin,Rennes,du Nord,338080,livres,"0,15",0,-50712,
146,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,jambons,Rennes,du Nord,245,livres,"0,6",0,-147,
147,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,lin cru,Rennes,du Nord,1700,livres,"0,6",0,-1020,
148,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,marchandises meslées,Rennes,du Nord,,,0,189,189,valeur de 189L cy
149,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,mats,Rennes,du Nord,49,en nombre,0,0,0,De 100 à 600L pièce
150,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,mats matreaux,Rennes,du Nord,5,en nombre,25,0,-125,
151,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,pelleterie,Rennes,du Nord,1,pacquet,160,0,-160,
152,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,planches de sapin,Rennes,du Nord,2461,en nombre,1,0,-2461,
153,Cyril CANET,AD44_C 717,Local/Rennes/Rennes – Entrées – 1775.csv,Local,Imports,6,1775,plomb en saumon,Rennes,du Nord,118000,livres,"0,2",0,-23600,
