numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,ains à pêcher,Rennes,de Hollande,"6 000,00",en nombre,"0,02500",0,-150,
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,alun,Rennes,de Hollande,"5 100,00",livres,"0,20000",0,-1020,
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,amidon,Rennes,de Hollande,"195,00",livres,"0,20000",0,-39,
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,azur,Rennes,de Hollande,"1 805,00",livres,"0,65000",0,"-1173,25",
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,balance de cuivre,Rennes,de Hollande,"10,00",livres,"1,50000",0,-15,
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,baleine coupée,Rennes,de Hollande,"40,00",livres,"3,75000",0,-150,
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,batons vernis,Rennes,de Hollande,"6,00",en nombre,"1,50000",0,-9,
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,boeuf salé,Rennes,de Hollande,"16,00",barils,"33,00000",0,-528,
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,boeuf salé,Rennes,de Hollande,"6,00",tierçons,"50,00000",0,-300,
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,bierre,Rennes,de Hollande,"266,00",bariques,"20,00000",0,-5320,
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,bois fustel,Rennes,de Hollande,"1 196,00",livres,"0,15000",0,"-179,4",
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,bois de gayac,Rennes,de Hollande,"80 000,00",livres,"0,06000",0,-4800,À 6 L le %
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,boutons de coco,Rennes,de Hollande,"174,00",livres,"1,00000",0,-174,
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,bray,Rennes,de Hollande,"100,00",barils,"22,00000",0,-2200,
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,brosserie,Rennes,de Hollande,"25,00",livres,"1,00000",0,-25,
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,brosses à goudronner,Rennes,de Hollande,"200,00",en nombre,"0,25000",0,-50,
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,canelle,Rennes,de Hollande,"107,00",livres,"7,00000",0,-749,
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,ceruze,Rennes,de Hollande,"7 007,00",livres,"0,15000",0,"-1051,05",
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,4,1759,chanvre,Rennes,de Hollande,"3 600,00",livres,"0,20000",0,-720,
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,charbon de terre,Rennes,de Hollande,"100,00",tonneaux,"40,00000",0,-4000,
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,charbon de terre,Rennes,de Hollande,"597,00",bariques,"10,00000",0,-5970,
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,charbon de terre,Rennes,de Hollande,"1 278,00",juttes,"6,00000",0,-7668,
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,colle,Rennes,de Hollande,"2 100,00",livres,"0,40000",0,-840,
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cornes,Rennes,de Hollande,"22 000,00",feuilles,"0,10000",0,-2200,
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,couperose,Rennes,de Hollande,"2 100,00",livres,"0,07500",0,"-157,5",
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,craye,Rennes,de Hollande,"3 200,00",livres,"0,02500",0,-80,
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,creusets d'Allemagne,Rennes,de Hollande,"7 800,00",livres,"0,30000",0,-2340,
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cuivre jaune,Rennes,de Hollande,"6 942,00",livres,"1,25000",0,"-8677,5",
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cuivre ouvré,Rennes,de Hollande,"28,00",livres,"1,50000",0,-42,
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cuivre en planches,Rennes,de Hollande,"10 058,00",livres,"1,25000",0,"-12572,5",
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cuivre rouge,Rennes,de Hollande,"40,00",plaques,"5,00000",0,-200,
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,cuivre vieux,Rennes,de Hollande,"6 000,00",livres,"1,00000",0,-6000,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,drogueries,Rennes,de Hollande,"450,00",livres,"2,00000",0,-900,
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,eau forte,Rennes,de Hollande,"35,00",en nombre,"1,50000",0,"-52,5",aucune unité de quantité
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,esparts,Rennes,de Hollande,"400,00",en nombre,"1,00000",0,-400,
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,etain pour soudure,Rennes,de Hollande,"1 719,00",livres,"1,00000",0,-1719,
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fer en barres,Rennes,de Hollande,"454 985,00",livres,"0,15000",0,"-68247,75",
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fer blanc simple,Rennes,de Hollande,"53,00",barils,"75,00000",0,-3975,
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fer en taule,Rennes,de Hollande,"7 200,00",livres,"0,25000",0,-1800,
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fil de fer,Rennes,de Hollande,"2 800,00",livres,"0,50000",0,-1400,
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fil de leton,Rennes,de Hollande,"200,00",livres,"1,25000",0,-250,
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,fil à voile,Rennes,de Hollande,"17 000,00",livres,"0,45000",0,-7650,À 45 L le %
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,5,1759,flacon de verre,Rennes,de Hollande,"2 561,00",en nombre,"0,50000",0,"-1280,5",
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,fleaux de balance,Rennes,de Hollande,"400,00",livres,"0,25000",0,-100,
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,fromage,Rennes,de Hollande,"332 802,00",livres,"0,20000",0,"-66560,4",
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,gaudron,Rennes,de Hollande,"2 768,00",barils,"22,00000",0,-60896,
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,gaudron,Rennes,de Hollande,"1 103,00",bariques,"36,00000",0,-39708,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,graine de lin,Rennes,de Hollande,"1 505,00",sacs,"10,00000",0,-15050,
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,harangs,Rennes,de Hollande,"26,00",barils,"18,00000",0,-468,
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,horloges,Rennes,de Hollande,"140,00",en nombre,"50,00000",0,-7000,
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,houblon,Rennes,de Hollande,"480,00",livres,"0,10000",0,-48,
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,huile de lin,Rennes,de Hollande,"8 020,00",livres,"0,30000",0,-2406,
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,huile de lin,Rennes,de Hollande,"5,00",barils,"30,00000",0,-150,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,huile de lin,Rennes,de Hollande,"47,00",bariques,"120,00000",0,-5640,
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,huile d'olive,Rennes,de Hollande,"72 452,00",livres,"0,50000",0,-36226,
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,lacque fine,Rennes,de Hollande,"10,00",livres,"4,00000",0,-40,doute sur la marchandise
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,lard,Rennes,de Hollande,"10,00",barils,"25,00000",0,-250,
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,letton,Rennes,de Hollande,"9,00",livres,"1,00000",0,-9,
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,limes,Rennes,de Hollande,"187,00",livres,"0,40000",0,"-74,8",
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,lin en masse,Rennes,de Hollande,"10 186,00",livres,"0,35000",0,"-3565,1",
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,mats,Rennes,de Hollande,"161,00",en nombre,"100,00000",0,-16100,
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,mines de plomb,Rennes,de Hollande,"170,00",livres,"0,25000",0,"-42,5",
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,morue seche,Rennes,de Hollande,"251 400,00",livres,"0,25000",0,-62850,
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,morue verte,Rennes,de Hollande,"1 360,00",livres,"0,25000",0,-340,
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,noir de fumée,Rennes,de Hollande,"50,00",livres,"0,90000",0,-45,
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,6,1759,papier,Rennes,de Hollande,"168,00",rames,"12,00000",0,-2016,
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,paumelles à voilier,Rennes,de Hollande,"200,00",en nombre,"0,10000",0,-20,
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,pipes à fumer,Rennes,de Hollande,"380,00",grosses,"2,25000",0,-855,
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,planches de Prusse,Rennes,de Hollande,"3 065,00",en nombre,"4,00000",0,-12260,
136,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,planches de sapin,Rennes,de Hollande,"7 957,00",en nombre,"0,75000",0,"-5967,75",
137,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,plomb en grenaille,Rennes,de Hollande,"1 000,00",livres,"0,25000",0,-250,
138,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,plumes à écrire,Rennes,de Hollande,"10 200,00",en nombre,"0,01250",0,"-127,5",
139,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,plumes à écrire,Rennes,de Hollande,"13,50",livres,"5,00000",0,"-67,5",
140,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,poivre,Rennes,de Hollande,"7 005,00",livres,"1,20000",0,-8406,
141,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,quincaillerie,Rennes,de Hollande,"1 184,00",livres,"2,00000",0,-2368,
142,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,ris,Rennes,de Hollande,"900,00",livres,"0,20000",0,-180,
143,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,rocu,Rennes,de Hollande,"20,00",livres,"0,50000",0,-10,
144,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1759.csv,Local,Imports,7,1759,rouets à filer,Rennes,de Hollande,"1,00",en nombre,"2,50000",0,"-2,5",
