numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
22,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,chapeaux de satin,Rennes,pour l'Espagne,"3,00",en nombre,"6,00000",0,-18,
23,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,chaussettes de fil,Rennes,pour l'Espagne,"322,00",douzaines,"18,00000",0,-5796,
24,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,chemises bretonnes,Rennes,pour l'Espagne,"2 950,00",en nombre,"4,00000",0,-11800,nombre incertain
25,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,chemises de toile de Laval garnies,Rennes,pour l'Espagne,"320,00",en nombre,"7,50000",0,-2400,
26,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,chemises unies,Rennes,pour l'Espagne,"2 353,00",en nombre,"4,00000",0,-9412,
27,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,courtes pointes,Rennes,pour l'Espagne,"4,00",en nombre,"30,00000",0,-120,
28,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,coutil chiné,Rennes,pour l'Espagne,"237,00",aunes,"2,00000",0,-474,
29,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,couvertures pour cheval,Rennes,pour l'Espagne,"60,00",en nombre,"6,00000",0,-360,
30,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,couvertures de gros bazin,Rennes,pour l'Espagne,"57,00",en nombre,"7,50000",0,"-427,5",
31,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,couvertures de laine,Rennes,pour l'Espagne,"40,00",en nombre,"24,00000",0,-960,
32,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,couvertures de laine,Rennes,pour l'Espagne,,,"0,00000",241,241,valeur de 241 L cy
33,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,cuirs de boeuf tanées,Rennes,pour l'Espagne,"12 924,00",en nombre,"20,00000",0,-258480,
34,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,cuirs de genisse coroyés ,Rennes,pour l'Espagne,"3 862,00",en nombre,"8,00000",0,-30896,
35,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,cuivre ouvré,Rennes,pour l'Espagne,"264,00",livres,"1,60000",0,"-422,4",
36,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,culottes de laine tricottées,Rennes,pour l'Espagne,"22,00",en nombre,"8,00000",0,-176,
37,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,drap des prises,Rennes,pour l'Espagne,"86,00",aunes,"10,00000",0,-860,
38,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,2,1761,drap des prises,Rennes,pour l'Espagne,,,"0,00000",522,522,valeur de 522 L cy
39,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,drap ecarlatte des prises,Rennes,pour l'Espagne,"13,00",aunes,"20,00000",0,-260,
40,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,etame,Rennes,pour l'Espagne,"596,00",pièces,"30,00000",0,-17880,
41,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,etamines,Rennes,pour l'Espagne,"83,00",aunes,"2,00000",0,-166,
42,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,etamines,Rennes,pour l'Espagne,,,"0,00000",2750,2750,valeur de 2750 L cy
43,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,fer en marmittes,Rennes,pour l'Espagne,"9 050,00",livres,"0,15000",0,"-1357,5",
44,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,fil blanc,Rennes,pour l'Espagne,"154,00",livres,"3,00000",0,-462,
45,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,fil de Rennes,Rennes,pour l'Espagne,"400,00",livres,"3,00000",0,-1200,
46,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,flanelle,Rennes,pour l'Espagne,"1 783,00",aunes,"1,25000",0,"-2228,75",
47,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,fusils,Rennes,pour l'Espagne,"19,00",en nombre,"10,00000",0,-190,
48,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,gans de peaux,Rennes,pour l'Espagne,"180,00",paires,"0,50000",0,-90,
49,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,graisse,Rennes,pour l'Espagne,"11 582,00",livres,"0,30000",0,"-3474,6",
50,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,habits de drap galonné,Rennes,pour l'Espagne,"1,00",en nombre,"200,00000",0,-200,
51,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,habits de drap unis,Rennes,pour l'Espagne,"1,00",en nombre,"100,00000",0,-100,
52,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,housses de cheval,Rennes,pour l'Espagne,"11,00",en nombre,"15,00000",0,-165,
53,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,jarretières de laine,Rennes,pour l'Espagne,"64,00",pièces,"4,00000",0,-256,
54,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,jupons piquées,Rennes,pour l'Espagne,"6,00",en nombre,"12,00000",0,-72,
55,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,lard,Rennes,pour l'Espagne,"2 770,00",livres,"0,25000",0,"-692,5",
56,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,manchettes brodées,Rennes,pour l'Espagne,"360,00",paires,"6,00000",0,-2160,
57,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,mantelets,Rennes,pour l'Espagne,"4,00",en nombre,"20,00000",0,-80,
58,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,marchandises meslées,Rennes,pour l'Espagne,,,"0,00000","32274,75","32274,75",valeur de 32274 L 15 S cy
59,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,morue seche,Rennes,pour l'Espagne,"20 000,00",livres,"0,20000",0,-4000,
60,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,mouchoirs de Cholet,Rennes,pour l'Espagne,"288,00",en nombre,"1,25000",0,-360,
61,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,mouchoirs de fil,Rennes,pour l'Espagne,"70,00",pièces,"15,00000",0,-1050,
62,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,mouchoirs de Rouen,Rennes,pour l'Espagne,"48,00",en nombre,"1,50000",0,-72,
63,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,Nankin,Rennes,pour l'Espagne,"18,00",pièces,"24,00000",0,-432,
64,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,3,1761,Nankin,Rennes,pour l'Espagne,"428,00",aunes,"3,00000",0,-1284,
65,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,napes damasées,Rennes,pour l'Espagne,"120,00",en nombre,"10,75000",0,-1290,
66,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,papier communs,Rennes,pour l'Espagne,"2 548,00",aunes,"3,00000",0,-7644,
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,papier fin,Rennes,pour l'Espagne,"39,00",cahiers,"0,40000",0,"-15,6",
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,peaux de veaux coroyées,Rennes,pour l'Espagne,"1 545,00",douzaines,"24,00000",0,-37080,
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,pekin,Rennes,pour l'Espagne,"66,00",aunes,"4,00000",0,-264,
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,plomb en grenaille,Rennes,pour l'Espagne,"583,00",livres,"0,25000",0,"-145,75",
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,poudre jeaune,Rennes,pour l'Espagne,"58,00",aunes,"8,00000",0,-464,nom de marchandise incertain
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,poudre fine,Rennes,pour l'Espagne,"440,00",livres,"0,30000",0,-132,
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,ratine,Rennes,pour l'Espagne,"12,00",aunes,"2,00000",0,-24,
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,ras de St Cir,Rennes,pour l'Espagne,"70,00",aunes,"2,50000",0,-175,nom de marchandise incertain
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,rubans de soye,Rennes,pour l'Espagne,"104,00",pièces,"12,00000",0,-1248,
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,serges des prises,Rennes,pour l'Espagne,"563,00",aunes,"1,25000",0,"-703,75",
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,serures de bois,Rennes,pour l'Espagne,"12,00",en nombre,"0,60000",0,"-7,2",
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,siamoise,Rennes,pour l'Espagne,"242,00",aunes,"2,50000",0,-605,
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,souliers,Rennes,pour l'Espagne,"1 148,00",paires,"4,00000",0,-4592,
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,soye,Rennes,pour l'Espagne,"4,00",livres,"40,00000",0,-160,
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,sucre en pain,Rennes,pour l'Espagne,"1 394,00",livres,"0,75000",0,"-1045,5",
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,tabac des prises,Rennes,pour l'Espagne,"205 925,00",livres,"0,30000",0,"-61777,5",
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,tapisseries de Bayonne,Rennes,pour l'Espagne,"93,00",aunes,"4,00000",0,-372,
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,4,1761,toile baptiste de 12 aunes,Rennes,pour l'Espagne,"3,00",pièces,"48,00000",0,-144,
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile baptiste,Rennes,pour l'Espagne,"180,00",aunes,"4,00000",0,-720,
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne 3 aunes,Rennes,pour l'Espagne,"200,00",aunes,"3,00000",0,-600,
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne blanche,Rennes,pour l'Espagne,"192,00",aunes,"2,00000",0,-384,
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne à carreaux,Rennes,pour l'Espagne,"90 035,00",aunes,"0,85000",0,"-76529,75",
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de combourge,Rennes,pour l'Espagne,"200,00",aunes,"0,75000",0,-150,
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne crée large,Rennes,pour l'Espagne,"45 870,00",aunes,"1,30000",0,-59631,
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne crüe,Rennes,pour l'Espagne,"698,00",aunes,"1,00000",0,-698,
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne diverse,Rennes,pour l'Espagne,"120 648,00",aunes,"0,75000",0,-90486,
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne etroite,Rennes,pour l'Espagne,"267 688,00",pièces,"7,00000",0,-1873816,
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne etroite,Rennes,pour l'Espagne,"189 284,00",aunes,"0,75000",0,-141963,
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de Fougères,Rennes,pour l'Espagne,"3 600,00",aunes,"0,70000",0,-2520,
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne gratienne,Rennes,pour l'Espagne,"1 421 834,00",aunes,"1,40000",0,"-1990567,6",
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne grise,Rennes,pour l'Espagne,"412,00",aunes,"1,00000",0,-412,
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne entre large,Rennes,pour l'Espagne,"11 662,00",aunes,"1,00000",0,-11662,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de halle,Rennes,pour l'Espagne,"6 417,00",aunes,"0,90000",0,"-5775,3",
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de haut brins,Rennes,pour l'Espagne,"2 120,00",aunes,"1,45000",0,-3074,
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de languerneau,Rennes,pour l'Espagne,"2 824,00",aunes,"1,15000",0,"-3247,6",
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne large,Rennes,pour l'Espagne,"36 641,00",pièces,"10,00000",0,-366410,
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne large,Rennes,pour l'Espagne,"40 387,00",aunes,"1,50000",0,"-60580,5",
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de Morlaix,Rennes,pour l'Espagne,"400,00",aunes,"1,40000",0,-560,
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de pontavid,Rennes,pour l'Espagne,"300,00",aunes,"1,25000",0,-375,nom de marchandise incertain
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de rosconne,Rennes,pour l'Espagne,"35 520,00",aunes,"0,90000",0,-31968,
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne de St George,Rennes,pour l'Espagne,"1 007,00",aunes,"1,10000",0,"-1107,7",
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne à voile,Rennes,pour l'Espagne,"60,00",pièces,"10,00000",0,-600,
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Bretagne à voile,Rennes,pour l'Espagne,"124 045,00",aunes,"0,75000",0,"-93033,75",
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile caladaris,Rennes,pour l'Espagne,"42,00",aunes,"2,50000",0,-105,
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile guingands,Rennes,pour l'Espagne,"7 742,00",aunes,"1,50000",0,-11613,
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile grise,Rennes,pour l'Espagne,"1 122,00",aunes,"1,00000",0,-1122,
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile d'Hollande,Rennes,pour l'Espagne,"15,00",aunes,"5,00000",0,-75,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile d'Hollande fine de 36 aunes,Rennes,pour l'Espagne,"26,00",pièces,"180,00000",0,-4680,
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile façon d'Hollande,Rennes,pour l'Espagne,"288,00",aunes,"3,50000",0,-1008,
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Laval,Rennes,pour l'Espagne,"9 700,00",varres,"2,50000",0,-24250,unité de quantité inconnue
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile de Laval,Rennes,pour l'Espagne,"6 856,00",aunes,"2,25000",0,-15426,
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,5,1761,toile ouvré,Rennes,pour l'Espagne,"204,50",aunes,"2,25000",0,"-460,13",
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile peinte,Rennes,pour l'Espagne,"590,00",pièces,"40,00000",0,-23600,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile peinte,Rennes,pour l'Espagne,"720,50",pièces,"30,00000",0,-21615,
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile peinte,Rennes,pour l'Espagne,"6,00",pièces,"60,00000",0,-360,
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile peinte en camajeux,Rennes,pour l'Espagne,"10,00",pièces,"45,00000",0,-450,nom de marchandise incertain
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile royale,Rennes,pour l'Espagne,"225,00",aunes,"3,00000",0,-675,
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,velour,Rennes,pour l'Espagne,"3,00",aunes,"24,00000",0,-72,
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,velour de coton,Rennes,pour l'Espagne,"85,00",pièces,"40,00000",0,-3400,
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,toile de quintin,Rennes,pour l'Espagne,,,"0,00000",1058,1058,valeur de 1058 L cy
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,caffé de Bourbon,Rennes,pour la Flandre,"291 960,00",livres,"1,00000",0,-291960,
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,marchandises meslées,Rennes,pour la Flandre,,,"0,00000","7609,7","7609,7",valeur de 609 L 14 S cy
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,thé,Rennes,pour la Flandre,"3 698,00",livres,"3,00000",0,-11094,
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,antimoine,Rennes,pour la Hollande,"806,00",livres,"0,60000",0,"-483,6",
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,armoisin,Rennes,pour la Hollande,"89,00",pièces,"42,50000",0,"-3782,5",À 40 à 45 L
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,bas de fil,Rennes,pour la Hollande,"112,00",douzaines,"24,00000",0,-2688,
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,bas de laine,Rennes,pour la Hollande,"3 057,00",paires,"3,00000",0,-9171,
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,bas de laine,Rennes,pour la Hollande,,,"0,00000",220,220,valeur de 220 L cy
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,beure,Rennes,pour la Hollande,"93 054,00",livres,"0,35000",0,"-32568,9",
136,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,bois rouge,Rennes,pour la Hollande,"17 500,00",livres,"0,14000",0,-2450,14 L %
137,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1761.csv,Local,Exports,6,1761,caffé de Bourbon,Rennes,pour la Hollande,"77 671,00",livres,"1,00000",0,-77671,
