numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
30,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,cottonade,Rennes,pour l'Angleterre,"334,50",aulnes,"1,50000",0,"-501,75",
31,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,couty,Rennes,pour l'Angleterre,"37,00",pièces,"36,00000",0,-1332,
32,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,couty,Rennes,pour l'Angleterre,"164,00",aulnes,"2,50000",0,-410,
33,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,cuir de vache en poil,Rennes,pour l'Angleterre,"47,00",en nombre,"0,00000",0,0,pas d'indication de prix
34,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,dentelles,Rennes,pour l'Angleterre,"3,00",coupons,"0,00000",0,0,pas d'indication de prix
35,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,droguerie,Rennes,pour l'Angleterre,,,"0,00000",30,30,valeur de 30 L  cy
36,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,eau de vie,Rennes,pour l'Angleterre,"4,00",barriques,"90,00000",0,-360,
37,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,eau de vie,Rennes,pour l'Angleterre,"3,00",tiercons,"60,00000",0,-180,
38,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,eau de vie,Rennes,pour l'Angleterre,"7 979,25",veltes,"3,00000",0,"-23937,75",
39,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,eguillettes,Rennes,pour l'Angleterre,"5,00",livres,"3,00000",0,-15,nom de marchandise incertain
40,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,epiceries,Rennes,pour l'Angleterre,"60,00",livres,"2,50000",0,-150,prix incertain
41,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,etoupes,Rennes,pour l'Angleterre,"2 200,00",livres,"0,15000",0,-330,15L %
42,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,eventails,Rennes,pour l'Angleterre,"1,50",douzaine,"0,36000",0,"-0,54","36,00%"
43,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fer en verges,Rennes,pour l'Angleterre,"19 550,00",livres,"0,14000",0,-2737,140 L%%
44,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fer vieux,Rennes,pour l'Angleterre,"28 000,00",livres,"0,16000",0,-4480,prix incertain
45,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,ficelle,Rennes,pour l'Angleterre,"25,00",livres,"0,75000",0,"-18,75",aucune unité de quantité. Probablement des livres
46,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fil à coudre,Rennes,pour l'Angleterre,"82,00",livres,"4,50000",0,-369,
47,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fil de Rennes,Rennes,pour l'Angleterre,"32,00",livres,"3,50000",0,-112,
48,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,filain,Rennes,pour l'Angleterre,"1 712,00",livres,"0,25000",0,-428,
49,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,figues,Rennes,pour l'Angleterre,"4,00",barils,"12,00000",0,-48,
50,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,figues,Rennes,pour l'Angleterre,"300,00",livres,"0,20000",0,-60,20 L%
51,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fruis crû,Rennes,pour l'Angleterre,"9,00",boisseaux,"1,50000",0,"-13,5",1L 10 S
52,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fruits secs,Rennes,pour l'Angleterre,"1 500,00",livres,"0,10000",0,-150,10 L %
53,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,2,1749,fruits secs,Rennes,pour l'Angleterre,,,"0,00000",36,36,
54,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,funin,Rennes,pour l'Angleterre,"1 400,00",livres,"1,75000",0,-2450,marchandise non identifiée
55,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,gans communs,Rennes,pour l'Angleterre,"7,50",douzaines de paires,"3,54167",0,"-26,56",
56,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,gaudron,Rennes,pour l'Angleterre,"3,00",barils,"22,00000",0,-66,
57,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,graisse,Rennes,pour l'Angleterre,"1 521,00",livres,"0,30000",0,"-456,3",
58,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,huile de lain,Rennes,pour l'Angleterre,"10,00",pots,"1,00000",0,-10,
59,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,jarres de terre,Rennes,pour l'Angleterre,"2,00",barils,"20,00000",0,-40,
60,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,indigo,Rennes,pour l'Angleterre,"13,00",livres,"3,75000",0,"-48,75",
61,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,langues salées,Rennes,pour l'Angleterre,"2,00",fréquins,"30,00000",0,-60,
62,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,lard salé,Rennes,pour l'Angleterre,"14,00",fréquins,"20,00000",0,-280,
63,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,lignes de pesches,Rennes,pour l'Angleterre,"100,00",livres,"1,50000",0,-150,
64,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,livres,Rennes,pour l'Angleterre,,,"0,00000",20,20,valeur de 20 L cy
65,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,mercerie,Rennes,pour l'Angleterre,,,"0,00000",780,780,valeur de 780 L cy
66,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,miel,Rennes,pour l'Angleterre,"34 100,00",livres,"0,10000",0,-3410,10 L %
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,moucade,Rennes,pour l'Angleterre,"24,00",aunes,"6,00000",0,-144,
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,mouchoirs de Rouen,Rennes,pour l'Angleterre,"3,00",douzaines,"13,00000",0,-39,
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,noirs de fumée,Rennes,pour l'Angleterre,"100,00",barils,"0,17500",0,"-17,5",
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,noix,Rennes,pour l'Angleterre,"5,00",barriques,"9,00000",0,-45,
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,noix,Rennes,pour l'Angleterre,"453,50",milliers,"1,50000",0,"-680,25",
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,oeufs,Rennes,pour l'Angleterre,"50,00",douzaines,"0,20000",0,-10,
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,oignons,Rennes,pour l'Angleterre,"7,00",boisseaux,"1,50000",0,"-10,5",
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,oignons,Rennes,pour l'Angleterre,"3,00",sacs,"6,00000",0,-18,
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,oranges et citrons,Rennes,pour l'Angleterre,"3,00",caisses,"20,00000",0,-60,
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,oranges et citrons,Rennes,pour l'Angleterre,"400,00",en nombre,"0,10000",0,-40,10 L %
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,paniers d'olives,Rennes,pour l'Angleterre,"4,00",douzaines,"1,20000",0,"-4,8",
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,papier,Rennes,pour l'Angleterre,"412,00",rames,"2,00000",0,-824,
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,passes,Rennes,pour l'Angleterre,"80,00",barils,"25,00000",0,-2000,
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,peaux de mouton en blanc,Rennes,pour l'Angleterre,"5,00",douzaines,"55,00000",0,-275,
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,peaux de veau aprestée,Rennes,pour l'Angleterre,"10,00",douzaines,"25,00000",0,-250,
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,peinture,Rennes,pour l'Angleterre,"256,00",livres,"0,75000",0,-192,
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,plumes à lit,Rennes,pour l'Angleterre,"405,00",livres,"0,75000",0,"-303,75",
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,3,1749,poel de boeuf,Rennes,pour l'Angleterre,,,"0,00000",5,5,
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,poivre,Rennes,pour l'Angleterre,"40,00",livres,"1,20000",0,-48,
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,pots de terre,Rennes,pour l'Angleterre,"344,00",en nombre,"0,15000",0,"-51,6",
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,poudre à poudrer,Rennes,pour l'Angleterre,"90,00",livres,"0,30000",0,-27,
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,pruneaux,Rennes,pour l'Angleterre,"1 533,00",livres,"0,10000",0,"-153,3",10 L %
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,raisin sec,Rennes,pour l'Angleterre,"150,00",livres,"0,15000",0,"-22,5",15 L %
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,raisinne,Rennes,pour l'Angleterre,"400,00",livres,"0,10000",0,-40,10 L %
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,riz,Rennes,pour l'Angleterre,"400,00",livres,"0,25000",0,-100,25 L%
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,savon,Rennes,pour l'Angleterre,"550,00",livres,"0,45000",0,"-247,5",45 L%
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,sel,Rennes,pour l'Angleterre,"56,00",sacs,"1,50000",0,-84,
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,siamoise,Rennes,pour l'Angleterre,"370,00",aulnes,"3,50000",0,-1295,
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,souffre,Rennes,pour l'Angleterre,"320,00",livres,"0,10000",0,-32,10 L %
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,sucre brun,Rennes,pour l'Angleterre,"32 700,00",livres,"0,25000",0,-8175,25 L%
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,tapisserie,Rennes,pour l'Angleterre,,,"0,00000",60,60,valeur de 60 L cy
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,thé,Rennes,pour l'Angleterre,"3 517,00",livres,"3,00000",0,-10551,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile batiste,Rennes,pour l'Angleterre,"55,00",pièces,"80,00000",0,-4400,
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile batiste,Rennes,pour l'Angleterre,"10,00",aulnes,"8,00000",0,-80,
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses blanches larges,Rennes,pour l'Angleterre,"1 040,00",aulnes,"0,00000",0,0,Depuis 40 S jusqu'à 72 S
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses étroittes,Rennes,pour l'Angleterre,"92,00",aulnes,"2,00000",0,-184,Depuis 29 jusqu'à 58 S
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses étroittes,Rennes,pour l'Angleterre,"160,00",aulnes,"2,00000",0,-320,Depuis 29 jusqu'à 58 S
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses de chanvre,Rennes,pour l'Angleterre,"50,00",aulnes,"0,75000",0,"-37,5",
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses ecrue,Rennes,pour l'Angleterre,"1 660,00",aulnes,"0,75000",0,-1245,
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses de Savigny,Rennes,pour l'Angleterre,"308,00",aulnes,"0,00000",0,0,pas d'indication de prix
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses de halle,Rennes,pour l'Angleterre,"18 940,00",aulnes,"0,90000",0,-17046,unité monétaire non précisée
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses Landerneau,Rennes,pour l'Angleterre,"5 626,00",aulnes,"1,20000",0,"-6751,2",
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses de ménage,Rennes,pour l'Angleterre,"55,00",pièces,"0,00000",0,0,
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses de ménage,Rennes,pour l'Angleterre,"1 673,50",aulnes,"1,50000",0,"-2510,25",
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses Morlaix,Rennes,pour l'Angleterre,"8 366,00",aulnes,"0,00000",0,0,540 L à 60 L la balle
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses Pouldavi,Rennes,pour l'Angleterre,"29,50",pièces,"0,00000",0,0,
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses Pouldavi,Rennes,pour l'Angleterre,"6 189,00",aulnes,"1,20000",0,"-7426,8",
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses verges rayées,Rennes,pour l'Angleterre,"100,00",verges,"1,75000",0,-175,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses verges rayées,Rennes,pour l'Angleterre,"50,00",aulnes,"0,60000",0,-30,
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses serpillière,Rennes,pour l'Angleterre,"4,00",pièces,"0,50000",0,-2,
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses verges serpillière,Rennes,pour l'Angleterre,"115,00",verges,"0,60000",0,-69,
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,4,1749,toile de Bretagne diverses verges serpillière,Rennes,pour l'Angleterre,"2 649,00",aulnes,"0,50000",0,"-1324,5",
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile de Cambray,Rennes,pour l'Angleterre,"6,00",pièces,"1,00000",0,-6,
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile cirée,Rennes,pour l'Angleterre,"284,00",pièces,"4,50000",0,-1278,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile de coton,Rennes,pour l'Angleterre,"78,00",aulnes,"2,00000",0,-156,
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile de coton rayée,Rennes,pour l'Angleterre,"45,00",verges,"2,25000",0,"-101,25",
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile d'Holande,Rennes,pour l'Angleterre,"3,00",pièces,"80,00000",0,-240,
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,toile de lin,Rennes,pour l'Angleterre,"2,00",ballots,"0,00000",0,0,1L 10 l'aune
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vaisselle de bois,Rennes,pour l'Angleterre,"144,00",douzaines,"0,00000",0,0,pas d'indication de prix
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vaisselle de bois,Rennes,pour l'Angleterre,,,"0,00000",191,191,valeur de 191 L cy
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vaisselle de terre,Rennes,pour l'Angleterre,"18,00",douzaine,"0,00000",0,0,pas d'indication de prix
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vaisselle de terre,Rennes,pour l'Angleterre,,,"0,00000","5,4","5,4",valeur de 5L 8S cy
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,verres à vitres,Rennes,pour l'Angleterre,"8,00",panniers,"50,00000",0,-400,
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vin de Bordeaux,Rennes,pour l'Angleterre,"71,00",barriques,"250,00000",0,-17750,
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vin de Bordeaux,Rennes,pour l'Angleterre,"6,00",tiercons,"40,00000",0,-240,
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vin de Bourgonne,Rennes,pour l'Angleterre,"50,00",bouteilles,"2,50000",0,-125,
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vinaigre,Rennes,pour l'Angleterre,"2,75",barils,"18,00000",0,"-49,5",
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vinaigre,Rennes,pour l'Angleterre,"2,00",tiercons,"12,00000",0,-24,
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,vinaigre,Rennes,pour l'Angleterre,"30,00",pots,"0,25000",0,"-7,5",
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1749.csv,Local,Exports,5,1749,caffé des Isles,Rennes,pour le Danemark,"350,00",livres,"0,80000",0,-280,
