numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
139,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,5,1758,peaux de castor,Rennes,pour la Hollande,"90,00",en nombre,"3,50000",0,-315,
140,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,5,1758,riz,Rennes,pour la Hollande,"616 023,00",livres,"0,18000",0,"-110884,14",18 L %
141,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,robes d'indienne des prises,Rennes,pour la Hollande,"11,00",en nombre,"10,00000",0,-110,
142,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,squine,Rennes,pour la Hollande,"152,00",livres,"0,75000",0,-114,
143,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,sucre brut,Rennes,pour la Hollande,"285 794,00",livres,"0,32000",0,"-91454,08",32 L %
144,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,tabac en feuille,Rennes,pour la Hollande,"164 132,00",livres,"0,21000",0,"-34467,72",21 L %
145,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,tartre,Rennes,pour la Hollande,"12 641,00",livres,"0,35000",0,"-4424,35",35 L %
146,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,terebenthine,Rennes,pour la Hollande,"6 632,00",livres,"0,07500",0,"-497,4",
147,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,thé,Rennes,pour la Hollande,"127 983,00",livres,"2,25000",0,"-287961,75",
148,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne etroite,Rennes,pour la Hollande,"2 000,00",pièces,"6,00000",0,-12000,
149,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne etroite,Rennes,pour la Hollande,"1 000,00",aunes,"1,10000",0,-1100,
150,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne large,Rennes,pour la Hollande,"1 000,00",aunes,"2,25000",0,-2250,
151,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne de Combourg,Rennes,pour la Hollande,"1 910,00",aunes,"0,80000",0,-1528,
152,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne crée large,Rennes,pour la Hollande,"13 519,00",aunes,"1,40000",0,"-18926,6",
153,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne crue,Rennes,pour la Hollande,"270,00",aunes,"0,80000",0,-216,
154,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne entre large,Rennes,pour la Hollande,"388,00",aunes,"1,20000",0,"-465,6",
155,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne gracienne,Rennes,pour la Hollande,"1 900,00",aunes,"1,40000",0,-2660,
156,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne de halle,Rennes,pour la Hollande,"19 390,00",aunes,"0,80000",0,-15512,
157,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne de Morlaix,Rennes,pour la Hollande,"199,00",aunes,"1,40000",0,"-278,6",
158,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toile de Bretagne rosconne,Rennes,pour la Hollande,"4 704,00",aunes,"0,90000",0,"-4233,6",
159,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toiles cirées,Rennes,pour la Hollande,"2 950,00",livres,"0,50000",0,-1475,
160,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,toiles peintes des Indes,Rennes,pour la Hollande,"20 280,00",pièces,"26,00000",0,-527280,
161,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,vin,Rennes,pour la Hollande,"14,00",tonneaux,"300,00000",0,-4200,
162,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,indigo,Rennes,pour l'Italie,"1 564,00",livres,"7,00000",0,-10948,
163,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,baffetas blanc,Rennes,pour le Nord,"100,00",pièces,"23,50000",0,-2350,
164,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,6,1758,baffetas bleue,Rennes,pour le Nord,"200,00",pièces,"17,90000",0,-3580,
165,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,beure,Rennes,pour le Nord,"84 065,00",livres,"0,37500",0,"-31524,38",
166,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,bois de campêche,Rennes,pour le Nord,"329 582,00",livres,"0,20000",0,"-65916,4",
167,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,bois fustel,Rennes,pour le Nord,"8 125,00",livres,"0,12000",0,-975,12 L %
168,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,bois de Sapan,Rennes,pour le Nord,"5 000,00",livres,"0,15000",0,-750,15 L %
169,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,caffé de Bourbon,Rennes,pour le Nord,"319 312,00",livres,"0,77500",0,"-247466,8",
170,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,caffé des Isles,Rennes,pour le Nord,"353 716,00",livres,"0,75000",0,-265287,
171,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,caffé de Mocka,Rennes,pour le Nord,"257,00",livres,"1,90000",0,"-488,3",
172,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,cascarille,Rennes,pour le Nord,"5 600,00",livres,"3,00000",0,-16800,
173,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,"casse, etoffe",Rennes,pour le Nord,"50,00",pièces,"45,00000",0,-2250,
174,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,dents d'elephant,Rennes,pour le Nord,"4 975,00",livres,"1,50000",0,"-7462,5",
175,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,doreas,Rennes,pour le Nord,"65,00",pièces,"105,00000",0,-6825,
176,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,draps d'Angleterre des prises,Rennes,pour le Nord,"257,50",aunes,"12,00000",0,-3090,
177,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,etain en bloc,Rennes,pour le Nord,"372,00",livres,"1,25000",0,-465,
178,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,fil superfin,Rennes,pour le Nord,"9,25",onces,"1,50000",0,"-13,88",
179,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,garas blanc,Rennes,pour le Nord,"140,00",pièces,"16,00000",0,-2240,
180,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,gingembre,Rennes,pour le Nord,"13 424,00",livres,"0,40000",0,"-5369,6",
181,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,graine de lin,Rennes,pour le Nord,"12 500,00",livres,"0,50000",0,-6250,
182,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,graisse,Rennes,pour le Nord,"6 790,00",livres,"0,30000",0,-2037,
183,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,guinée blanche,Rennes,pour le Nord,"2 972,00",pièces,"36,00000",0,-106992,
184,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,hamans,Rennes,pour le Nord,"50,00",pièces,"36,00000",0,-1800,
185,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,indigo,Rennes,pour le Nord,"13 294,00",livres,"7,00000",0,-93058,
186,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,miel,Rennes,pour le Nord,"15 000,00",livres,"0,10000",0,-1500,
187,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,mouchoirs de Pontichery,Rennes,pour le Nord,"200,00",pièces,"16,50000",0,-3300,
188,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,papier à l'étoile,Rennes,pour le Nord,"180,00",rames,"6,00000",0,-1080,
189,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,papier gene fin,Rennes,pour le Nord,"528,00",rames,"15,00000",0,-7920,
190,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,peaux de chat servier,Rennes,pour le Nord,"390,00",en nombre,"4,00000",0,-1560,
191,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,peaux de pecans,Rennes,pour le Nord,"35,00",en nombre,"4,00000",0,-140,
192,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,peaux de veau corroyées,Rennes,pour le Nord,"29,00",douzaines,"36,00000",0,-1044,
193,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,plateaux de bois,Rennes,pour le Nord,,,"0,00000","25,25","25,25",valeur de 25 L 5 S cy
194,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,riz,Rennes,pour le Nord,"17 173,00",livres,"0,18000",0,"-3091,14",18 L %
195,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,sel,Rennes,pour le Nord,"987,00",muids,"44,00000",0,-43428,
196,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,sucre brut,Rennes,pour le Nord,"895 896,00",livres,"0,32000",0,"-286686,72",32 L %
197,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,sucre terré,Rennes,pour le Nord,"181 117,00",livres,"0,45000",0,"-81502,65",45 L %
198,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,7,1758,tabac en poudre,Rennes,pour le Nord,"24,00",flacons,"4,00000",0,-96,
199,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,tableaux,Rennes,pour le Nord,"24,00",en nombre,"6,00000",0,-144,
200,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,tanjebs,Rennes,pour le Nord,"50,00",pièces,"40,00000",0,-2000,
201,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,thé,Rennes,pour le Nord,"5 515,00",livres,"2,25000",0,"-12408,75",
202,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,terebenthine,Rennes,pour le Nord,"37,00",barils,"25,00000",0,-925,
203,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,callemande des prises,Rennes,pour le Portugal,"4 615,00",aunes,"2,50000",0,"-11537,5",
204,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,canisy des prises,Rennes,pour le Portugal,"525,00",aunes,"0,00000",0,0,à inconnu
205,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,clarges des prises,Rennes,pour le Portugal,"2 257,00",aunes,"0,00000",0,0,"Marchandise non indentifiée. ""à inconnu"""
206,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,cuirs de génisses corroyées,Rennes,pour le Portugal,"2 879,00",en nombre,"18,00000",0,-51822,
207,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,eau de milice,Rennes,pour le Portugal,"15,00",livres,"4,00000",0,-60,marchandise non identifiée
208,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,evantails,Rennes,pour le Portugal,"160,00",livres,"3,00000",0,-480,
209,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,fil à coudre,Rennes,pour le Portugal,"200,00",livres,"2,25000",0,-450,
210,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,lard,Rennes,pour le Portugal,"20,00",tiercons,"60,00000",0,-1200,
211,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,papeline des prises,Rennes,pour le Portugal,"1 550,00",aunes,"3,00000",0,-4650,
212,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,papier batard commun,Rennes,pour le Portugal,"772,00",rames,"4,00000",0,-3088,
213,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,papier à bulle blanche,Rennes,pour le Portugal,"42 486,00",rames,"4,00000",0,-169944,
214,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,papier gene fin,Rennes,pour le Portugal,"5 370,00",livres,"15,00000",0,-80550,
215,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,peaux de mouton aprêtées,Rennes,pour le Portugal,"110,00",douzaines,"12,00000",0,-1320,
216,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,peaux de veau corroyées,Rennes,pour le Portugal,"4 580,00",douzaines,"36,00000",0,-164880,
217,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,raz des prises,Rennes,pour le Portugal,"121,00",aunes,"2,50000",0,"-302,5",
218,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,raz de Maroc,Rennes,pour le Portugal,"120,00",livres,"2,00000",0,-240,
219,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne etroite,Rennes,pour le Portugal,"8 000,00",aunes,"22,00000",0,-176000,
220,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne large,Rennes,pour le Portugal,"2 374,00",aunes,"2,25000",0,"-5341,5",
221,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne crée large,Rennes,pour le Portugal,"1 668,00",aunes,"1,40000",0,"-2335,2",
222,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne gratienne,Rennes,pour le Portugal,"196,00",aunes,"1,40000",0,"-274,4",
223,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne de halle,Rennes,pour le Portugal,"6 706,00",aunes,"0,80000",0,"-5364,8",
224,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne rosconne,Rennes,pour le Portugal,"490,00",aunes,"0,90000",0,-441,
225,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile de Bretagne à voile,Rennes,pour le Portugal,"180,00",aunes,"0,85000",0,-153,
226,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,toile des prises,Rennes,pour le Portugal,"228,00",aunes,"1,00000",0,-228,
227,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,8,1758,indigo,Rennes,pour la Suisse,"2 473,00",livres,"7,00000",0,-17311,
228,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,"armes à feu, fusils et leurs bayonnettes",Rennes,pour les Isles françoises de l'Amérique,"55,00",en nombre,"20,00000",0,-1100,
229,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,boeuf salé,Rennes,pour les Isles françoises de l'Amérique,"9,00",bariques,"80,00000",0,-720,
230,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,boeuf salé,Rennes,pour les Isles françoises de l'Amérique,"622,00",barils,"35,00000",0,-21770,
231,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,boeuf salé,Rennes,pour les Isles françoises de l'Amérique,"2,00",tiercons,"50,00000",0,-100,
232,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,boeuf salé,Rennes,pour les Isles françoises de l'Amérique,"18 104,00",livres,"0,22500",0,"-4073,4",
233,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,beure,Rennes,pour les Isles françoises de l'Amérique,"25 103,00",livres,"0,37500",0,"-9413,63",
234,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,bougie,Rennes,pour les Isles françoises de l'Amérique,"1 400,00",livres,"2,25000",0,-3150,
235,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,canelle,Rennes,pour les Isles françoises de l'Amérique,"10,00",livres,"14,00000",0,-140,
236,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,cartes à jouer,Rennes,pour les Isles françoises de l'Amérique,"1 200,00",livres,"0,75000",0,-900,
237,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chandelle,Rennes,pour les Isles françoises de l'Amérique,"2 496,00",en nombre,"0,45000",0,"-1123,2",
238,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chapeaux castors,Rennes,pour les Isles françoises de l'Amérique,"72,00",en nombre,"13,00000",0,-936,
239,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chapeaux my-castors,Rennes,pour les Isles françoises de l'Amérique,"150,00",en nombre,"9,00000",0,-1350,
240,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chemises de toile de Bretagne,Rennes,pour les Isles françoises de l'Amérique,"200,00",en nombre,"4,50000",0,-900,
241,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chemises communes,Rennes,pour les Isles françoises de l'Amérique,"100,00",en nombre,"5,00000",0,-500,
242,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chemises garnies,Rennes,pour les Isles françoises de l'Amérique,"443,00",en nombre,"10,00000",0,-4430,
243,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,chemises garnies,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000",2980,2980,valeur de 2980 L cy
244,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,clous de fer,Rennes,pour les Isles françoises de l'Amérique,"17 730,00",livres,"0,27500",0,"-4875,75",
245,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,couteaux flamands,Rennes,pour les Isles françoises de l'Amérique,"160,00",douzaines,"2,00000",0,-320,
246,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,coutil,Rennes,pour les Isles françoises de l'Amérique,"30,00",aunes,"1,50000",0,-45,
247,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,cristaux,Rennes,pour les Isles françoises de l'Amérique,"1 400,00",en nombre,"0,40000",0,-560,
248,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,drap de Sedan,Rennes,pour les Isles françoises de l'Amérique,"200,00",aunes,"22,00000",0,-4400,
249,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,drap de Vir,Rennes,pour les Isles françoises de l'Amérique,"45,00",aunes,"7,00000",0,-315,marchandise non identifiée
250,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,eau de vie,Rennes,pour les Isles françoises de l'Amérique,"332,00",veltes,"3,25000",0,-1079,
251,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,farine,Rennes,pour les Isles françoises de l'Amérique,"381,00",barils,"30,00000",0,-11430,
252,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fayance,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000",840,840,valeur de 840 L cy
253,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fer en plaques,Rennes,pour les Isles françoises de l'Amérique,"14,00",en nombre,"6,00000",0,-84,
254,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fil de Rennes,Rennes,pour les Isles françoises de l'Amérique,"450,00",livres,"1,75000",0,"-787,5",
255,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fil de Rennes,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000",300,300,valeur de 300 cy
256,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fil à voile,Rennes,pour les Isles françoises de l'Amérique,"280,00",livres,"0,90000",0,-252,
257,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fromage de gruyere,Rennes,pour les Isles françoises de l'Amérique,"220,00",livres,"0,40000",0,-88,
258,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,9,1758,fromage de Hollande,Rennes,pour les Isles françoises de l'Amérique,"393,00",livres,"0,35000",0,"-137,55",
259,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,giroffle,Rennes,pour les Isles françoises de l'Amérique,"10,00",livres,"11,00000",0,-110,
260,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,gillets à nègres,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000",2400,2400,valeur de 2400 L cy
261,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,graine de jardins,Rennes,pour les Isles françoises de l'Amérique,"300,00",livres,"1,00000",0,-300,
262,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,haches et serpes,Rennes,pour les Isles françoises de l'Amérique,"1 200,00",livres,"1,00000",0,-1200,
263,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,hamacks,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000",240,240,valeur de 240 L cy
264,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,huile d'olive,Rennes,pour les Isles françoises de l'Amérique,"108,00",pots,"2,80000",0,"-302,4",
265,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,huile d'olive,Rennes,pour les Isles françoises de l'Amérique,"50,00",livres,"0,70000",0,-35,
266,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,jambons,Rennes,pour les Isles françoises de l'Amérique,"1 100,00",livres,"0,40000",0,-440,
267,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,lard,Rennes,pour les Isles françoises de l'Amérique,"2,00",barils,"40,00000",0,-80,
268,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,lard,Rennes,pour les Isles françoises de l'Amérique,"414 540,00",livres,"0,25000",0,-103635,
269,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,lignes à pêches,Rennes,pour les Isles françoises de l'Amérique,"750,00",livres,"1,00000",0,-750,
270,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,marchandises meslées,Rennes,pour les Isles françoises de l'Amérique,,,"0,00000","5117,5","5117,5",valeur de 5117 L 10 S
271,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,mêches à canon,Rennes,pour les Isles françoises de l'Amérique,"2 000,00",livres,"0,15000",0,-300,
272,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,muscades,Rennes,pour les Isles françoises de l'Amérique,"5,00",livres,"9,00000",0,-45,
273,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,papier blanc,Rennes,pour les Isles françoises de l'Amérique,"480,00",livres,"0,60000",0,-288,
274,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Sorties – 1758.csv,Local,Exports,10,1758,pipes à fumer,Rennes,pour les Isles françoises de l'Amérique,"5,00",barils,"125,00000",0,-625,
