numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
18,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,huile de poisson,Rennes,De Danemark,4,barils,25,0,-100,
19,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,morue sèche,Rennes,De Danemark,870,livres,"0,25",0,"-217,5",À 25 L le %
20,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,planches de sapin,Rennes,De Danemark,24512,en nombre,1,0,-24512,
21,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,poutreaux,Rennes,De Danemark,48,en nombre,3,0,-144,
22,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,rogues de moruës,Rennes,De Danemark,3943,barils,10,0,-39430,
23,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,stockfish,Rennes,De Danemark,1237,barils,30,0,-37110,
24,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,acier,Rennes,d'Espagne,4963,livres,"0,25",0,"-1240,75",
25,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,alun,Rennes,d'Espagne,4484,livres,"0,2",0,"-896,8",
26,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,anchois,Rennes,d'Espagne,2,caisses,45,0,-90,
27,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,avirons,Rennes,d'Espagne,96,en nombre,3,0,-288,
28,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,azur,Rennes,d'Espagne,417,livres,"0,75",0,"-312,75",
29,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,bois à teindre,Rennes,d'Espagne,1080,livres,"0,25",0,-270,À 25 L le %
30,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,boutons de coco,Rennes,d'Espagne,181,livres,1,0,-181,
31,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,brosserie,Rennes,d'Espagne,6,livres,1,0,-6,
32,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,cabilleau,Rennes,d'Espagne,80,livres,"0,25",0,-20,
33,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,capres,Rennes,d'Espagne,1,caisse,90,0,-90,
34,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,cercles de bois,Rennes,d'Espagne,11000,en nombre,"0,025",0,-275,
35,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,ceruze,Rennes,d'Espagne,600,livres,"0,1",0,-60,
36,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,chocolat,Rennes,d'Espagne,23,livres,"1,25",0,"-28,75",
37,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,citrons,Rennes,d'Espagne,4,caisses,10,0,-40,
38,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,citrons,Rennes,d'Espagne,1000,en nombre,"0,01",0,-10,À 10 L le %%
39,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,civadille,Rennes,d'Espagne,20,livres,"2,5",0,-50,
40,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,clous de fer,Rennes,d'Espagne,1000,livres,"0,3",0,-300,
41,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,corinthe,Rennes,d'Espagne,1800,livres,"0,15",0,-270,
42,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,couperose,Rennes,d'Espagne,1672,livres,"0,1",0,"-167,2",À 10 L le %
43,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,2,1756,epicerie,Rennes,d'Espagne,109,livres,"1,5",0,"-163,5",
44,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,fer en barres,Rennes,d'Espagne,2464830,livres,"0,15",0,"-369724,5",
45,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,fer en plaques,Rennes,d'Espagne,2960,livres,"0,125",0,-370,À 12 L 10 S le %
46,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,figues,Rennes,d'Espagne,128,cabas,4,0,-512,
47,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,figues,Rennes,d'Espagne,240,barils,12,0,-2880,
48,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,fromage,Rennes,d'Espagne,1344,livres,"0,3",0,"-403,2",
49,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,huile de lin,Rennes,d'Espagne,2086,livres,"0,25",0,"-521,5",À 25 L le %
50,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,huile d'olive,Rennes,d'Espagne,32135,livres,"0,6",0,-19281,
51,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,laine non filée,Rennes,d'Espagne,982,livres,"1,75",0,"-1718,5",
52,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,laine en toison,Rennes,d'Espagne,380,livres,"1,25",0,-475,
53,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,laine de vigogne,Rennes,d'Espagne,24,livres,"1,5",0,-36,
54,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,lin apreté,Rennes,d'Espagne,7600,livres,"0,6",0,-4560,
55,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,lin cru,Rennes,d'Espagne,8400,livres,"0,35",0,-2940,
56,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,maquereaux,Rennes,d'Espagne,20,livres,"0,25",0,-5,
57,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,mine de plomb,Rennes,d'Espagne,800,livres,"0,25",0,-200,
58,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,noisettes,Rennes,d'Espagne,25,sacs,10,0,-250,
59,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,olives,Rennes,d'Espagne,82,potiches,"1,5",0,-123,
60,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,olives,Rennes,d'Espagne,2183,livres,"0,4",0,"-873,2",
61,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,oranges,Rennes,d'Espagne,311,caisses,12,0,-3732,
62,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,papier,Rennes,d'Espagne,3,rames,6,0,-18,
63,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,patates,Rennes,d'Espagne,500,livres,"0,2",0,-100,
64,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,peaux d'agneaux,Rennes,d'Espagne,12,douzaines,8,0,-96,
65,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,piastres,Rennes,d'Espagne,10000,en nombre,"5,2",0,-52000,
66,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,planches de chêne,Rennes,d'Espagne,12,en nombre,2,0,-24,
67,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,planches de sapin,Rennes,d'Espagne,4112,en nombre,1,0,-4112,
68,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,plomb en grenaille,Rennes,d'Espagne,3000,livres,"0,3",0,-900,
69,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,quinquina,Rennes,d'Espagne,50,livres,7,0,-350,
70,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,raisin,Rennes,d'Espagne,6,potiches,3,0,-18,
71,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,raisin,Rennes,d'Espagne,1110,barils,20,0,-22200,
72,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,raisin,Rennes,d'Espagne,368,livres,"0,2",0,"-73,6",
73,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,ris,Rennes,d'Espagne,1900,livres,"0,1875",0,"-356,25",
74,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,3,1756,rozeaux,Rennes,d'Espagne,24000,en nombre,"0,06",0,-1440,À 6 L le %
75,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,savon,Rennes,d'Espagne,3322,livres,"0,45",0,"-1494,9",
76,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,toile serpillere,Rennes,d'Espagne,23,balles,100,0,-2300,
77,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin d'Espagne,Rennes,d'Espagne,1,baril,90,0,-90,
78,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin d'Espagne,Rennes,d'Espagne,8,tonneaux,800,0,-6400,
79,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin d'Espagne,Rennes,d'Espagne,45,bariques,200,0,-9000,
80,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Madère,Rennes,d'Espagne,281,pipes,200,0,-56200,
81,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Malaga,Rennes,d'Espagne,1,botte,150,0,-150,
82,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Malaga,Rennes,d'Espagne,4,barils,100,0,-400,
83,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Paiaret,Rennes,d'Espagne,2,barils,120,0,-240,
84,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Rancio,Rennes,d'Espagne,1,pilan,150,0,-150,unité de quantité incertaine
85,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Rotta,Rennes,d'Espagne,1,botte,200,0,-200,
86,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Tinto,Rennes,d'Espagne,1,baril,120,0,-120,
87,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,vin de Xérès,Rennes,d'Espagne,23,barils,90,0,-2070,
88,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,acier,Rennes,de Hollande,63850,livres,"0,25",0,"-15962,5",
89,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,acier,Rennes,de Hollande,28,barils,27,0,-756,
90,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,alun,Rennes,de Hollande,5940,livres,"0,2",0,-1188,
91,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,amidon,Rennes,de Hollande,1330,livres,"0,2",0,-266,
92,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,azur,Rennes,de Hollande,1300,livres,"0,75",0,-975,
93,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,baleine coupée,Rennes,de Hollande,30,livres,"3,75",0,"-112,5",
94,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bierre,Rennes,de Hollande,344,bariques,25,0,-8600,
95,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bois de Campêche,Rennes,de Hollande,300,livres,"0,15",0,-45,
96,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bois merrain,Rennes,de Hollande,164786,pièces,"0,2",0,"-32957,2",
97,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bois à teindre,Rennes,de Hollande,2550,livres,"0,25",0,"-637,5",À 25 L le %
98,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bois tord,Rennes,de Hollande,46,en nombre,10,0,-460,
99,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bordages de chêne,Rennes,de Hollande,1438,en nombre,12,0,-17256,
100,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,boutons de coco,Rennes,de Hollande,50,livres,1,0,-50,
101,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,bray gras,Rennes,de Hollande,650,barils,22,0,-14300,
102,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,4,1756,cadenats,Rennes,de Hollande,485,livres,"0,4",0,-194,
103,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,ceruze,Rennes,de Hollande,15051,livres,"0,1",0,"-1505,1",
104,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,chanvre cru,Rennes,de Hollande,914800,livres,"0,18",0,-164664,à 18L le %
105,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,chanvre cru,Rennes,de Hollande,480,balles,200,0,-96000,
106,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,chanvre peigné,Rennes,de Hollande,3020,livres,"0,5",0,-1510,
107,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,charbon de terre,Rennes,de Hollande,120,barils,6,0,-720,
108,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,charbon de terre,Rennes,de Hollande,120,tonneaux,40,0,-4800,
109,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,charbon de terre,Rennes,de Hollande,520,bariques,10,0,-5200,
110,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,colle forte,Rennes,de Hollande,1500,livres,"0,4",0,-600,
111,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,cornes à lanterne,Rennes,de Hollande,40,livres,"0,6",0,-24,
112,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,couperose,Rennes,de Hollande,9100,livres,"0,1",0,-910,À 10 L le %
113,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,couteaux flamands,Rennes,de Hollande,180,livres,1,0,-180,
114,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,creusets à orphèvre,Rennes,de Hollande,575,livres,"0,05",0,"-28,75",
115,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,cricks de fer,Rennes,de Hollande,200,livres,"0,3",0,-60,
116,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,cuivre en feuilles,Rennes,de Hollande,24,livres,"1,4",0,"-33,6",
117,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,cuivre en planches,Rennes,de Hollande,40800,livres,"1,4",0,-57120,
118,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,cuivre en rozette,Rennes,de Hollande,116786,livres,"1,5",0,-175179,
119,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,douelles à pipe,Rennes,de Hollande,2000,en nombre,"0,4",0,-800,
120,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,droguerie,Rennes,de Hollande,150,livres,2,0,-300,
121,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,eau forte,Rennes,de Hollande,10,livres,2,0,-20,
122,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,encens,Rennes,de Hollande,45,livres,1,0,-45,
123,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,epicerie,Rennes,de Hollande,1274,livres,"1,5",0,-1911,
124,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,eponges,Rennes,de Hollande,144,livres,4,0,-576,
125,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,etamines de laine,Rennes,de Hollande,69000,aunes,"2,5",0,-172500,
126,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer en barres,Rennes,de Hollande,168420,livres,"0,15",0,-25263,
127,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer blanc,Rennes,de Hollande,13,barils,90,0,-1170,
128,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer en enclumes,Rennes,de Hollande,8250,livres,"0,25",0,"-2062,5",
129,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer en feuillards,Rennes,de Hollande,154857,livres,"0,18",0,"-27874,26",à 18L le %
130,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer ouvré,Rennes,de Hollande,2000,livres,"0,3",0,-600,
131,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer en plaques,Rennes,de Hollande,250,livres,"0,125",0,"-31,25",
132,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fer rond,Rennes,de Hollande,55446,livres,"0,4",0,"-22178,4",
133,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,5,1756,fil de fer,Rennes,de Hollande,30,livres,"0,75",0,"-22,5",
134,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,fil à gourgouse,Rennes,de Hollande,200,livres,1,0,-200,doute sur la marchandise
135,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,fil de leton,Rennes,de Hollande,380,livres,"1,25",0,-475,
136,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,fleaux de fer,Rennes,de Hollande,2000,livres,"0,5",0,-1000,
137,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,fromage de Hollande,Rennes,de Hollande,48221,livres,"0,25",0,"-12055,25",
138,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,goudron,Rennes,de Hollande,5947,barils,22,0,-130834,
139,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,graine de lin,Rennes,de Hollande,7890,sacs,40,0,-315600,
140,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,graine de lin,Rennes,de Hollande,1340,barils,6,0,-8040,
141,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,graine de lin,Rennes,de Hollande,14600,livres,"0,5",0,-7300,
142,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,huile de lin,Rennes,de Hollande,50,bariques,130,0,-6500,
143,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,huile de lin,Rennes,de Hollande,83104,livres,"0,25",0,-20776,
144,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,huile d'olive,Rennes,de Hollande,34000,livres,"0,6",0,-20400,
145,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,huile de poisson,Rennes,de Hollande,1120,pots,"1,25",0,-1400,
146,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,jambon,Rennes,de Hollande,562,livres,"0,4",0,"-224,8",
147,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,limes,Rennes,de Hollande,216,livres,"0,5",0,-108,
148,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,marchandises meslées,Rennes,de Hollande,,,0,1500,1500,valeur de 1500 L 20 S
149,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,mats,Rennes,de Hollande,1230,en nombre,50,0,-61500,
150,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,matreaux,Rennes,de Hollande,240,en nombre,30,0,-7200,
151,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,mercerie,Rennes,de Hollande,10,livres,"3,5",0,-35,
152,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,moulins à caffé,Rennes,de Hollande,200,en nombre,3,0,-600,
153,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,nattes de paille,Rennes,de Hollande,60,en nombre,"0,5",0,-30,
154,Cyril CANET,AD44_C 716,Local/Rennes/Rennes – Entrées – 1756.csv,Local,Imports,6,1756,noix de galle,Rennes,de Hollande,4000,livres,1,0,-4000,
