numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
29,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Miel,Marseille,Angleterre,1283,livres,"0,15",192,"-0,45",
30,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Morue seche,Marseille,Angleterre,5620,livres,"0,25",1405,0,
31,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Papier blanc,Marseille,Angleterre,660,rames,6,3960,0,
32,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Papier blanc,Marseille,Angleterre,7510,livres,"0,6",4506,0,
33,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Planches de sapin,Marseille,Angleterre,403,douzaines,9,3627,0,
34,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Poudre a poudrer,Marseille,Angleterre,3500,livres,"0,3",1050,0,
35,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Prunes,Marseille,Angleterre,8000,livres,"0,25",2000,0,
36,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Quincaille,Marseille,Angleterre,2120,livres,1,2120,0,
37,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Ris,Marseille,Angleterre,2540,livres,"0,2",508,0,
38,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Savon,Marseille,Angleterre,196475,livres,"0,4",78590,0,
39,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Sel armoniac,Marseille,Angleterre,44380,livres,"1,5",66570,0,
40,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Sirop capilaire,Marseille,Angleterre,45030,livres,1,45030,0,
41,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Tartre,Marseille,Angleterre,14335,livres,"0,2",2867,0,
42,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Toille divers,Marseille,Angleterre,5665,livres,"3,5",19827,"-0,5",
43,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Toille peinte,Marseille,Angleterre,750,livres,5,3750,0,
44,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Verdet,Marseille,Angleterre,400,livres,1,400,0,
45,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Vin ,Marseille,Angleterre,3,milleroles,12,36,0,
46,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Vin ,Marseille,Angleterre,13400,livres,"0,05",670,0,
47,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Acier,Marseille,Espagne,51335,livres,"0,35",17967,"-0,25",
48,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Alun,Marseille,Espagne,17735,livres,"0,2",3547,0,
49,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Anchoix,Marseille,Espagne,2650,livres,"0,5",1325,0,
50,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Baracan,Marseille,Espagne,930,livres,2,1860,0,
51,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bas fil et coton,Marseille,Espagne,10304,livres,5,51520,0,
52,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bas laine par paires,Marseille,Espagne,300,douzaines,24,7200,0,
53,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bas de soye,Marseille,Espagne,69239,livres,40,2769560,0,
54,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bled froment,Marseille,Espagne,6507150,livres,"0,1",650715,0,
55,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bled seigle,Marseille,Espagne,5000,livres,"0,05",250,0,
56,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bois fustel,Marseille,Espagne,6645,livres,"0,1",664,"-0,5",
57,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bois merrain,Marseille,Espagne,7600,livres,"0,1",760,0,
58,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bonnets de laine,Marseille,Espagne,300,douzaines,20,6000,0,
59,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bouchons de liege,Marseille,Espagne,1500,livres,3,4500,0,
60,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bougie,Marseille,Espagne,1050,livres,2,2100,0,
61,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Bouteilles de verre,Marseille,Espagne,46450,livres,"0,2",9290,0,
62,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Cacao,Marseille,Espagne,32140,livres,"1,3",41782,0,
63,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Caffé des Isles,Marseille,Espagne,117947,livres,"0,75",88460,"-0,25",
64,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Camelot,Marseille,Espagne,1700,livres,6,10200,0,
65,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Canelle,Marseille,Espagne,2785,livres,10,27850,0,
66,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Capres,Marseille,Espagne,200,livres,"0,75",150,0,
67,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Chandelle,Marseille,Espagne,23200,livres,"0,5",11600,0,
68,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Chanvre peigné,Marseille,Espagne,113758,livres,"0,75",85318,"-0,5",
69,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Chapeaux poil et laine,Marseille,Espagne,4495,douzaines,60,269700,0,
70,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Cire blanche,Marseille,Espagne,13262,livres,2,26524,0,
71,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Cire jaune,Marseille,Espagne,27240,livres,"1,5",40860,0,
72,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Clous de fer,Marseille,Espagne,49140,livres,"0,25",12285,0,
73,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Colle forte,Marseille,Espagne,1100,livres,"0,4",440,0,
74,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Confitures,Marseille,Espagne,17991,livres,1,17991,0,
75,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Coton filé,Marseille,Espagne,96895,livres,"1,1",106584,"-0,5",
76,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Coton en laine,Marseille,Espagne,17921,livres,1,17921,0,
77,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Cotonne,Marseille,Espagne,600,livres,3,1800,0,
78,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Couperose,Marseille,Espagne,4300,livres,"0,08",344,0,
79,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Crin,Marseille,Espagne,800,livres,"0,75",600,0,
80,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,2,1775,Exports,Cuirs de bœuf en poil,Marseille,Espagne,16800,livres,"0,4",6720,0,
81,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Cuirs de bœuf tannés,Marseille,Espagne,13028,livres,"0,6",7816,"-0,8",
82,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Cuivre ouvré,Marseille,Espagne,9000,livres,"1,6",14400,0,
83,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Cuivre vieux,Marseille,Espagne,3000,livres,"0,9",2700,0,
84,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Dattes,Marseille,Espagne,1500,livres,"0,3",450,0,
85,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Dentelle du Puy,Marseille,Espagne,11289,livres,50,564450,0,
86,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Dorure fine,Marseille,Espagne,14608,livres,100,1460800,0,
87,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Draperie ordinaire,Marseille,Espagne,63003,livres,5,315015,0,
88,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Draperie petite,Marseille,Espagne,46921,livres,3,140763,0,
89,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Drogueries,Marseille,Espagne,113365,livres,2,226730,0,
90,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Eau Reyne d'hongrie,Marseille,Espagne,1193,livres,1,1193,0,
91,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Eau rose,Marseille,Espagne,200,livres,"0,25",50,0,
92,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Eau de vie,Marseille,Espagne,7758,livres,"0,3",2327,"-0,4",
93,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Encens,Marseille,Espagne,1820,livres,"0,5",910,0,
94,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Etaing ouvré,Marseille,Espagne,9518,livres,"1,5",14277,0,
95,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Etamine de laine,Marseille,Espagne,8955,livres,6,53730,0,
96,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Etoffe de soye,Marseille,Espagne,73291,livres,40,2931640,0,
97,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Etoffe my soye,Marseille,Espagne,10451,livres,20,209020,0,
98,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Farine,Marseille,Espagne,144200,livres,"0,3",43260,0,
99,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fayance,Marseille,Espagne,15626,livres,"0,5",7813,0,
100,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fer en barres,Marseille,Espagne,140965,livres,"0,15",21144,"-0,75",
101,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fil blanc,Marseille,Espagne,600,livres,2,1200,0,
102,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fil de fer,Marseille,Espagne,1535,livres,"0,5",767,"-0,5",
103,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fleurs d'aspic,Marseille,Espagne,280,livres,"0,1",28,0,
104,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Fromage,Marseille,Espagne,3515,livres,"0,3",1054,"-0,5",
105,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Galles,Marseille,Espagne,21880,livres,"0,9",19692,0,
106,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Gans communs,Marseille,Espagne,190,livres,5,950,0,
107,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Gans de soye,Marseille,Espagne,1300,livres,50,65000,0,
108,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Gingembre,Marseille,Espagne,3705,livres,"0,2",741,0,
109,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Gomme arabique,Marseille,Espagne,10085,livres,"0,75",7563,"-0,75",
110,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Grabeau de sené,Marseille,Espagne,935,livres,"0,5",467,"-0,5",
111,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Huille de noix,Marseille,Espagne,650,livres,"0,75",487,"-0,5",
112,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Huille d'olive,Marseille,Espagne,15896,livres,"0,4",6358,"-0,4",
113,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Huille de therebentine,Marseille,Espagne,910,livres,"0,1",91,0,
114,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1775.csv,Local,3,1775,Exports,Jambon,Marseille,Espagne,2400,livres,"0,6",1440,0,
