numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
140,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,mousselines,Iles françaises de l'Amerique,166,piece,50,8300,0,
141,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,ozier,Iles françaises de l'Amerique,534,faix,4,2136,0,
142,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,papier blanc,Iles françaises de l'Amerique,1515,rame,4,6060,0,
143,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,plomb en grenaille,Iles françaises de l'Amerique,82005,livre,"0,2",16401,0,
144,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,porcs salés,Iles françaises de l'Amerique,118798,livre,"0,3","35639,4",0,
145,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,poudre à feu,Iles françaises de l'Amerique,58899,livre,"0,9","53009,1",0,
146,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,poudre à poudrer,Iles françaises de l'Amerique,62150,livre,"0,26",16159,0,
147,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,provisions,Iles françaises de l'Amerique,22865,livre,"0,3","6859,5",0,
148,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,quincaille de cuivre,Iles françaises de l'Amerique,14022,livre,"1,8","25239,6",0,
149,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,quincaille de fer,Iles françaises de l'Amerique,37244,livre,"0,3","11173,6","0,4",valeur totale raturée
150,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,souliers,Iles françaises de l'Amerique,10300,paire,3,30900,0,
151,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,suifs,Iles françaises de l'Amerique,42950,livre,"0,4",17180,0,
152,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,toilles diverses,Iles françaises de l'Amerique,,,,55726,0,"ligne raturée, illisible"
153,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,toilles gingas,Iles françaises de l'Amerique,4510,piece,10,45100,0,
154,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,toilles siamoises,Iles françaises de l'Amerique,2123,aune,1,2120,-3,ligne confuse
155,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,toilles siamoises,Iles françaises de l'Amerique,,,,9250,0,
156,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,velour,Iles françaises de l'Amerique,200,aune,20,4000,0,
157,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,verres communs,Iles françaises de l'Amerique,30,barrique,30,900,0,
158,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,vin de haut,Iles françaises de l'Amerique,5232,Tonneau,200,1046400,0,
159,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,vin de ville,Iles françaises de l'Amerique,17445,Tonneau,200,3489000,0,
160,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,7,vinaigre,Iles françaises de l'Amerique,16,Tonneau,100,1600,0,
161,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,Acier,Guinée,23225,livre,"0,6",13935,0,
162,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,Alibanis,Guinée,3138,piece,10,31380,0,
163,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,anabas,Guinée,3336,piece,10,33360,0,
164,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,anchois,Guinée,2003,livre,1,2006,3,
165,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,armes blanches lances,Guinée,2475,en nombre,2,4950,0,
166,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,armes à feu fusils,Guinée,8340,en nombre,7,58380,0,
167,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,baffetas,Guinée,2950,piece,20,59000,0,
168,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,bajutapeaux,Guinée,4300,piece,15,64500,0,
169,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,bœuf sallé,Guinée,24725,livre,"0,2",4945,0,
170,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,beurre,Guinée,24034,livre,"0,5",12017,0,
171,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,bourres de bœuf,Guinée,11625,livre,"0,15","1743,75",0,
172,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,bray,Guinée,21675,livre,"0,1","2167,5",0,
173,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,canette de gréz,Guinée,34353,en nombre,"0,25","8588,25",0,
174,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,chaînes De fer,Guinée,3855,livre,"0,2",771,0,
175,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,chemises à negres,Guinée,7120,en nombre,2,14240,0,
176,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,clous de fer,Guinée,3564,livre,"0,25",891,0,
177,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,cordages,Guinée,97980,livre,"0,2",19596,0,
178,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,coris,Guinée,103170,livre,"1,2",123804,0,
179,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,cuivre en bassines,Guinée,784,livre,"1,5",1176,0,
180,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,cuivre ouvré,Guinée,10287,livre,"1,8","18516,6",0,
181,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,dames jeannes,Guinée,170,en nombre,"2,5",425,0,
182,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,eau de vie,Guinée,29,barrique,120,3480,0,
183,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,eau de vie,Guinée,24890,pots,"0,75","18667,5",0,quantités illisibles
184,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,etain ouvré,Guinée,1226,livre,"1,2","1471,2",0,"prix unitaire noté à 120 Lt la Livre, alors que prix plus probable de 1,2 Lt la livre"
185,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,etoupes  ,Guinée,80300,livre,"0,1",8030,0,
186,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,farine,Guinée,83780,livre,"0,15",12567,0,
187,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,fer en barres,Guinée,19550,livre,"0,18",3519,0,
188,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,fer ouvré,Guinée,16828,livre,"0,3","5048,4",0,
189,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,genièvre,Guinée,6974,livre,"0,05","348,7",0,
190,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,graisse de porc,Guinée,15358,livre,"0,6","9214,8",0,
191,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,8,haches houes et serpetes,Guinée,3423,livre,"0,3","1028,1","1,2",
192,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,jambons,Guinée,15326,livre,"0,5",7663,0,
193,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,lard,Guinée,24238,livre,"0,5",12119,0,
194,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,limeneas,Guinée,12484,piece,16,199744,0,
195,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,liqueurs,Guinée,1899,pots,3,5697,0,
196,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,mouchoirs de isles,Guinée,1211,piece,24,29064,0,
197,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,mousseline,Guinée,410,piece,50,20500,0,
198,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,plomb en grenaille,Guinée,34860,livre,"0,2",6972,0,
199,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,porc sallé,Guinée,43632,livre,"0,3","13089,6",0,
200,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,poudre à feu,Guinée,193432,livre,"0,9","174088,8",0,
201,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,quincaille de cuivre,Guinée,1490,livre,"1,8",2682,0,
202,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,quincaille de fer,Guinée,2126,livre,"0,3","637,8",0,
203,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,Salemporis ordinaire,Guinée,2041,piece,14,28574,0,
204,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,Salemporis bleus,Guinée,1320,piece,20,26400,0,
205,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,Taffia,Guinée,3890,livre,"0,05","194,5",0,
206,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,tapsel,Guinée,3670,livre,18,66060,0,
207,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,toiles diverses,Guinée,,,,185009,0,
208,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,toiles gingas,Guinée,4520,piece,10,45200,0,
209,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,toiles platilles,Guinée,4724,piece,4,18896,0,
210,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,velours,Guinée,30,piece,400,12000,0,
211,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,verre commun,Guinée,1,barrique,25,25,0,"quantité : ""1 barrique de 25 livres"""
212,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,vin de haut,Guinée,220,Tonneau,200,44000,0,
213,Paul CHEVRET,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1772.csv,Local,1772,Exports,Bordeaux,9,vin de ville,Guinée,777,Tonneau,200,155400,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,0,,,
