numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
32,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bas de fil,Hollande,576,Nombre,"2,25",1296,0,,,,
33,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Baleine coupées,Hollande,13130,Livres,"3,5",45955,0,,,,
34,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Baleine en fanon,Hollande,16750,Livres,3,50250,0,,,,
35,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bois de Sandal moulu,Hollande,107400,Livres,"0,2",21480,0,,,,
36,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bois de campesche,Hollande,117100,Livres,"0,155","18150,5",0,,,,
37,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bourdillons,Hollande,22020,Pieces,1,22020,0,,,,
38,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Barriques vuides,Hollande,482,Nombre,"1,5",723,0,,,,
39,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bouteilles clissées,Hollande,40,Douzaines,2,80,0,,,,
40,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Bourre de bœuf ,Hollande,55400,Livres,"0,075",4155,0,,,,
41,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Brun rouge,Hollande,12520,Livres,"0,045","563,4",0,,,,
42,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Canelle,Hollande,1250,Livres,6,7500,0,,,,
43,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Confitures,Hollande,70,Livres,"1,1",77,0,,,,
44,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cabillau,Hollande,321,Barils,"20,5",6580,"-0,5",erreur de calcul,,,
45,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cabillau,Hollande,15200,Livres,0,0,0,absence de total,,,
46,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cochenille mesteque,Hollande,455,Livres,20,9100,0,,,,
47,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Ceruse,Hollande,2625,Livres,"0,2",525,0,,,,
48,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Couperose verte,Hollande,144300,Livres,"0,055",7936,"-0,5",erreur de calcul,,,
49,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cire jaune,Hollande,4660,Livres,"1,2",5592,0,,,,
50,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Colle de poisson,Hollande,1770,Livres,4,354,-6726,,,,
51,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Colle forte,Hollande,3275,Livres,"0,4",1310,0,confusion entre livres et sous dans la source,,,
52,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Couty,Hollande,1300,Aunes,"2,25",2925,0,,,,
53,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cuir de roussy,Hollande,17770,Livres,"0,8",14216,0,,,,
54,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Chanvre cru,Hollande,229400,Livres,"0,185",42439,0,,,,
55,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cabinets,Hollande,7,Nombre,70,490,0,,,,
56,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Chaises de comodité,Hollande,45,Nombre,"4,5","202,5",0,,,,
57,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cuivre ouvré,Hollande,2945,Livres,"1,6",4712,0,,,,
58,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Cuivre brut,Hollande,95760,Livres,"1,4",134064,0,,,,
59,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Clouds de fer,Hollande,78850,Livres,"0,25","19712,5",0,,,,
60,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Charbon de terre,Hollande,52,Tonneaux,200,8400,-2000,erreur de calcul,,,
61,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Drogueries communes,Hollande,14640,Livres,"0,5",7320,0,,,,
62,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Etauts ouvragés,Hollande,4,Pieces,100,400,0,,,,
63,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Feves,Hollande,9044,Boisseaux,4,36176,0,,,,
64,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fromage,Hollande,612475,Livres,"0,25","153118,75",0,,,,
65,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fayance,Hollande,31300,Livres,"0,3",9390,0,,,,
66,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Formes de terre a sucre,Hollande,500,Pieces,"0,25",125,0,,,,
67,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fil de Laton,Hollande,34635,Livres,"1,4",48489,0,,,,
68,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fil de fer,Hollande,47680,Livres,"0,5",23840,0,,,,
69,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fer blanc,Hollande,89,Barils,90,8010,0,,,,
70,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fer en barre,Hollande,1673675,Livres,"0,16",267788,0,,,,
71,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fer en taule,Hollande,125,Livres,"0,25","31,25",0,,,,
72,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fer de fonte ouvré,Hollande,38075,Livres,"0,1","3807,5",0,,,,
73,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Fer vieux,Hollande,150,Livres,"0,05","7,5",0,,,,
74,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Faulx a faucher,Hollande,33000,Livres,"0,4",13200,0,,,,
75,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Gerofle,Hollande,4940,Livres,8,39520,0,,,,
76,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Garances,Hollande,34675,Livres,"0,4",13870,0,,,,
77,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Gaudron,Hollande,60,Barils,16,960,0,,,,
78,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Galipot,Hollande,75,Barriques,30,2250,0,,,,
79,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Gobelet de verre,Hollande,200,Nombre,"0,1",20,0,,,,
80,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Graine de choux,Hollande,50,Livres,3,150,0,,,,
81,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Harangs blancs,Hollande,166,Barils,30,4980,0,,,,
82,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Huille de navette,Hollande,408600,Livres,"0,3",122580,0,,,,
83,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Huille de baleine,Hollande,1250,Livres,"0,15","187,5",0,,,,
84,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,2,Jambon,Hollande,50,Livres,"0,3",15,0,,,,
85,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Jus de reglisse,Hollande,2610,Livres,"0,3",783,0,,,,
86,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Inde plate,Hollande,600,Livres,"0,8",480,0,,,,
87,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Langues fourées,Hollande,1800,Livres,"0,4",720,0,,,,
88,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Langues de morue,Hollande,"62,5",Barils,30,1875,0,,,,
89,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Lunettes,Hollande,10000,Pieces,"0,25",2500,0,,,,
90,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Lin peignée,Hollande,28900,Livres,"0,9",26010,0,,,,
91,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Lin cru,Hollande,47675,Livres,"0,5","23837,5",0,,,,
92,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Litarge,Hollande,600,Livres,"0,2",120,0,,,,
93,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Muscade,Hollande,395,Livres,8,3160,0,,,,
94,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Mercerie grossiere,Hollande,26218,Livres,1,26218,0,,,,
95,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Moulins a caffé,Hollande,5,Nombre,4,20,0,,,,
96,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Mats de navire ; 76 pieds,Hollande,4,Pieces,160,640,0,,,,
97,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Mats de navire ; 55 pieds,Hollande,201,Pieces,150,30150,0,,,,
98,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Mats de navire ; 35 pieds,Hollande,20,Pieces,40,800,0,,,,
99,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Mats de navire ; 30 pieds,Hollande,8,Pieces,20,160,0,,,,
100,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Merrain a pipe,Hollande,9800,Douelles,"0,25",2450,0,,,,
101,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Merrain a barriques,Hollande,109110,Douelles,"0,125","13638,75",0,,,,
102,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Ocre,Hollande,1675,Livres,"0,04",67,0,,,,
103,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Pois secs,Hollande,"2,5",Barriques,18,45,0,,,,
104,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Poivre,Hollande,140250,Livres,1,140250,0,,,,
105,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Paravents,Hollande,2,Nombre,40,80,0,,,,
106,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Papier violet,Hollande,511,Rames,12,6132,0,,,,
107,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Porcelaine d'hollande,Hollande,220,Livres,"1,75",385,0,,,,
108,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Pipes a fumer,Hollande,3120,Grosses,"2,25",7020,0,,,,
109,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Poudre a tirer,Hollande,850,Livres,"1,3",1105,0,,,,
110,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Plomb en grenaille,Hollande,36600,Livres,"0,2",7320,0,,,,
111,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Plomb en saumon,Hollande,185850,Livres,"0,2",37170,0,,,,
112,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Plaques de fer,Hollande,84,Nombre,12,1008,0,,,,
113,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Poix de Bourgogne,Hollande,4725,Livres,"0,18","850,5",0,,,,
114,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de chesne ; 18 pieds,Hollande,12,Pieces,18,216,0,,,,
115,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de chesne ; 12 pieds,Hollande,160,Pieces,12,1920,0,,,,
116,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de chesne ; 10 pieds,Hollande,1230,Pieces,10,12300,0,,,,
117,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de sapin ; 30 pieds,Hollande,504,Pieces,6,3024,0,,,,
118,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de sapin ; 18 pieds,Hollande,7634,Pieces,"1,5",11451,0,,,,
119,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Planches de sapin ; commune,Hollande,24862,Pieces,"0,75","18646,5",0,,,,
120,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Quincaille,Hollande,11470,Livres,"0,8",9176,0,,,,
121,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Suif,Hollande,116650,Livres,"0,3",34995,0,,,,
122,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Souffre,Hollande,33650,Livres,"0,15","5047,5",0,,,,
123,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Soliveaux de sapin ; 26 pieds,Hollande,1047,Pieces,3,3141,0,,,,
124,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Thé,Hollande,1398,Livres,"2,75","3844,5",0,,,,
125,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Tournesol,Hollande,1080,Livres,"0,5",540,0,,,,
126,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Teinture,Hollande,72325,Livres,"0,17","12295,25",0,,,,
127,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Terre d'ombre,Hollande,17075,Livres,"0,1","1707,5",0,,,,
128,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Tables de sapin peintes,Hollande,3,Nombre,10,30,0,,,,
129,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Vin de canarie,Hollande,210,pots,"2,5",525,0,,,,
130,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Verres a boire communs,Hollande,400,Nombre,"0,1",40,0,,,,
131,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled froment,Nord,1920,Boisseaux,"7,5",14400,0,,,,
132,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled froment,Nord,"11609,5",Boisseaux,"7,5","87071,25",0,,,,
133,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled froment,Nord,2010,Boisseaux,"7,5",15075,0,,,,
134,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled seigle,Nord,6160,Boisseaux,"5,5",33880,0,,,,
135,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled seigle,Nord,17500,Boisseaux,"5,5",96250,0,,,,
136,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bled seigle,Nord,2036,Boisseaux,"5,5",11198,0,,,,
137,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Baleine en fanon,Nord,1750,Livres,"3,1",5425,0,,,,
138,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Bourdillons,Nord,6000,Nombre,1,6000,0,,,,
139,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Chevrons de sapin ; 12 pieds,Nord,160,Nombre,"1,25",200,0,,,,
140,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Chanvre cru,Nord,76700,Livres,"0,185","14169,5",-20,erreur de calcul,,,
141,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Cuivre brut,Nord,32500,Livres,"1,4",45500,0,,,,
142,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1739.csv,Local,1739,Imports,Bordeaux,3,Couperose verte,Nord,15000,Livres,"0,055",825,0,,,,
