Data entry by,Source,Source,Year,Sheet,exportsimports,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks,
Saadia Mai,,Montbret 155-1,1755,110,exports,Portraits de familles,Isles,,1400,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de grez ; barbançons,Guinee,,100,5616.5,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de grez ; cannettes,Guinee,,4157,5616.5,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de grez ; cruches,Isles,,1265,5616.5,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de grez ; diverses,Guinee,,95,5616.5,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; cannettes,Guinee,,869.3,0,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Allemagne,,350.2,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Angleterre,,4692,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Flandre,,150,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Hollande,,1170,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Italie,,1434,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; diverses,Savoye,,2134,9930.1,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; de terre ; formes à sucre,Isles,,8182.2,0,18980.35,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; terraille,Angleterre,,700,23002.75,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; terraille,Espagne,,1821,23002.75,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; terraille,Italie,,4070,23002.75,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; terraille,Savoye,,16395.9,23002.75,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Potterie ; terraille,Suisse,,17.6,23002.75,0,47599.6,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; d'Ailhant,Flandre,,2235,2302.5,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; d'Ailhant,Nord,,28,2302.5,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; d'Ailhant,Suisse,,40,2302.5,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à canon,Guinee,,15900,150311,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à canon,Isles,,134411,150311,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Allemagne,,1232.3,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Angleterre,,63,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Danemark,,30,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Espagne,,342,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Flandre,,87.4,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Isles,,9180,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Russie,,30,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poudre ; à poudrer,Suisse,,669.7,11632.7,0,164246.2,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poulier,Isles,,1114.5,0,0,1287.75,,
Saadia Mai,,Montbret 155-1,1755,110,exports,Poulier,Levant,,174,0,0,1287.75,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Poutargues,Espagne,,2000,0,0,2725,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Poutargues,Italie,,725,0,0,2725,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Allemagne,,134327,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Angleterre,,900,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Espagne,,4233,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Flandre,,2771,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Isles,,5800,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Italie,,25179,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Savoye,,13770,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Provisions de bouche,Suisse,,59786,0,0,246766,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Allemagne,,1.5,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Angleterre,,272.6,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Danemark,,42800.2,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Espagne,,4411.6,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Flandre,,664.6,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Guinee,,38,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Hollande,,552600.2,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Isles,,3342.2,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Italie,,9097.4,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Levant,,6117.2,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Nord,,250624,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Russie,,17636,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Savoye,,3074,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Suede,,17830,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,111,exports,Pruneaux,Suisse,,492.2,0,0,908996.85,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de bois,Espagne,,1923,0,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de cuivre,Flandre,,520,86712,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de cuivre,Isles,,86192,86712,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Allemagne,,2284.5,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Angleterre,,46.2,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Espagne,,55614.8,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Flandre,,3660,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Hollande,,36,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Isles,,13120,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Savoye,,1178.5,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Suede,,21,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer,Suisse,,1419,77378,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Allemagne,,435,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Espagne,,106909,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Guinee,,8700,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Isles,,118234,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Italie,,71593,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Levant,,25003,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Portugal,,4009,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Savoye,,5,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quincailles ; de fer et acier,Suisse,,3840,338728,0,504741,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quinquina,Espagne,,832,0,0,29676,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quinquina,Guinee,,24,0,0,29676,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quinquina,Hollande,,5980,0,0,29676,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quinquina,Italie,,20308,0,0,29676,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Quinquina,Levant,,2532,0,0,29676,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; frais,Savoye,,5302,0,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Allemagne,,101.8,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Angleterre,,909,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Espagne,,1007.6,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Flandre,,149.6,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Hollande,,184152.8,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Isles,,440,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Italie,,34930.4,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Nord,,70209.4,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Savoye,,1487.4,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Suede,,34,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,112,exports,Raisin ; sec,Suisse,,6768.6,300186.8,0,305488.8,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Raizeaux d'argent,Flandre,,14,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rassade,Guinee,,18301.1,0,0,24760.55,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rassade,Isles,,6460,0,0,24760.55,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratafia,Angleterre,,854,0,0,1042,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratafia,Espagne,,48,0,0,1042,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratafia,Russie,,104,0,0,1042,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratafia,Suisse,,36,0,0,1042,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratine,Espagne,,786.8,0,0,2196.4,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Ratine,Flandre,,1410,0,0,2196.4,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Raves de morüe,Espagne,,15631,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Regale d'antimoine,Espagne,,4000,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Allemagne,,80,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Angleterre,,17,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Flandre,,8835.5,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Hollande,,10638,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Italie,,131,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Nord,,391,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Savoye,,479.5,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Reglisse,Suisse,,304.5,0,0,20874.25,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Remedes,Isles,,3200,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rets à pêcher,Isles,,384,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rhubarbe,Espagne,,6120,0,0,23940,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rhubarbe,Italie,,14370,0,0,23940,,
Saadia Mai,,Montbret 155-1,1755,113,exports,Rhubarbe,Levant,,3450,0,0,23940,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Allemagne,,125,0,0,325232.25,"le total devrait être 325032,25",
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Angleterre,,324,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Espagne,,287199,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Flandre,,18,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Guinee,,26697,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Hollande,,960,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Isles,,3191.5,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Italie,,2753,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Levant,,138,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Nord,,3599,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Ris,Suisse,,29,0,0,325232.25,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Allemagne,,918.2,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Espagne,,2983,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Flandre,,2807.4,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Hollande,,3794.2,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Italie,,47167.8,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Nord,,1530.8,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rocou,Suisse,,1568,0,0,60766.2,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rognons de castor,Hollande,,4577,0,0,6637.5,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rognons de castor,Italie,,2061,0,0,6637.5,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rognures ; de cartes,Allemagne,,25,0,0,48.1,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rognures ; de parchemin,Hollande,,23,0,0,48.1,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rognures ; de peaux,Flandre,,1.2,0,0,48.1,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Rogues de stocfiche,Espagne,,2640,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Roües,Angleterre,,221,0,0,1001,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Roües,Flandre,,100,0,0,1001,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Roües,Isles,,680,0,0,1001,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Roüets,Angleterre,,16,0,0,640,,
Saadia Mai,,Montbret 155-1,1755,114,exports,Roüets,Savoye,,624,0,0,640,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rozeaux,Flandre,,770,0,0,821,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rozeaux,Italie,,51,0,0,821,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; d'argent,Angleterre,,80,697.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; d'argent,Flandre,,590,697.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; d'argent,Suisse,,28,697.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; d'or,Espagne,,8568,0,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Allemagne,,226208,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Angleterre,,25200,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Espagne,,70980,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Flandre,,69300,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Hollande,,102720,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Italie,,70560,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Portugal,,5160,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Russie,,41760,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Suede,,47400,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; dorure ; or et argent,Suisse,,38400,697687.5,706953,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Danemark,,140,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Espagne,,1073,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Flandre,,535,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Hollande,,10,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Isles,,4192,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fil,Suede,,198,6147,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; fil et laine,Isles,,68,0,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de filozelle,Suede,,12,0,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fleurets,Espagne,,18016,28012,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de fleurets,Isles,,9996,28012,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Allemagne,,1124089,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Angleterre,,14528,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Danemark,,6720,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Espagne,,379680,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Flandre,,71276.3,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Hollande,,19515,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Isles,,20880,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Italie,,220860,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Levant,,12000,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Nord,,15,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Portugal,,114420,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Russie,,8340,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Suede,,13088,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; de soye,Suisse,,42330,2047739.65,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,115,exports,Rubans ; au quart de soye,Allemagne,,14.1,0,0,2788945.2,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Ruches à miel,Isles,,801,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sabots,Angleterre,,170,0,0,445,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sabots,Flandre,,275,0,0,445,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sabres,Guinee,,3713,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sacs,Angleterre,,4394,0,0,5093.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sacs,Isles,,700,0,0,5093.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sachets d'odeur,Angleterre,,96,0,0,222,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sachets d'odeur,Espagne,,6,0,0,222,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Sachets d'odeur,Russie,,120,0,0,222,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Allemagne,,405650,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Angleterre,,369,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Danemark,,480,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Flandre,,66228,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Hollande,,29140,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Italie,,5250,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Nord,,6298,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Savoye,,11800,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffran,Suisse,,41625,0,0,566839.5,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffranon,Espagne,,5109,0,0,39287.8,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffranon,Hollande,,2664.4,0,0,39287.8,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffranon,Italie,,9830.6,0,0,39287.8,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffranon,Nord,,10191.7,0,0,39287.8,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saffranon,Suisse,,11494.9,0,0,39287.8,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Saindoux,Espagne,,1960,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Salemporis,Guinee,,36555,0,0,38955,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Salemporis,Nord,,2400,0,0,38955,,
Saadia Mai,,Montbret 155-1,1755,116,exports,Salicor,Nord,,5623,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Salsepareille,Espagne,,140,0,0,19081,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Salsepareille,Hollande,,2040,0,0,19081,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Salsepareille,Isles,,13371,0,0,19081,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Salsepareille,Italie,,2500,0,0,19081,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Salsepareille,Levant,,1030,0,0,19081,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sang de dragon,Espagne,,43,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sangles,Flandre,,52,0,0,157,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sangles,Savoye,,105,0,0,157,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sanguine,Isles,,2.8,0,0,0,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sardines salées,Espagne,,3070.4,0,0,4000.2,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sardines salées,Isles,,900,0,0,4000.2,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Sardines salées,Suisse,,30,0,0,4000.2,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saucissons,Espagne,,3633,0,0,4712.5,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saucissons,Italie,,830,0,0,4712.5,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saucissons,Levant,,250,0,0,4712.5,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; frais,Espagne,,2128,2192,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; frais,Flandre,,64,2192,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; salés,Allemagne,,2,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; salés,Guinee,,115,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; salés,Isles,,7431,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,117,exports,Saumons ; salés,Italie,,75,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Saumons ; salés,Savoye,,2612.8,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Saumons ; salés,Suisse,,150,10385.4,0,12577.4,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Savon ; blanc,Allemagne,,72225,0,0,1531809,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Savon ; blanc,Angleterre,,1066.2,74473.4,0,1531809,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Savon ; blanc,Danemark,,10.2,74473.4,0,1531809,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Savon ; blanc,Flandre,,1173.4,74473.4,0,1531809,,
Saadia Mai,,Montbret 155-1,1755,118,exports,Savon ; marbré,Allemagne,,14091,1456604.35,0,1531809,,
